信号时间,方向,突破基准价,入场KAMA,出场时间,出场价,实际涨跌幅,盘中最大涨跌幅,持仓K线数,持仓小时,最大回撤1,最大回撤1时间,最大回撤2,最大回撤2时间,最大回撤3,最大回撤3时间,KAMA止损出场,峰值到平仓回撤,触发保本切换,出场类型
2021-07-03 12:00,long,33892.72,33798.33002351225,2021-07-05 08:00,35097.5995327464,0.035549803401627125,0.060863512872380905,11,44.0,0.034312283817288486,2021-07-05 08:00,0.008036331348102872,2021-07-05 04:00,0.0027124266122548644,2021-07-04 08:00,True,0.005174592951211289,True,kama_trail
2021-07-08 08:00,short,33756.48,34474.89131056775,2021-07-09 20:00,33311.06859612954,0.013194841519923424,0.050078681189508,9,36.0,0.030285498837357597,2021-07-09 20:00,0.014516261152275988,2021-07-09 00:00,0.011375542754327764,2021-07-08 20:00,True,0.019317560896389394,True,kama_trail
2021-07-12 20:00,short,33517.61,33720.7028107282,2021-07-14 20:00,32756.81343797184,0.02269841322302399,0.05852416088139936,12,48.0,0.027392737774936574,2021-07-14 20:00,0.017951175255952613,2021-07-14 16:00,0.011586445833696899,2021-07-14 04:00,True,0.009660385268275756,True,kama_trail
2021-07-19 20:00,short,31075.1,32039.308023267364,2021-07-21 12:00,30273.948651726914,0.025781135001112926,0.05898162837770424,10,40.0,0.0373046427608586,2021-07-21 12:00,0.008510694482741315,2021-07-20 20:00,0.006597730358648608,2021-07-20 12:00,True,0.017145720160204606,True,kama_trail
2021-07-21 16:00,long,30933.19,30278.102301379462,2021-07-25 20:00,34113.62075444713,0.1028161258003825,0.124358658127403,25,100.0,0.014997075514034796,2021-07-25 20:00,0.010735692932225524,2021-07-24 00:00,0.008961778915622304,2021-07-22 00:00,True,0.007362061556599083,True,kama_trail
2021-07-26 04:00,long,34780.0,34130.58019870724,2021-07-27 04:00,37893.168546474706,0.08951030898432162,0.38495112133410003,6,24.0,0.05438000528476779,2021-07-27 04:00,0.0031225392890790096,2021-07-26 12:00,0.0,2021-07-26 08:00,True,0.03722792221038699,True,kama_trail
2021-07-31 04:00,long,40400.0,38916.42179833805,2021-08-02 00:00,40676.218223313044,0.006837084735471393,0.05482623762376246,11,44.0,0.027192671865710734,2021-08-02 00:00,0.026329176706988287,2021-08-01 20:00,0.01943889551826448,2021-08-01 16:00,True,0.04112155307223134,True,kama_trail
2021-08-02 04:00,short,40567.73,40695.175191148555,2021-08-04 16:00,38229.90040182773,0.05762781398348581,0.07561995704467574,15,60.0,0.007679723744681333,2021-08-02 12:00,0.0,2021-08-02 08:00,0.0,,True,0.0,True,kama_trail
2021-08-06 00:00,long,39975.32,38536.468516179884,2021-08-09 00:00,43389.866506998325,0.08541636457189901,0.13444995562261916,18,72.0,0.023957250193430396,2021-08-09 00:00,0.017767028912552493,2021-08-08 20:00,0.016089564213451236,2021-08-06 08:00,True,0.03139965731670926,True,kama_trail
2021-08-20 00:00,long,46050.0,45585.31040003727,2021-08-22 20:00,48551.353698123035,0.05431821277140142,0.0821498371335505,17,68.0,0.016002557328054293,2021-08-21 16:00,0.009334166316324532,2021-08-21 08:00,0.004695026096573111,2021-08-20 12:00,True,0.013432515014040487,True,kama_trail
2021-09-07 20:00,short,50500.0,51836.728528066524,2021-09-09 20:00,46771.3876389356,0.07383390813988909,0.12017821782178217,12,48.0,0.03360205722645157,2021-09-09 20:00,0.024029126387307365,2021-09-09 00:00,0.023177972561248348,2021-09-08 16:00,True,0.016203018067069787,True,kama_trail
2021-09-19 16:00,short,47590.33,47841.386104417405,2021-09-21 16:00,43624.50669979185,0.0833325446620806,0.15677764789611667,12,48.0,0.011674733759282891,2021-09-21 12:00,0.0023436701275547883,2021-09-21 00:00,0.0020497881211804323,2021-09-20 20:00,True,0.02190366773354037,True,kama_trail
2021-09-30 08:00,long,42576.8,42257.027420825856,2021-10-03 04:00,47554.81121323497,0.1169183971842639,0.13794366885252055,17,68.0,0.012748124945713205,2021-10-02 08:00,0.005097049127900267,2021-09-30 16:00,0.0,2021-09-30 12:00,True,0.014089501390501778,True,kama_trail
2021-10-05 00:00,long,49304.12,47727.31801216409,2021-10-06 16:00,50733.0037894865,0.028981022062385436,0.05240697937616567,10,40.0,0.0036593296201366133,2021-10-06 16:00,0.001586760280842498,2021-10-05 20:00,0.0,2021-10-05 04:00,True,0.014603060056387372,True,kama_trail
2021-10-06 20:00,long,51888.0,50860.81523896812,2021-10-07 08:00,54153.95643073158,0.04367014397802153,0.07572078322540857,3,12.0,0.008459082889865827,2021-10-07 08:00,0.0,2021-10-07 00:00,0.0,,True,0.021106467804047915,False,kama_stop
2021-10-14 00:00,long,56624.1,55742.31036356022,2021-10-16 20:00,60587.833261200234,0.07000081698782383,0.13021858184059443,17,68.0,0.012846165201098532,2021-10-16 20:00,0.012725879631692784,2021-10-15 04:00,0.012702306815176612,2021-10-14 20:00,True,0.0193388747842398,True,kama_trail
2021-10-20 00:00,long,63349.67,61173.91397487415,2021-10-21 08:00,64228.36436874689,0.013870543741536276,0.05998973633169678,8,32.0,0.026737158360026624,2021-10-21 08:00,0.012710204059673548,2021-10-21 04:00,0.007149931510789586,2021-10-20 16:00,True,0.0401462462717948,True,kama_trail
2021-10-21 20:00,short,63828.0,64379.44131408902,2021-10-25 08:00,61799.98642307934,0.031773102351956205,0.0677373566459861,21,84.0,0.03264614196318845,2021-10-25 08:00,0.017802401902144244,2021-10-22 12:00,0.015591399247075541,2021-10-22 08:00,True,0.017989428273792584,True,kama_trail
2021-10-27 04:00,short,61851.37,62389.029140080296,2021-10-28 16:00,59629.90155451528,0.03591623670558506,0.06445079551188604,9,36.0,0.039033380339838296,2021-10-28 16:00,0.008852261752571275,2021-10-28 12:00,0.007658048263956458,2021-10-28 00:00,True,0.019797811563314352,True,kama_trail
2021-11-07 08:00,long,61645.75,61441.21091638358,2021-11-09 20:00,67295.85018842787,0.09165433445822083,0.11402910987375453,15,60.0,0.024633634161844106,2021-11-09 20:00,0.012902401523365468,2021-11-09 16:00,0.009750017428976566,2021-11-09 12:00,True,0.018495568833258067,True,kama_trail
2021-11-11 04:00,short,65850.0,67197.35996410625,2021-11-14 00:00,64860.798449320966,0.015022043290494062,0.053712984054669705,17,68.0,0.02233098552371463,2021-11-13 20:00,0.013742987344256328,2021-11-13 04:00,0.00989835600760515,2021-11-13 00:00,True,0.019353576880521823,True,kama_trail
2021-11-16 04:00,short,63666.0,65093.42068785453,2021-11-17 16:00,60123.89710415603,0.05563570659133558,0.08370747337668456,9,36.0,0.024760962888078213,2021-11-17 16:00,0.009464492403264378,2021-11-17 12:00,0.0015885999597531292,2021-11-16 20:00,True,0.0,True,kama_trail
2021-11-18 20:00,short,59002.27,60097.35435856059,2021-11-19 20:00,57804.153959733456,0.02030627025479767,0.05759558064460905,6,24.0,0.03152073631738832,2021-11-19 20:00,0.01738238936436171,2021-11-19 16:00,0.0013916158888795862,2021-11-19 12:00,True,0.032249480911562704,True,kama_trail
2021-11-26 12:00,short,57029.0,58273.627671890594,2021-11-29 04:00,55434.86256221658,0.02795310171637977,0.0663522067719932,16,64.0,0.05903716853489129,2021-11-29 04:00,0.01985378679272028,2021-11-28 00:00,0.019270227445530745,2021-11-27 20:00,True,0.01425064527453197,True,kama_trail
2021-12-03 20:00,short,56039.96,56978.00564844109,2021-12-05 08:00,49669.584286459845,0.1136755935147019,0.2703618989021405,9,36.0,0.04212765360633132,2021-12-05 00:00,0.025590663415684233,2021-12-04 20:00,0.0,2021-12-04 00:00,True,0.06414880116740646,True,kama_trail
2021-12-13 20:00,short,48078.2,49349.89322214372,2021-12-15 04:00,47661.97974165158,0.00865715143970485,0.05154519095972805,8,32.0,0.03323013949863442,2021-12-15 04:00,0.018594091292285023,2021-12-14 16:00,0.006101081989074819,2021-12-14 12:00,True,0.020604468110110217,True,kama_trail
2021-12-24 00:00,long,49250.0,48614.34190805535,2021-12-26 00:00,50508.736639088595,0.02555810434697654,0.05187817258883249,12,48.0,0.008964867343042917,2021-12-25 20:00,0.008647815963898773,2021-12-25 16:00,0.006235604576492858,2021-12-25 04:00,True,0.012099653901774041,True,kama_trail
2021-12-28 12:00,short,49500.0,50455.83517079718,2021-12-30 16:00,47450.20067882525,0.04141008729645965,0.07313131313131313,13,52.0,0.020098562765845266,2021-12-30 16:00,0.009831544574881465,2021-12-30 12:00,0.00888535425930746,2021-12-29 08:00,True,0.020112047265821525,True,kama_trail
2022-01-06 00:00,short,45445.57,46947.477521520406,2022-01-10 00:00,42443.68061982283,0.06605460950709101,0.10977989713848901,24,96.0,0.03678933975417957,2022-01-10 00:00,0.020313012263046618,2022-01-09 16:00,0.01994041191418078,2022-01-09 08:00,True,0.03784239718062255,True,kama_trail
2022-01-21 08:00,short,40550.0,41982.80037291311,2022-01-23 12:00,35458.04210158162,0.12557232795113152,0.16276202219482122,13,52.0,0.022465136253896116,2022-01-23 12:00,0.011530785497471495,2022-01-23 04:00,0.00025040535049526203,2022-01-22 16:00,True,0.026836566408701145,True,kama_trail
2022-01-24 16:00,short,34588.8,35441.593532380524,2022-01-25 00:00,35379.37464733202,-0.022856376842562268,0.050159878342122335,2,8.0,0.05242466507322113,2022-01-25 00:00,0.0,2022-01-24 20:00,0.0,,True,0.03283423347392661,False,kama_stop
2022-02-02 20:00,short,38170.89,38085.50525935856,2022-02-04 04:00,37243.63428796566,0.024292221429323257,0.051520674524487026,8,32.0,0.01887042741982891,2022-02-04 04:00,0.004915952338681177,2022-02-03 12:00,0.0,2022-02-03 00:00,True,0.01892603397712502,True,kama_trail
2022-02-04 12:00,long,37435.54,37248.50132862535,2022-02-06 00:00,41136.74783231011,0.09886882444623768,0.11984493879345667,9,36.0,0.004768073413665383,2022-02-06 00:00,0.004376895306859227,2022-02-05 12:00,0.0029203369434415514,2022-02-05 08:00,True,0.01425754516082695,True,kama_trail
2022-02-07 08:00,long,42656.8,41546.25159600266,2022-02-08 16:00,43907.410269679625,0.029317957973397497,0.06899720560379581,8,32.0,0.019259064998062153,2022-02-08 16:00,0.009335036050900754,2022-02-08 04:00,0.0004811204135529142,2022-02-07 16:00,True,0.020847515944120047,True,kama_trail
2022-02-17 16:00,short,43277.8,43700.682171097746,2022-02-20 00:00,40341.199916792815,0.06785465257492727,0.08909417761531323,14,56.0,0.009426637148265879,2022-02-19 12:00,0.008365685928492704,2022-02-19 00:00,0.004022672852277004,2022-02-18 08:00,True,0.012850384169584856,True,kama_trail
2022-02-24 04:00,short,37500.4,38396.67564513596,2022-02-25 04:00,37384.85011777242,0.003081297325564101,0.08524442405947681,6,24.0,0.08498491008405447,2022-02-25 04:00,0.058975382236300604,2022-02-25 00:00,0.024552914473848154,2022-02-24 20:00,True,0.05624069940494108,True,kama_trail
2022-02-28 20:00,long,39868.6,38380.29451636844,2022-03-02 12:00,43939.738139747176,0.10211389764745132,0.1270774494213492,10,40.0,0.009710749851894705,2022-03-02 12:00,0.0016916662349275905,2022-03-02 08:00,0.0003290464604332566,2022-03-01 08:00,True,0.010234735252045254,True,kama_trail
2022-03-04 00:00,short,42333.0,43670.26816289269,2022-03-06 00:00,39461.96311969484,0.06782030284423879,0.09004795313348923,12,48.0,0.009038130090381236,2022-03-06 00:00,0.004903049141503848,2022-03-04 16:00,0.0,2022-03-04 04:00,True,0.011607712426912333,True,kama_trail
2022-03-09 08:00,long,39340.5,38720.296280664945,2022-03-10 08:00,41330.060271001596,0.0505728262478005,0.08406095499548812,6,24.0,0.04101719635841818,2022-03-10 08:00,0.013444211813968805,2022-03-10 04:00,0.0072643440212661545,2022-03-10 00:00,True,0.027733885271316767,True,kama_trail
2022-03-10 12:00,short,40500.0,41296.070073203235,2022-03-11 16:00,40051.259564652624,0.01108001074931792,0.05678765432098769,7,28.0,0.02778690636902475,2022-03-11 16:00,0.00966264667150558,2022-03-11 12:00,0.008387253663165124,2022-03-11 04:00,True,0.033660853099422836,True,kama_trail
2022-03-24 20:00,long,43500.0,42010.80350848367,2022-03-29 04:00,47155.79509767238,0.08404126661315817,0.10804597701149425,26,104.0,0.01671639922375474,2022-03-29 04:00,0.008100191899808132,2022-03-26 20:00,0.005923082965805955,2022-03-26 04:00,True,0.016009116756622487,True,kama_trail
2022-03-31 20:00,short,46819.9,47255.325539109355,2022-04-01 20:00,45319.29367865368,0.0320506092782411,0.05582455323484254,6,24.0,0.03951702993386987,2022-04-01 20:00,0.009381344944837142,2022-04-01 16:00,0.008333537186982782,2022-04-01 12:00,True,0.01620267261578149,True,kama_trail
2022-04-06 08:00,short,45300.0,45763.28806409942,2022-04-07 20:00,43852.46129185372,0.03195449686857137,0.05772626931567329,9,36.0,0.012230108156988976,2022-04-07 16:00,0.005415227138108348,2022-04-07 12:00,0.0027887681991893573,2022-04-07 08:00,True,0.012780611973491014,True,kama_trail
2022-04-11 16:00,short,41650.0,42996.02233431997,2022-04-13 20:00,40444.480652981256,0.02894404194522795,0.06034333733493404,13,52.0,0.04210464141539206,2022-04-13 20:00,0.019383756827356956,2022-04-12 16:00,0.014826096487222178,2022-04-12 12:00,True,0.028764880502811,True,kama_trail
2022-04-22 04:00,short,41118.2,41419.33907311226,2022-04-26 00:00,39533.547082778336,0.03853896613231274,0.07313549717643275,23,92.0,0.04033863632212467,2022-04-26 00:00,0.012105243931396111,2022-04-25 20:00,0.008525269867942829,2022-04-25 16:00,True,0.027732069689641658,True,kama_trail
2022-05-08 04:00,short,35702.9,36143.50315868973,2022-05-10 12:00,31615.214642701972,0.11449168995510249,0.16809558887373294,14,56.0,0.03740096543584883,2022-05-10 12:00,0.014130865893415194,2022-05-10 08:00,0.008272384856797028,2022-05-08 16:00,True,0.03081790377554438,True,kama_trail
2022-05-30 08:00,long,29595.2,29229.358367630462,2022-05-31 20:00,31469.952261914208,0.06334649746966424,0.09164999729685887,9,36.0,0.006073046566320187,2022-05-31 12:00,0.00134380983133872,2022-05-30 20:00,0.0,2022-05-30 12:00,True,0.01797258738515047,True,kama_trail
2022-06-01 20:00,short,31222.0,31651.61599452266,2022-06-03 04:00,30489.546025492356,0.023459546938301313,0.06155915700467619,8,32.0,0.021961400249345987,2022-06-03 04:00,0.01692253159605933,2022-06-03 00:00,0.014545187865157549,2022-06-02 20:00,True,0.02529214521093881,True,kama_trail
2022-06-06 08:00,long,30250.0,30107.15940249603,2022-06-07 08:00,31126.64994672151,0.028980163527983827,0.05057851239669422,6,24.0,0.06287068106997187,2022-06-07 08:00,0.00534732221580849,2022-06-07 04:00,0.0019949381220305176,2022-06-07 00:00,True,0.012786318126930348,True,kama_trail
2022-06-10 20:00,short,29470.5,30677.154163104373,2022-06-12 20:00,28307.42470971206,0.039465746773483294,0.08891942790247875,12,48.0,0.02012877335128202,2022-06-12 20:00,0.01129443953220667,2022-06-11 12:00,0.009606112677466224,2022-06-11 08:00,True,0.0,True,kama_trail
2022-06-13 04:00,short,26850.0,28179.403956119982,2022-06-16 00:00,22210.738018820506,0.17278443132884522,0.25138919925512104,17,68.0,0.027575964234295654,2022-06-16 00:00,0.023951129187965894,2022-06-14 12:00,0.0,2022-06-13 08:00,True,0.047136570515278364,True,kama_trail
2022-06-18 12:00,short,20300.8,21381.44415170322,2022-06-19 16:00,19389.680938389956,0.04488094368744301,0.133374054224464,7,28.0,0.07213138025569821,2022-06-19 16:00,0.039938426595452055,2022-06-19 04:00,0.0,2022-06-18 16:00,True,0.056343420083150214,True,kama_trail
2022-06-30 12:00,short,19817.2,20299.42285426945,2022-07-01 04:00,19427.88334628254,0.019645391564775145,0.06328845649234002,4,16.0,0.048384838580415326,2022-07-01 04:00,0.0021805049231712397,2022-06-30 20:00,0.0,2022-06-30 16:00,True,0.0,True,kama_trail
2022-07-07 20:00,long,20667.6,19988.526248138856,2022-07-08 20:00,21335.180693588776,0.032300832877972176,0.09252646654667224,6,24.0,0.02450304479717175,2022-07-08 16:00,0.014846494301459848,2022-07-08 12:00,0.008459569314334373,2022-07-08 04:00,True,0.03546699577350618,True,kama_trail
2022-07-15 00:00,long,20463.3,19767.760274094144,2022-07-21 08:00,22724.568810713306,0.11050362408376495,0.18636779014137508,38,152.0,0.05709341127957141,2022-07-21 08:00,0.046722706865071385,2022-07-19 00:00,0.031015843429636474,2022-07-18 04:00,True,0.05915652410371604,True,kama_trail
2022-07-25 08:00,short,22256.4,22611.491959708364,2022-07-27 04:00,21124.670354385606,0.0508496273258207,0.07039772829388413,11,44.0,0.021173323463104472,2022-07-27 04:00,0.007162926074228729,2022-07-27 00:00,0.001074210008056603,2022-07-26 16:00,True,0.018323142936299074,True,kama_trail
2022-07-27 20:00,long,21442.0,21140.916423870593,2022-07-29 16:00,23629.120316783403,0.10200169372182645,0.14261729316295121,11,44.0,0.009223828222909158,2022-07-29 16:00,0.009071765535074145,2022-07-28 12:00,0.0,2022-07-28 00:00,True,0.012903320378335583,True,kama_trail
2022-08-17 20:00,short,23650.0,24051.37181366351,2022-08-20 20:00,21325.944789771307,0.09826871924857053,0.12219873150105708,18,72.0,0.017760084003459745,2022-08-20 12:00,0.011467378782327498,2022-08-20 08:00,0.010519526454861297,2022-08-18 16:00,True,0.023494611596838834,True,kama_trail
2022-09-07 00:00,short,19650.4,19856.711236490373,2022-09-08 00:00,19104.850272279342,0.027762779776526664,0.058543337540202814,6,24.0,0.012279243411937917,2022-09-08 00:00,0.006504207317962369,2022-09-07 20:00,0.002684237399401918,2022-09-07 12:00,True,0.01964685757438077,True,kama_trail
2022-09-09 08:00,long,19450.0,19196.45682110269,2022-09-10 20:00,21203.51261135475,0.09015489004394595,0.1141388174807198,9,36.0,0.006495878606219597,2022-09-10 20:00,0.003610902959910014,2022-09-10 12:00,0.0026929561633570664,2022-09-10 08:00,True,0.003547506398103834,True,kama_trail
2022-09-13 20:00,short,22003.9,22053.399611652258,2022-09-17 08:00,20065.02268605534,0.08811516658159055,0.12288276169224552,21,84.0,0.01171036069904919,2022-09-15 04:00,0.006319903712681357,2022-09-14 08:00,0.0,2022-09-14 00:00,True,0.022881742684219233,True,kama_trail
2022-09-19 04:00,short,19556.7,20026.36186434523,2022-09-19 20:00,19234.59799293005,0.016470161482763063,0.06860564410151,4,16.0,0.029607142511305425,2022-09-19 20:00,0.010312872207535658,2022-09-19 16:00,0.0,2022-09-19 08:00,True,0.040291873696289955,True,kama_trail
2022-09-27 08:00,long,19311.5,19037.621726443027,2022-09-28 00:00,19734.199608114915,0.021888491733677625,0.055070812728167155,4,16.0,0.056989975817339215,2022-09-28 00:00,0.01660641607034233,2022-09-27 20:00,0.0,2022-09-27 12:00,True,0.007598597551210382,True,kama_trail
2022-10-04 00:00,long,19489.9,19302.468657929756,2022-10-05 12:00,20098.221576809876,0.03121214458821617,0.05182684364722233,9,36.0,0.00728372596272063,2022-10-05 08:00,0.0017276526347977503,2022-10-04 08:00,0.0,2022-10-04 04:00,True,0.011546669118680183,True,kama_trail
2022-10-13 16:00,short,18924.3,19125.633953274188,2022-10-14 00:00,19083.996966122024,-0.008438725137628583,0.05318558678524437,2,8.0,0.02186139284372706,2022-10-14 00:00,0.0,2022-10-13 20:00,0.0,,True,0.0071419507330659285,False,kama_stop
2022-10-25 20:00,long,19439.8,19320.204252940646,2022-10-27 16:00,20557.305390884845,0.057485436624082856,0.08180125309931176,11,44.0,0.010683586344591364,2022-10-27 16:00,0.009794343458266722,2022-10-26 04:00,0.0,2022-10-26 00:00,True,0.013361423379831521,True,kama_trail
2022-11-07 04:00,short,21133.8,21218.151479042906,2022-11-09 00:00,20021.45332110687,0.0526335386392002,0.20364534537092238,11,44.0,0.009625915571062313,2022-11-08 00:00,0.0059197301231545185,2022-11-07 20:00,0.004450195244807083,2022-11-07 16:00,True,0.0,True,kama_trail
2022-11-10 00:00,short,16830.0,17998.744668633135,2022-11-10 12:00,16856.186142098264,-0.0015559205049473618,0.08124777183600711,3,12.0,0.04700084483244157,2022-11-10 12:00,0.025159110109828256,2022-11-10 08:00,0.0,2022-11-10 04:00,True,0.05642949918087818,False,kama_stop
2022-11-20 16:00,short,16574.1,16635.38865697682,2022-11-22 20:00,15930.304954983045,0.03884343916212366,0.0682329658925672,13,52.0,0.029824380283790457,2022-11-22 20:00,0.007352856831503766,2022-11-22 08:00,0.00528745033886422,2022-11-21 20:00,True,0.01180171726243301,True,kama_trail
2022-11-29 12:00,long,16390.4,16300.805177175853,2022-12-01 20:00,17011.359707592852,0.037885573725647353,0.05845494923857859,14,56.0,0.01065684154069475,2022-12-01 20:00,0.0062590975254731155,2022-11-29 20:00,0.0,2022-11-29 16:00,True,0.0,True,kama_trail
2022-12-13 16:00,long,17237.9,17062.62064904377,2022-12-15 00:00,17839.30724294669,0.034888660622621484,0.0674154044286136,8,32.0,0.014694153355340368,2022-12-15 00:00,0.0005070536800829345,2022-12-14 00:00,0.0,2022-12-13 20:00,True,0.0,True,kama_trail
2022-12-15 20:00,short,17560.0,17818.921627388318,2022-12-19 04:00,16794.055953717612,0.04361868145116103,0.05916287015945339,20,80.0,0.008149390484123279,2022-12-16 12:00,0.003776409540640141,2022-12-16 08:00,0.0,2022-12-16 00:00,True,0.01012000639904927,True,kama_trail
2023-01-12 00:00,long,17500.0,17282.174349786754,2023-01-15 08:00,20677.246526713025,0.1815569443836014,0.23108571428571428,20,80.0,0.01252125374470731,2023-01-14 16:00,0.007657598313681571,2023-01-12 20:00,0.004825110335287609,2023-01-12 12:00,True,0.015195699875072018,True,kama_trail
2023-01-21 00:00,long,21250.0,20949.372544230748,2023-01-22 04:00,22729.487154258855,0.06962292490629907,0.10070588235294117,7,28.0,0.021055435954949953,2023-01-22 04:00,0.005268941048757473,2023-01-21 08:00,0.0,2023-01-21 04:00,True,0.02330763047886705,True,kama_trail
2023-02-09 08:00,short,22662.9,23028.451200359432,2023-02-12 04:00,21806.49048802318,0.03778905223854055,0.05550481182902459,17,68.0,0.009815583451440936,2023-02-12 04:00,0.004857075280443304,2023-02-11 00:00,0.004610664445615408,2023-02-10 12:00,True,0.008616264415696673,True,kama_trail
2023-02-14 20:00,long,21880.0,21808.01903572478,2023-02-17 04:00,24634.22389027348,0.12587860558836741,0.15585009140767825,14,56.0,0.06231915249778806,2023-02-17 04:00,0.008417629193868553,2023-02-17 00:00,0.006507416838446309,2023-02-16 16:00,True,0.009838663520500064,True,kama_trail
2023-03-10 00:00,short,21511.1,21927.379709179088,2023-03-10 20:00,20189.99755172192,0.061414918264434536,0.09248713454913975,5,20.0,0.010527582265535705,2023-03-10 20:00,0.0,2023-03-10 04:00,0.0,,True,0.021792848195981842,True,kama_trail
2023-03-13 00:00,long,20531.0,20152.910452693053,2023-03-15 00:00,24502.237762131736,0.19342641674208444,0.2902391505528226,12,48.0,0.03264212910969341,2023-03-15 00:00,0.01598995171836307,2023-03-13 16:00,0.0,2023-03-13 04:00,True,0.05438022167426041,True,kama_trail
2023-03-17 08:00,long,25167.9,24627.07569193137,2023-03-19 00:00,27000.182431895344,0.07280235664856195,0.10312739640573905,10,40.0,0.018633355750331607,2023-03-17 20:00,0.0,2023-03-17 12:00,0.0,,True,0.01602833703005306,True,kama_trail
2023-03-29 12:00,long,27500.0,27320.812934788304,2023-03-30 20:00,28370.088315281217,0.03163957510113515,0.06126545454545452,8,32.0,0.014763155511276127,2023-03-30 20:00,0.00308868899575391,2023-03-30 04:00,0.0007106095411643697,2023-03-30 00:00,True,0.01172245005395212,True,kama_trail
2023-04-10 00:00,long,28078.1,28044.67141662792,2023-04-12 04:00,30005.58657874748,0.06864732936870661,0.08853519290835211,13,52.0,0.0020195444067255914,2023-04-11 16:00,0.0013988286576191017,2023-04-10 08:00,0.0,2023-04-10 04:00,True,0.005947087180513533,True,kama_trail
2023-04-26 00:00,long,27583.6,27516.818184564418,2023-04-27 00:00,28595.8428146918,0.036697269924585725,0.08935019359329464,6,24.0,0.06479549038687377,2023-04-27 00:00,0.0,2023-04-26 04:00,0.0,,True,0.04050455273993218,True,kama_trail
2023-05-28 08:00,long,26890.0,26642.937355516086,2023-05-29 20:00,27724.61077518602,0.031037961144887386,0.05771662328002975,9,36.0,0.015454969934808334,2023-05-29 20:00,0.005727891301945795,2023-05-29 12:00,0.003842356455194462,2023-05-29 08:00,True,0.007989481313944148,True,kama_trail
2023-06-05 08:00,short,26935.3,27179.105042621595,2023-06-06 20:00,25848.688261824547,0.040341549497330716,0.059910229327314,9,36.0,0.015315675648889845,2023-06-06 20:00,0.003585574169707713,2023-06-06 08:00,0.003405056615260483,2023-06-06 04:00,True,0.0,True,kama_trail
2023-06-21 00:00,long,27177.3,26686.320525705345,2023-06-22 16:00,29984.988294442282,0.10331005267051117,0.1341082447483746,10,40.0,0.012032875771454654,2023-06-22 16:00,0.0062475853346850175,2023-06-22 12:00,0.003886333062065064,2023-06-22 04:00,True,0.009863778387638175,True,kama_trail
2023-08-16 00:00,short,29233.0,29432.393041065076,2023-08-19 20:00,25983.735772085944,0.11115055683351201,0.15913522389080834,23,92.0,0.009692825222216749,2023-08-19 20:00,0.002917696640596463,2023-08-18 16:00,0.0009529599825120387,2023-08-16 08:00,True,0.003792209594118442,True,kama_trail
2023-08-29 20:00,long,26244.6,26061.835071046233,2023-08-30 20:00,27086.43547590878,0.03207652149046972,0.07328745722929675,6,24.0,0.02257368799424874,2023-08-30 20:00,0.01784687275341481,2023-08-30 16:00,0.015841121495327126,2023-08-30 08:00,True,0.026368243137714593,True,kama_trail
2023-08-31 20:00,short,26950.0,27158.057574479357,2023-09-02 20:00,25914.298398565086,0.03843048613858678,0.06077922077922078,12,48.0,0.008594305609120131,2023-09-02 20:00,0.005767277950953368,2023-09-02 16:00,0.0056080586210190695,2023-09-02 04:00,True,0.010696735612970968,True,kama_trail
2023-10-16 00:00,long,26958.0,26893.460298872797,2023-10-17 12:00,28123.20104585388,0.04322282980391271,0.13955041175161362,9,36.0,0.007947680112896295,2023-10-17 08:00,0.003599499949707609,2023-10-16 16:00,0.0,2023-10-16 04:00,True,0.01274644141731711,True,kama_trail
2023-10-19 20:00,long,28498.2,28354.779671086537,2023-10-22 12:00,29703.07633325268,0.042279032824974194,0.06584275498101627,16,64.0,0.010893267880791434,2023-10-22 12:00,0.009762017304784822,2023-10-20 20:00,0.0013154826742579285,2023-10-20 04:00,True,0.014126851365884369,True,kama_trail
2023-10-23 08:00,long,30229.7,29738.897920024563,2023-10-24 20:00,33497.679620221126,0.10810493058882904,0.19028306599139258,9,36.0,0.02535455861070912,2023-10-24 20:00,0.001326637531514905,2023-10-24 12:00,0.0,2023-10-23 12:00,True,0.030457898112268414,True,kama_trail
2023-11-09 08:00,long,36150.0,35081.616081873326,2023-11-10 00:00,36271.831132868756,0.003370155819329349,0.0650041493775934,4,16.0,0.01997765302962993,2023-11-10 00:00,0.0,2023-11-09 12:00,0.0,,True,0.023415017356090737,True,kama_trail
2023-12-01 12:00,long,38132.0,37658.178805385796,2023-12-05 12:00,41427.12178104437,0.08641355766926388,0.11297597818105529,24,96.0,0.011114021094735905,2023-12-05 12:00,0.007813795639560701,2023-12-04 20:00,0.005115887168781553,2023-12-04 00:00,True,0.013477886104041572,True,kama_trail
2023-12-11 08:00,short,43552.5,43704.0290186168,2023-12-12 12:00,42077.23864110576,0.03387317281199106,0.0763262728890419,7,28.0,0.024418212915932345,2023-12-12 12:00,0.020751269824816034,2023-12-12 08:00,0.010184513320203138,2023-12-12 04:00,True,0.03036888071493889,True,kama_trail
2024-01-02 00:00,long,42887.5,42594.91020568992,2024-01-03 00:00,44828.70808660141,0.045262794208135414,0.0714077528417371,6,24.0,0.009282236704729099,2024-01-03 00:00,0.006165444934114365,2024-01-02 20:00,0.00019122770383877825,2024-01-02 16:00,True,0.014467755775270964,True,kama_trail
