序号,信号时间,方向,3K极值,入场基准,成交价,基准类型,ATR,ATR%,是否成交,是否确认,初始止损,止盈目标,出场时间,出场价,持仓K数,R值,出场原因,是否加仓,加仓价,MFE%,MAE%,年份
1619,2021-10-14 00:00,做多,56432.0,56432.0,56432.0,回退3K极值,1257.16,2.228,成交,确认,55174.84,68847.04,2021-10-16 20:00,60587.83,17,4.215,KAMA跟踪止损,是,59445.04,13.41,0.34,2021
1620,2021-10-13 00:00,做空,56060.0,56060.0,56060.0,回退3K极值,1131.99,2.019,成交,确认,57191.99,49332.8,2021-10-13 20:00,55729.11,5,0.292,KAMA跟踪止损,否,,4.12,-1.01,2021
1621,2021-10-12 20:00,做空,56440.01,56440.01,56440.01,回调基准,1116.88,1.979,成交,弱突破,,,2021-10-12 20:00,56352.17,0,0.079,弱突破平仓,否,,0.0,0.0,2021
1622,2021-10-11 20:00,做多,57164.92,57164.92,57164.92,回退3K极值,1154.37,2.019,成交,弱突破,,,2021-10-11 20:00,57500.0,0,0.29,弱突破平仓,否,,0.0,0.0,2021
1623,2021-10-10 12:00,做多,55237.95,55237.95,55237.95,回退3K极值,1041.79,1.886,成交,弱突破,,,2021-10-10 12:00,55699.0,0,0.443,弱突破平仓,否,,0.0,0.0,2021
1624,2021-10-09 12:00,做多,54798.53,54798.53,54798.53,回退3K极值,1111.11,2.028,成交,弱突破,,,2021-10-09 12:00,54943.45,0,0.13,弱突破平仓,否,,0.0,0.0,2021
1625,2021-10-09 04:00,做空,54000.0,54000.0,54000.0,回退3K极值,1117.04,2.069,成交,弱突破,,,2021-10-09 04:00,53975.0,0,0.022,弱突破平仓,否,,0.0,0.0,2021
1626,2021-10-08 16:00,做多,55046.88,55046.88,55046.88,回退3K极值,1113.95,2.024,成交,弱突破,,,2021-10-08 16:00,55300.99,0,0.228,弱突破平仓,否,,0.0,0.0,2021
1627,2021-10-08 12:00,做多,54659.38,54659.38,54659.38,回退3K极值,1098.92,2.01,成交,弱突破,,,2021-10-08 12:00,54851.88,0,0.175,弱突破平仓,否,,0.0,0.0,2021
1628,2021-10-06 20:00,做多,51839.99,51839.99,51839.99,回退3K极值,963.71,1.859,成交,确认,50876.28,63244.79,2021-10-07 12:00,54350.4,4,1.849,KAMA跟踪止损,是,55078.56,7.67,4.45,2021
1629,2021-10-05 00:00,做多,48500.0,48500.0,48500.0,回退3K极值,941.82,1.942,成交,确认,47558.18,59170.0,2021-10-06 16:00,50733.0,10,1.912,KAMA跟踪止损,是,51164.85,6.99,0.11,2021
1630,2021-10-04 00:00,做多,48150.0,48150.0,48150.0,回退3K极值,889.43,1.847,成交,确认,47260.57,58743.0,2021-10-04 12:00,47260.57,3,-1.0,前3K止损,否,,1.42,-1.94,2021
1631,2021-09-30 08:00,做多,42576.8,42576.8,42576.8,回调基准,984.47,2.312,成交,确认,41592.33,51943.7,2021-10-03 04:00,47554.81,17,7.902,KAMA跟踪止损,是,44753.98,13.79,0.31,2021
1632,2021-09-30 00:00,做空,41613.3,41613.3,41613.3,回退3K极值,1013.18,2.435,成交,弱突破,,,2021-09-30 00:00,41198.42,0,0.409,弱突破平仓,否,,0.0,0.0,2021
1633,2021-09-28 04:00,做空,42825.78,42825.78,42825.78,回退3K极值,1078.6,2.519,成交,确认,43904.38,37686.69,2021-09-29 12:00,42324.48,8,-0.757,KAMA跟踪止损,是,41006.32,4.94,0.18,2021
1634,2021-09-28 00:00,做空,43019.0,43019.0,43019.0,回退3K极值,1105.67,2.57,成交,弱突破,,,2021-09-28 00:00,42994.8,0,0.022,弱突破平仓,否,,0.0,0.0,2021
