方向,信号时间,出场时间,6K极值,回调突破线,回调偏移,R值,收益率,MFE,ATR占比,出场原因,持仓K线数,年份
做空,2025-11-30 20:00:00+00:00,2025-12-01 20:00:00+00:00,90363.0,90363.0,0.0,3.3988129022146096,0.04028797951906451,0.07278421477817248,0.011853544363331543,KAMA跟踪,6,2025
做空,2025-12-05 12:00:00+00:00,2025-12-06 12:00:00+00:00,90822.5,90822.5,0.0,0.6041585619571251,0.009124539364708577,0.03133804949214123,0.015102888445626484,KAMA跟踪,6,2025
做多,2025-12-07 16:00:00+00:00,2025-12-08 12:00:00+00:00,89940.3,89940.3,0.0,0.1898954905920779,0.0024464887122299366,0.025820460905734168,0.01288334285665233,KAMA跟踪,5,2025
做多,2025-12-09 12:00:00+00:00,2025-12-10 08:00:00+00:00,92106.4,92106.4,0.0,0.0,0.0,0.026584471871661533,0.013741044033247314,保本平仓,5,2025
做空,2025-12-11 00:00:00+00:00,2025-12-11 16:00:00+00:00,91520.0,91520.0,0.0,0.4749703397014507,0.007135163683445209,0.025349650349650348,0.015022335263987467,KAMA跟踪,4,2025
做空,2025-12-14 08:00:00+00:00,2025-12-15 00:00:00+00:00,89711.9,89711.9,0.0,0.6342851648674613,0.0074660860433153385,0.024607660745118446,0.01177086657052027,KAMA跟踪,4,2025
做空,2025-12-15 12:00:00+00:00,2025-12-16 12:00:00+00:00,87504.3,87504.3,0.0,0.0,0.0,0.02778492028391751,0.012209137406127722,保本平仓,6,2025
做空,2025-12-17 16:00:00+00:00,2025-12-18 08:00:00+00:00,86158.4,87015.8,0.009951438281119529,0.0,0.0,0.015925843352586573,0.015029824593371321,保本平仓,4,2025
做空,2025-12-18 16:00:00+00:00,2025-12-19 00:00:00+00:00,85261.3,85261.3,0.0,-1.0000000000000036,-0.01539959315944498,0.010001020392604816,0.015399593159444927,atr止损,2,2025
做多,2025-12-21 08:00:00+00:00,2025-12-22 00:00:00+00:00,88434.9,88434.9,0.0,0.0,0.0,0.013174662944154467,0.012652983095312445,保本平仓,4,2025
做多,2025-12-22 08:00:00+00:00,2025-12-22 16:00:00+00:00,89600.0,89050.0,0.006138392857142857,-1.0000000000000007,-0.012186419625660291,0.017394722066254913,0.012186419625660284,atr止损,2,2025
做空,2025-12-23 04:00:00+00:00,2025-12-24 20:00:00+00:00,87738.3,88665.3,0.010565511298942423,0.7292465279754814,0.00943224146263432,0.0260564166590538,0.012934228824948825,KAMA跟踪,10,2025
做多,2025-12-25 12:00:00+00:00,2025-12-25 20:00:00+00:00,88033.3,88033.3,0.0,-0.999999999999998,-0.010952974334575188,0.004751611038095844,0.01095297433457521,atr止损,2,2025
做多,2025-12-26 00:00:00+00:00,2025-12-26 12:00:00+00:00,88594.0,87933.5,0.007455358150664831,-1.000000000000006,-0.011009931788470779,0.018469638988553916,0.011009931788470713,atr止损,3,2025
做多,2025-12-27 20:00:00+00:00,2025-12-28 12:00:00+00:00,87750.0,87750.0,0.0,0.09777376842355684,0.0009773744810631293,0.0037413105413105744,0.009996285269778436,KAMA跟踪,4,2025
做多,2025-12-29 00:00:00+00:00,2025-12-29 12:00:00+00:00,88078.3,88078.3,0.0,-1.0000000000000013,-0.00828953590472768,0.026057496568394158,0.00828953590472767,atr止损,3,2025
做多,2025-12-30 12:00:00+00:00,2025-12-31 04:00:00+00:00,88190.6,88150.0,0.00046036652432351996,0.38632173971301614,0.0037103720243597087,0.01366988088485536,0.009604357308796559,KAMA跟踪,4,2025
做空,2025-12-31 16:00:00+00:00,2026-01-01 08:00:00+00:00,87729.2,87833.2,0.001185466184577085,0.0,0.0,0.0073320794414868185,0.009919183384397906,保本平仓,4,2025
做多,2026-01-01 16:00:00+00:00,2026-01-02 12:00:00+00:00,88079.3,88065.0,0.0001623536971797336,0.8811742514545742,0.007632129557061444,0.023408845738942825,0.008661317037422412,KAMA跟踪,5,2026
做多,2026-01-03 20:00:00+00:00,2026-01-06 16:00:00+00:00,90456.0,90456.0,0.0,3.4263106257698834,0.030312076163565613,0.047584460953391736,0.008846855838342025,KAMA跟踪,17,2026
做多,2026-01-11 12:00:00+00:00,2026-01-12 08:00:00+00:00,90818.0,90758.7,0.0006529542601687211,0.7232970955076317,0.006268082704297222,0.019053820735643007,0.008665986277600205,KAMA跟踪,5,2026
做多,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,92676.6,92299.0,0.004074383393434867,3.9911527796473147,0.03879079864845419,0.06103099708555895,0.009719196630674208,KAMA跟踪,12,2026
做空,2026-01-16 12:00:00+00:00,2026-01-17 04:00:00+00:00,95080.0,95080.0,0.0,0.0,0.0,0.006578670593184686,0.011282981156034553,保本平仓,4,2026
做空,2026-01-18 20:00:00+00:00,2026-01-21 12:00:00+00:00,94819.5,94819.5,0.0,6.589575472742956,0.05355273497095115,0.07416512426241441,0.008126886958418804,KAMA跟踪,16,2026
做空,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,89116.9,89383.5,0.0029915762330153524,2.1154926042670006,0.021083515216556988,0.03761096846733461,0.00996624387815444,KAMA跟踪,6,2026
做多,2026-01-27 20:00:00+00:00,2026-01-28 12:00:00+00:00,88983.3,88983.3,0.0,0.0,0.0,0.016419934976562918,0.011006769273606977,保本平仓,4,2026
做空,2026-01-29 00:00:00+00:00,2026-01-30 16:00:00+00:00,88786.0,88786.0,0.0,4.684731656312964,0.05419619620448438,0.08769400581172708,0.011568687425554391,KAMA跟踪,10,2026
做空,2026-01-31 12:00:00+00:00,2026-02-02 12:00:00+00:00,81832.0,81832.0,0.0,2.9916520166577705,0.047009788935439896,0.08892609248215858,0.015713655423052357,KAMA跟踪,12,2026
做空,2026-02-03 16:00:00+00:00,2026-02-05 12:00:00+00:00,77000.5,77566.5,0.007350601619470003,5.880869321426155,0.11999999999999995,0.1405310282144998,0.020405146491318235,固定止盈,11,2026
做多,2026-02-06 16:00:00+00:00,2026-02-07 08:00:00+00:00,69157.9,68667.4,0.007092465213663226,0.0,0.0,0.04437331251802166,0.03414487565670072,保本平仓,4,2026
做多,2026-02-08 08:00:00+00:00,2026-02-09 08:00:00+00:00,70000.0,70000.0,0.0,0.0,0.0,0.032857142857142856,0.029829073527422496,保本平仓,6,2026
做空,2026-02-11 04:00:00+00:00,2026-02-11 20:00:00+00:00,67883.0,67883.0,0.0,0.13642743757013104,0.003406895346434881,0.03188574458995625,0.024972215319103628,KAMA跟踪,4,2026
做空,2026-02-12 16:00:00+00:00,2026-02-13 08:00:00+00:00,65834.5,65834.5,0.0,0.0,0.0,0.009975013101033608,0.024842475982981716,保本平仓,4,2026
做多,2026-02-13 12:00:00+00:00,2026-02-15 12:00:00+00:00,68385.0,68385.0,0.0,0.8001443857742656,0.017957552336196374,0.03734005995466842,0.022442889877705777,KAMA跟踪,12,2026
做空,2026-02-15 16:00:00+00:00,2026-02-16 12:00:00+00:00,68741.4,69212.2,0.006848856729714596,0.0,0.0,0.0283504931211549,0.018404446844619712,保本平仓,5,2026
做空,2026-02-18 16:00:00+00:00,2026-02-19 08:00:00+00:00,66666.2,66824.5,0.002374516621616395,0.0,0.0,0.012441544643057474,0.017682227592634256,保本平仓,4,2026
做多,2026-02-20 00:00:00+00:00,2026-02-20 16:00:00+00:00,67299.4,67299.4,0.0,0.5743977719327998,0.009325372493835516,0.014625687598997955,0.01623504294324894,KAMA跟踪,4,2026
做多,2026-02-21 12:00:00+00:00,2026-02-22 04:00:00+00:00,68280.0,68220.0,0.0008787346221441124,0.0,0.0,0.006046613896218118,0.014469337844627618,保本平仓,4,2026
做空,2026-02-22 12:00:00+00:00,2026-02-25 00:00:00+00:00,67763.7,67763.7,0.0,3.2480587086665587,0.04140034899012974,0.07912791066603507,0.012746182474985506,KAMA跟踪,15,2026
做多,2026-02-25 12:00:00+00:00,2026-02-26 12:00:00+00:00,66283.1,66283.1,0.0,0.646286039883015,0.010527155924454891,0.05606104723526802,0.0162886945946727,KAMA跟踪,6,2026
做空,2026-02-27 08:00:00+00:00,2026-02-28 12:00:00+00:00,66462.0,66462.0,0.0,1.0396355250082112,0.018359037291779394,0.052398362974331196,0.017659109226413162,KAMA跟踪,7,2026
做多,2026-02-28 16:00:00+00:00,2026-03-01 16:00:00+00:00,66095.2,66095.2,0.0,0.0,0.0,0.03167854851789544,0.018550245401608014,保本平仓,6,2026
做多,2026-03-02 12:00:00+00:00,2026-03-03 08:00:00+00:00,67333.0,67333.0,0.0,0.0,0.0,0.04109426284288536,0.019700838753077363,保本平仓,5,2026
做多,2026-03-04 04:00:00+00:00,2026-03-06 00:00:00+00:00,68972.9,68561.9,0.005958862103811788,1.3275476796824528,0.028042399919407053,0.07999486595324817,0.021123459705880202,KAMA跟踪,11,2026
做空,2026-03-07 16:00:00+00:00,2026-03-08 08:00:00+00:00,67411.0,67712.3,0.004469596950052705,0.26996512346360124,0.005045169510157384,0.017785542656208738,0.018688227002913626,KAMA跟踪,4,2026
做空,2026-03-08 20:00:00+00:00,2026-03-09 00:00:00+00:00,66508.0,66508.0,0.0,-1.0000000000000016,-0.017080176061152818,0.011088891561917363,0.01708017606115279,atr止损,1,2026
做多,2026-03-09 12:00:00+00:00,2026-03-11 04:00:00+00:00,68441.5,67623.0,0.011959118371163695,1.4203989289099626,0.02534719171178213,0.061001434423199295,0.01784512167383425,KAMA跟踪,10,2026
做空,2026-03-11 08:00:00+00:00,2026-03-11 12:00:00+00:00,69184.8,69184.8,0.0,-1.000000000000003,-0.018373637997490005,0.0036409731617350737,0.01837363799748995,atr止损,1,2026
做多,2026-03-13 00:00:00+00:00,2026-03-13 20:00:00+00:00,70756.5,70756.5,0.0,0.0,0.0,0.04400302445711701,0.01673318367658208,保本平仓,5,2026
做多,2026-03-15 00:00:00+00:00,2026-03-17 08:00:00+00:00,71272.3,71272.3,0.0,2.2723551689554182,0.033293278571870394,0.06631748940331646,0.014651441388528634,KAMA跟踪,14,2026
做空,2026-03-18 08:00:00+00:00,2026-03-20 00:00:00+00:00,73330.3,73330.3,0.0,2.545823055768294,0.037711317516874905,0.062461219986826765,0.014813015944462075,KAMA跟踪,10,2026
做空,2026-03-21 20:00:00+00:00,2026-03-23 08:00:00+00:00,69701.3,69701.3,0.0,0.7049272984045928,0.009724829779411588,0.03445129430871451,0.013795507425263625,KAMA跟踪,9,2026
做空,2026-03-24 16:00:00+00:00,2026-03-25 04:00:00+00:00,69467.8,70100.5,0.009107816859033927,-1.0000000000000036,-0.016483514675492885,0.012019885735479859,0.01648351467549283,atr止损,3,2026
做多,2026-03-25 08:00:00+00:00,2026-03-26 00:00:00+00:00,71339.8,71339.8,0.0,0.0,0.0,0.008319339274850785,0.01572318279097043,保本平仓,4,2026
做空,2026-03-26 04:00:00+00:00,2026-03-28 12:00:00+00:00,70531.4,70531.4,0.0,3.4930237460937463,0.05523816206271456,0.07132142563454,0.015813852432147786,KAMA跟踪,14,2026
做空,2026-03-29 20:00:00+00:00,2026-03-30 00:00:00+00:00,66111.0,66233.6,0.001854456898246976,-1.0000000000000027,-0.01334394080349135,0.007238018166006509,0.013343940803491317,atr止损,1,2026
做多,2026-03-30 04:00:00+00:00,2026-03-30 20:00:00+00:00,67487.7,66986.8,0.007422093211059115,0.0,0.0,0.01734072981542619,0.014513020579217328,保本平仓,4,2026
做多,2026-04-01 04:00:00+00:00,2026-04-02 00:00:00+00:00,68600.0,67865.7,0.010704081632653104,0.0,0.0,0.01881510100094759,0.015346928241911577,保本平仓,5,2026
做多,2026-04-04 12:00:00+00:00,2026-04-05 04:00:00+00:00,67350.0,67350.0,0.0,0.0,0.0,0.0025805493689681205,0.01204512573464933,保本平仓,4,2026
做多,2026-04-05 20:00:00+00:00,2026-04-06 20:00:00+00:00,67828.6,67452.7,0.005541910049743157,2.195387569656017,0.02319767225839529,0.04269362086321234,0.010566549878949167,KAMA跟踪,6,2026
做多,2026-04-07 20:00:00+00:00,2026-04-12 00:00:00+00:00,69940.0,69940.0,0.0,2.544893034536809,0.031367110751731576,0.05480983700314547,0.012325512438459182,KAMA跟踪,25,2026
做空,2026-04-12 12:00:00+00:00,2026-04-13 12:00:00+00:00,71259.0,72451.9,0.01674034157088921,1.2291760145661337,0.014997940254834306,0.027517566827094903,0.012201621311434537,KAMA跟踪,6,2026
做多,2026-04-13 16:00:00+00:00,2026-04-14 16:00:00+00:00,72431.0,71423.9,0.013904267509767997,2.976504404915282,0.035994771097261076,0.06419559839213493,0.012092967521842309,KAMA跟踪,6,2026
做空,2026-04-15 04:00:00+00:00,2026-04-15 16:00:00+00:00,73766.8,74112.2,0.0046823232131527216,-1.0000000000000024,-0.013139145689999793,0.007720726142254543,0.013139145689999762,atr止损,3,2026
做多,2026-04-17 08:00:00+00:00,2026-04-18 08:00:00+00:00,75500.0,75500.0,0.0,0.24771762224242658,0.0031199531498685438,0.03708609271523179,0.012594796937035148,KAMA跟踪,6,2026
做空,2026-04-19 20:00:00+00:00,2026-04-20 12:00:00+00:00,74550.0,74824.3,0.0036794097920858876,0.0,0.0,0.015440171174337786,0.012353633315668097,保本平仓,4,2026
做多,2026-04-20 16:00:00+00:00,2026-04-21 12:00:00+00:00,75817.7,75817.7,0.0,0.0,0.0,0.015580794458286164,0.012791407814942913,保本平仓,5,2026
做空,2026-04-21 16:00:00+00:00,2026-04-21 20:00:00+00:00,75242.5,75242.5,0.0,-1.0000000000000018,-0.012933953300974984,0.0039910954580191105,0.012933953300974962,atr止损,1,2026
做多,2026-04-22 00:00:00+00:00,2026-04-23 08:00:00+00:00,76999.0,76999.0,0.0,0.0,0.0,0.03175365913843037,0.013200299881516246,保本平仓,8,2026
做多,2026-04-26 04:00:00+00:00,2026-04-26 20:00:00+00:00,77847.0,77847.0,0.0,0.0,0.0,0.01474430613896493,0.010234206023692323,保本平仓,4,2026
做空,2026-04-27 12:00:00+00:00,2026-04-29 00:00:00+00:00,77408.6,77715.0,0.003958216528912733,0.8016330377281917,0.00845284395631921,0.02675673936820426,0.01054453042538561,KAMA跟踪,9,2026
做多,2026-04-29 08:00:00+00:00,2026-04-29 12:00:00+00:00,77432.1,76956.0,0.006148612784620406,-1.0000000000000067,-0.01026810380200501,0.007895420759914833,0.01026810380200494,atr止损,1,2026
做空,2026-04-29 16:00:00+00:00,2026-04-30 08:00:00+00:00,75675.2,75840.3,0.002181692284923011,0.0,0.0,0.0074735991286954675,0.011246220110664791,保本平仓,4,2026
做多,2026-05-01 00:00:00+00:00,2026-05-01 20:00:00+00:00,76630.3,76445.0,0.0024181035438984697,1.6274919207741938,0.016979901729021418,0.03185165805481057,0.010433171134234646,KAMA跟踪,5,2026
做多,2026-05-02 20:00:00+00:00,2026-05-03 20:00:00+00:00,78565.9,78503.9,0.0007891464363037908,0.0,0.0,0.011782854100242154,0.008912335116464816,保本平仓,6,2026
做多,2026-05-05 00:00:00+00:00,2026-05-07 08:00:00+00:00,80771.7,80590.2,0.0022470741608756535,0.0722535389446531,0.000785847049679392,0.027776330124506456,0.010876243034702542,KAMA跟踪,14,2026
做多,2026-05-09 16:00:00+00:00,2026-05-10 08:00:00+00:00,80641.8,80641.8,0.0,0.0,0.0,0.0036916338672995526,0.009569350466969948,保本平仓,4,2026
做多,2026-05-10 12:00:00+00:00,2026-05-10 20:00:00+00:00,81043.2,81043.2,0.0,-1.0000000000000067,-0.008322833721619924,0.01748820382215908,0.00832283372161987,atr止损,2,2026
做空,2026-05-12 12:00:00+00:00,2026-05-13 00:00:00+00:00,80394.0,80394.0,0.0,-0.9999999999999992,-0.009476738364849554,0.007376172351170485,0.00947673836484956,atr止损,3,2026
做空,2026-05-13 12:00:00+00:00,2026-05-14 04:00:00+00:00,79801.0,79801.0,0.0,0.0,0.0,0.013623889424944514,0.009461547346678739,保本平仓,4,2026
做多,2026-05-14 12:00:00+00:00,2026-05-15 04:00:00+00:00,80558.0,80558.0,0.0,0.0,0.0,0.017887733061893295,0.010072298812974436,保本平仓,4,2026
做空,2026-05-15 12:00:00+00:00,2026-05-17 04:00:00+00:00,79196.4,79196.4,0.0,1.147310984154339,0.01220564500437106,0.020134753599910998,0.010638480039801597,KAMA跟踪,10,2026
做空,2026-05-17 20:00:00+00:00,2026-05-18 12:00:00+00:00,77675.4,77675.4,0.0,0.0,0.0,0.021386436374965526,0.009279754265994637,保本平仓,4,2026
做多,2026-05-21 00:00:00+00:00,2026-05-21 12:00:00+00:00,77825.8,77825.8,0.0,-0.9999999999999992,-0.009503100812759532,0.004551189965281399,0.009503100812759539,atr止损,3,2026
做空,2026-05-22 16:00:00+00:00,2026-05-23 16:00:00+00:00,76528.0,76970.0,0.005775663809324692,1.613758578353238,0.015095758493476635,0.03594127582174866,0.009354409448829155,KAMA跟踪,6,2026
做多,2026-05-23 20:00:00+00:00,2026-05-26 00:00:00+00:00,76054.1,76054.1,0.0,0.7395424077710472,0.0074937641473132475,0.024111783585631652,0.01013297421293144,KAMA跟踪,13,2026
做空,2026-05-26 16:00:00+00:00,2026-05-28 20:00:00+00:00,76234.7,76434.0,0.0026142950651081845,3.2643230610171,0.034021570622135136,0.05073658319595991,0.010422243750449955,KAMA跟踪,13,2026
做空,2026-06-03 20:00:00+00:00,2026-06-07 04:00:00+00:00,65199.0,65359.1,0.002455559134342529,3.244513348279694,0.05308109195697956,0.09607078432842556,0.016360263083868717,KAMA跟踪,20,2026
做多,2026-06-07 08:00:00+00:00,2026-06-09 00:00:00+00:00,62380.0,61475.0,0.014507855081756973,0.9432533369380042,0.020213938082347185,0.04514030093533957,0.02143002021913415,KAMA跟踪,10,2026
做空,2026-06-09 12:00:00+00:00,2026-06-10 12:00:00+00:00,62381.2,62658.4,0.004443646483235404,0.4330494535342002,0.008316219452553203,0.031384459226536265,0.019203856244784354,KAMA跟踪,6,2026
做多,2026-06-11 08:00:00+00:00,2026-06-12 04:00:00+00:00,62993.4,62840.2,0.002432000812783631,0.0,0.0,0.017108475148074096,0.018354744091022817,保本平仓,5,2026
做空,2026-06-14 16:00:00+00:00,2026-06-14 20:00:00+00:00,63830.0,63862.9,0.0005154316152279721,-1.0000000000000022,-0.012229590733460607,0.001587776314573899,0.01222959073346058,atr止损,1,2026
做多,2026-06-15 00:00:00+00:00,2026-06-16 12:00:00+00:00,65775.0,64682.2,0.016614215127328056,1.1352994859523904,0.014583564314153193,0.03978219664760935,0.01284556585694144,KAMA跟踪,9,2026
做空,2026-06-17 08:00:00+00:00,2026-06-17 16:00:00+00:00,65200.0,65328.8,0.001975460122699431,-1.0000000000000075,-0.012314114075652555,0.02011057910140708,0.01231411407565246,atr止损,2,2026
做多,2026-06-19 20:00:00+00:00,2026-06-20 12:00:00+00:00,63410.3,63266.8,0.002263039285415776,0.44848912188414297,0.00613043958478186,0.017451491145434865,0.01366909315219806,KAMA跟踪,4,2026
做多,2026-06-21 00:00:00+00:00,2026-06-21 16:00:00+00:00,64370.9,64370.9,0.0,0.0,0.0,0.003061942585857873,0.012301874378423587,保本平仓,4,2026
做空,2026-06-21 20:00:00+00:00,2026-06-22 00:00:00+00:00,63820.0,63820.0,0.0,-0.9999999999999978,-0.011067470324470944,0.008364149169539375,0.01106747032447097,atr止损,1,2026
做多,2026-06-22 12:00:00+00:00,2026-06-23 04:00:00+00:00,64788.0,64337.3,0.006956535160832208,0.0,0.0,0.007745118306176908,0.011655295754359878,保本平仓,4,2026
做空,2026-06-23 08:00:00+00:00,2026-06-24 08:00:00+00:00,62532.4,64014.9,0.023707709923175824,1.0442182752848561,0.012823220373381213,0.032773619891618984,0.01228021063879879,KAMA跟踪,6,2026
做空,2026-06-24 12:00:00+00:00,2026-06-25 04:00:00+00:00,61916.9,61916.9,0.0,0.4184425949198684,0.005241161607285917,0.04614087591594543,0.012525401741879546,KAMA跟踪,4,2026
做多,2026-06-27 12:00:00+00:00,2026-06-28 04:00:00+00:00,60580.0,60580.0,0.0,0.231125384862553,0.0038958502993111177,0.004456916474083856,0.016856003513538442,KAMA跟踪,4,2026
做空,2026-06-28 16:00:00+00:00,2026-06-29 08:00:00+00:00,59714.8,59714.8,0.0,0.0,0.0,0.014482171923878216,0.014949598786188423,保本平仓,4,2026
做空,2026-06-30 12:00:00+00:00,2026-07-01 04:00:00+00:00,58988.0,58988.0,0.0,0.0,0.0,0.02084152709025567,0.014611058729195969,保本平仓,4,2026
做多,2026-07-01 12:00:00+00:00,2026-07-05 00:00:00+00:00,59444.5,59264.4,0.003029716794657177,3.8630241827116842,0.05619206046717846,0.0706258732054994,0.014546132203535402,KAMA跟踪,21,2026
做多,2026-07-05 20:00:00+00:00,2026-07-06 08:00:00+00:00,63430.0,63430.0,0.0,-1.0000000000000018,-0.011017325799147338,0.00740974302380577,0.01101732579914732,atr止损,3,2026
做多,2026-07-06 20:00:00+00:00,2026-07-07 00:00:00+00:00,63990.7,63990.7,0.0,-0.9999999999999997,-0.012413798902906524,0.004803823055537781,0.012413798902906528,atr止损,1,2026
做空,2026-07-08 08:00:00+00:00,2026-07-09 04:00:00+00:00,62434.9,62638.0,0.0032529883126264083,0.07318097080668266,0.000973973808969613,0.017848590312589802,0.013309112987070031,KAMA跟踪,5,2026
做多,2026-07-10 00:00:00+00:00,2026-07-11 12:00:00+00:00,63484.9,63286.5,0.0031251525953415924,0.5978554015559431,0.00774324702567302,0.022018913986395203,0.012951705388160588,KAMA跟踪,9,2026
做空,2026-07-13 00:00:00+00:00,2026-07-14 12:00:00+00:00,63602.8,63602.8,0.0,1.12316876207694,0.01103994936824495,0.028250328601885494,0.00982928811858167,KAMA跟踪,9,2026
做空,2026-07-16 04:00:00+00:00,2026-07-17 16:00:00+00:00,64362.2,64450.9,0.0013781380996921232,0.9202649043403625,0.009725890497768331,0.03019042402821377,0.01056857699548997,KAMA跟踪,9,2026
做多,2026-07-18 16:00:00+00:00,2026-07-19 12:00:00+00:00,64356.7,64356.7,0.0,0.031667890640183,0.000305231434916237,0.009200285284982073,0.009638514872504092,KAMA跟踪,5,2026
做空,2026-07-20 04:00:00+00:00,2026-07-20 08:00:00+00:00,64259.5,64259.5,0.0,-1.0000000000000024,-0.008673653270413789,0.006246547203137302,0.008673653270413768,atr止损,1,2026
做多,2026-07-20 12:00:00+00:00,2026-07-22 12:00:00+00:00,65084.6,65084.6,0.0,0.8563860885184233,0.008093886070088535,0.02826321433949056,0.009451211525506245,KAMA跟踪,12,2026
做空,2026-07-23 04:00:00+00:00,2026-07-24 00:00:00+00:00,65505.0,65505.0,0.0,0.253786423539845,0.002412374825236401,0.013266162888329136,0.00950553142909811,KAMA跟踪,5,2026
