止盈配置,信号时间,年份,月份,方向,突破基准价,回调高点价,回调高点时间,是否有回调高点,回调偏移(%),信号K收盘价,ATR,ATR%,初始止损价,止盈目标价,日线EMA70,偏离度_突破K(%),偏离度_前一K(%),出场时间,出场价,出场原因,涨跌幅_回调高点(%),涨跌幅_突破线(%),R值,MFE_回调高点(%),MFE_突破线(%),MFE的R值,MFE是否≥10%(回调高点),MFE是否≥10%(突破线),MFE是否≥8%(回调高点),持仓K线数,持仓小时
16%,2024-10-21 20:00,2024,10,做空,68136.0,68431.9,2024-10-21 04:00,是,0.43,67354.3,655.5,0.96,68791.5,57482.8,62767.42,7.31,8.74,2024-10-23 04:00,67620.09,KAMA跟踪止盈,1.19,0.76,0.79,2.77,2.35,2.44,否,否,否,8,32
16%,2024-10-23 16:00,2024,10,做空,66613.0,66613.0,2024-10-22 20:00,是,0.0,66406.1,713.45,1.07,67326.45,55954.92,63003.7,5.4,6.09,2024-10-24 08:00,66613.0,保本平仓,0.0,0.0,0.0,2.09,2.09,1.95,否,否,否,4,16
16%,2024-10-24 20:00,2024,10,做多,67615.3,67615.3,2024-10-24 08:00,是,0.0,67672.7,748.98,1.11,66866.32,78433.75,63149.34,7.16,6.54,2024-10-25 12:00,67615.3,保本平仓,0.0,0.0,0.0,1.81,1.81,1.64,否,否,否,4,16
16%,2024-10-26 00:00,2024,10,做空,67222.4,67222.4,2024-10-25 12:00,是,0.0,66825.8,791.37,1.18,68013.77,56466.82,63248.31,5.66,6.98,2024-10-26 16:00,67222.4,保本平仓,0.0,0.0,0.0,2.48,2.48,2.1,否,否,否,4,16
16%,2024-10-27 20:00,2024,10,做多,67450.0,67297.2,2024-10-27 08:00,是,0.23,67759.9,703.59,1.04,66746.41,78064.75,63486.62,6.73,5.69,2024-10-30 16:00,72069.02,KAMA跟踪止盈,7.09,6.85,6.56,9.45,9.21,8.83,否,否,是,17,68
16%,2024-10-31 20:00,2024,10,做空,71444.2,72030.5,2024-10-31 08:00,是,0.82,70638.7,805.21,1.13,72249.41,60505.62,64334.79,9.8,12.25,2024-11-01 20:00,70583.13,KAMA跟踪止盈,2.01,1.21,1.07,4.39,3.6,3.2,否,否,否,6,24
16%,2024-11-03 08:00,2024,11,做空,69022.8,69022.8,2024-11-02 20:00,是,0.0,68367.5,857.5,1.24,69880.3,57979.15,64734.56,5.61,7.35,2024-11-04 04:00,69022.8,保本平仓,0.0,0.0,0.0,2.28,2.28,1.84,否,否,否,5,20
16%,2024-11-05 20:00,2024,11,做多,69243.8,68808.6,2024-11-05 00:00,是,0.63,69615.3,899.85,1.3,68343.95,79817.98,64949.52,7.18,5.91,2024-11-10 12:00,79817.98,固定止盈,16.0,15.27,11.75,16.09,15.36,11.82,是,是,是,28,112
16%,2024-11-10 16:00,2024,11,做多,79882.8,76735.0,2024-11-09 16:00,是,3.94,79926.7,1097.13,1.37,78785.67,89012.6,66562.02,20.08,18.47,2024-11-11 04:00,78785.67,ATR止损,2.67,-1.37,-1.0,6.47,2.27,1.66,否,否,否,3,12
16%,2024-11-11 16:00,2024,11,做多,81944.6,81944.6,2024-11-11 16:00,否,0.0,82168.7,1263.96,1.54,80680.64,95055.74,67186.44,22.3,20.78,2024-11-12 16:00,86956.44,KAMA跟踪止盈,6.12,6.12,3.97,9.92,9.92,6.43,否,否,是,6,24
16%,2024-11-13 20:00,2024,11,做多,89920.0,88619.0,2024-11-13 08:00,是,1.45,92608.1,1880.8,2.09,88039.2,102798.04,68409.73,35.37,28.21,2024-11-14 04:00,88039.2,ATR止损,-0.65,-2.09,-1.0,5.42,3.89,1.86,否,否,否,2,8
16%,2024-11-15 04:00,2024,11,做空,87555.0,88005.1,2024-11-14 04:00,是,0.51,87382.7,2165.54,2.47,89720.54,73924.28,68944.18,26.74,29.82,2024-11-15 16:00,89720.54,ATR止损,-1.95,-2.47,-1.0,1.02,0.51,0.21,否,否,否,3,12
16%,2024-11-16 04:00,2024,11,做多,90898.0,89502.6,2024-11-15 04:00,是,1.54,91074.6,2180.92,2.4,88717.08,103823.02,69567.58,30.92,29.97,2024-11-16 20:00,90898.0,保本平仓,1.56,0.0,0.0,2.62,1.05,0.44,否,否,否,4,16
16%,2024-11-18 12:00,2024,11,做多,91539.6,91250.0,2024-11-17 20:00,是,0.32,91795.9,1644.74,1.8,89894.86,105850.0,71274.74,28.79,27.29,2024-11-18 20:00,89894.86,ATR止损,-1.49,-1.8,-1.0,1.59,1.27,0.71,否,否,否,2,8
16%,2024-11-20 00:00,2024,11,做多,92885.0,92675.9,2024-11-19 00:00,是,0.23,93271.4,1708.53,1.84,91176.47,107504.04,71868.02,29.78,28.64,2024-11-20 16:00,92885.0,保本平仓,0.23,0.0,0.0,1.12,0.89,0.48,否,否,否,4,16
16%,2024-11-20 20:00,2024,11,做多,93985.9,93633.1,2024-11-20 04:00,是,0.38,94737.6,1636.28,1.74,92349.62,108614.4,72499.56,30.67,28.95,2024-11-24 00:00,97715.27,KAMA跟踪止盈,4.36,3.97,2.28,6.44,6.04,3.47,否,否,否,19,76
16%,2024-11-24 20:00,2024,11,做空,97173.5,97173.5,2024-11-24 04:00,是,0.0,95986.4,1305.92,1.34,98479.42,81625.74,75279.08,27.51,29.3,2024-11-25 12:00,97173.5,保本平仓,0.0,0.0,0.0,1.39,1.39,1.03,否,否,否,4,16
16%,2024-11-26 04:00,2024,11,做空,94467.4,96929.9,2024-11-25 08:00,是,2.61,93064.0,1461.2,1.55,95928.6,81421.12,75780.06,22.81,25.0,2024-11-27 00:00,94467.4,保本平仓,2.54,0.0,0.0,5.55,3.09,1.99,否,否,否,5,20
16%,2024-11-27 20:00,2024,11,做多,94745.2,94745.2,2024-11-27 00:00,是,0.0,95610.5,1592.48,1.68,93152.72,109904.43,76791.58,24.51,21.66,2024-11-28 16:00,94745.2,保本平仓,0.0,0.0,0.0,2.64,2.64,1.57,否,否,否,5,20
16%,2024-11-29 08:00,2024,11,做多,96627.6,96284.0,2024-11-28 20:00,是,0.36,96646.4,1517.32,1.57,95110.28,111689.44,77892.85,24.08,23.76,2024-11-30 08:00,96627.6,保本平仓,0.36,0.0,0.0,2.52,2.16,1.37,否,否,否,6,24
16%,2024-12-01 16:00,2024,12,做多,97128.4,97109.1,2024-12-01 04:00,是,0.02,97163.7,1226.36,1.26,95902.04,112646.56,78947.25,23.07,22.27,2024-12-02 08:00,97128.4,保本平仓,0.02,0.0,0.0,1.19,1.17,0.93,否,否,否,4,16
16%,2024-12-02 12:00,2024,12,做空,96249.1,96705.3,2024-12-01 20:00,是,0.47,96053.6,1185.27,1.23,97434.37,81232.45,79424.52,20.94,21.56,2024-12-03 00:00,97434.37,ATR止损,-0.75,-1.23,-1.0,2.38,1.92,1.56,否,否,否,3,12
16%,2024-12-05 00:00,2024,12,做多,97041.1,97041.1,2024-12-05 00:00,否,0.0,97283.4,1294.4,1.33,95746.7,112567.68,80418.03,20.97,19.14,2024-12-06 00:00,100004.52,KAMA跟踪止盈,3.05,3.05,2.29,7.82,7.82,5.86,否,否,否,6,24
16%,2024-12-06 04:00,2024,12,做空,97189.3,97970.5,2024-12-05 08:00,是,0.8,97001.5,1786.95,1.84,98976.25,82295.22,80885.17,19.92,22.53,2024-12-06 20:00,97189.3,保本平仓,0.8,0.0,0.0,1.57,0.78,0.43,否,否,否,4,16
16%,2024-12-09 04:00,2024,12,做多,100597.5,100415.0,2024-12-08 08:00,是,0.18,101200.0,1601.42,1.59,98996.08,116481.4,82481.22,22.69,21.46,2024-12-09 08:00,98996.08,ATR止损,-1.41,-1.59,-1.0,0.88,0.7,0.44,否,否,否,1,4
16%,2024-12-09 16:00,2024,12,做空,98374.3,99409.3,2024-12-08 20:00,是,1.05,98157.4,1652.01,1.68,100026.31,83503.81,82900.04,18.4,20.19,2024-12-09 20:00,100026.31,ATR止损,-0.62,-1.68,-1.0,1.87,0.83,0.5,否,否,否,1,4
16%,2024-12-10 00:00,2024,12,做空,97555.0,97555.0,2024-12-10 00:00,否,0.0,97126.8,1715.42,1.76,99270.42,81946.2,82900.04,17.16,18.04,2024-12-10 16:00,97555.0,保本平仓,0.0,0.0,0.0,3.6,3.6,2.05,否,否,否,4,16
16%,2024-12-11 20:00,2024,12,做多,98499.9,98320.6,2024-12-10 20:00,是,0.18,100352.7,1755.82,1.78,96744.08,114051.9,83788.25,19.77,17.31,2024-12-13 00:00,100205.6,KAMA跟踪止盈,1.92,1.73,0.97,4.29,4.1,2.3,否,否,否,7,28
16%,2024-12-14 08:00,2024,12,做多,101869.5,101869.5,2024-12-14 08:00,否,0.0,102040.7,1580.08,1.55,100289.42,118168.62,85196.02,19.77,19.65,2024-12-15 00:00,101869.5,保本平仓,0.0,0.0,0.0,0.24,0.24,0.15,否,否,否,4,16
16%,2024-12-16 04:00,2024,12,做多,103498.9,103498.9,2024-12-16 04:00,否,0.0,104460.4,1324.76,1.28,102174.14,120058.72,85738.68,21.84,20.4,2024-12-16 20:00,103566.17,KAMA跟踪止盈,0.06,0.06,0.05,3.06,3.06,2.39,否,否,否,4,16
16%,2024-12-18 08:00,2024,12,做空,105252.0,105623.0,2024-12-17 08:00,是,0.35,104716.8,1510.31,1.43,106762.31,88723.32,87241.87,20.03,22.11,2024-12-19 20:00,102730.41,KAMA跟踪止盈,2.74,2.4,1.67,6.51,6.18,4.31,否,否,否,9,36
16%,2024-12-20 00:00,2024,12,做空,98744.0,98744.0,2024-12-19 08:00,是,0.0,97172.1,1720.47,1.74,100464.47,82944.96,87528.98,11.02,14.97,2024-12-21 12:00,98425.91,KAMA跟踪止盈,0.32,0.32,0.18,6.55,6.55,3.76,否,否,否,9,36
16%,2024-12-22 12:00,2024,12,做空,96375.0,96375.0,2024-12-21 20:00,是,0.0,96192.1,1949.53,2.02,98324.53,80955.0,88282.51,8.96,9.84,2024-12-23 12:00,96375.0,保本平仓,0.0,0.0,0.0,2.82,2.82,1.4,否,否,否,6,24
16%,2024-12-23 20:00,2024,12,做空,93655.3,93655.3,2024-12-23 08:00,是,0.0,93217.6,1873.08,2.0,95528.38,78670.45,88467.82,5.37,8.4,2024-12-24 12:00,93655.3,保本平仓,0.0,0.0,0.0,1.27,1.27,0.64,否,否,否,4,16
16%,2024-12-24 20:00,2024,12,做多,96377.2,94861.1,2024-12-24 08:00,是,1.57,98243.5,1842.47,1.91,94534.73,110038.88,88754.0,10.69,6.33,2024-12-26 12:00,97939.48,KAMA跟踪止盈,3.25,1.62,0.85,5.36,3.71,1.94,否,否,否,10,40
16%,2024-12-26 16:00,2024,12,做空,97570.0,98100.0,2024-12-26 00:00,是,0.54,95662.7,1722.09,1.76,99292.09,82404.0,89241.98,7.19,9.44,2024-12-27 16:00,97062.49,KAMA跟踪止盈,1.06,0.52,0.29,3.55,3.02,1.71,否,否,否,6,24
16%,2024-12-27 20:00,2024,12,做空,94620.0,95200.1,2024-12-26 20:00,是,0.61,94539.9,1685.1,1.78,96305.1,79968.08,89383.3,5.77,8.41,2024-12-28 12:00,94620.0,保本平仓,0.61,0.0,0.0,1.85,1.25,0.7,否,否,否,4,16
16%,2024-12-30 00:00,2024,12,做空,93925.4,94761.0,2024-12-29 08:00,是,0.89,93559.6,1288.67,1.37,95214.07,79599.24,89665.75,4.34,5.36,2024-12-30 16:00,93925.4,保本平仓,0.88,0.0,0.0,1.9,1.03,0.75,否,否,否,4,16
16%,2024-12-30 20:00,2024,12,做空,92961.8,92961.8,2024-12-30 04:00,是,0.0,92081.5,1199.56,1.29,94161.36,78087.91,89752.9,2.59,4.62,2024-12-31 00:00,94161.36,ATR止损,-1.29,-1.29,-1.0,1.29,1.29,1.0,否,否,否,1,4
16%,2024-12-31 20:00,2024,12,做多,95031.6,95031.6,2024-12-31 04:00,是,0.0,95389.4,1411.64,1.49,93619.96,110236.66,89859.82,6.15,4.83,2025-01-01 00:00,93619.96,ATR止损,-1.49,-1.49,-1.0,0.57,0.57,0.38,否,否,否,1,4
16%,2025-01-02 12:00,2025,1,做多,95523.5,95523.5,2025-01-02 12:00,否,0.0,95815.3,1297.19,1.36,94226.31,110807.26,90189.28,6.24,5.33,2025-01-03 16:00,96182.84,KAMA跟踪止盈,0.69,0.69,0.51,2.41,2.41,1.77,否,否,否,7,28
16%,2025-01-04 00:00,2025,1,做多,97822.4,97325.7,2025-01-03 08:00,是,0.51,98545.5,1230.39,1.26,96592.01,112897.81,90413.41,8.99,7.82,2025-01-04 16:00,97822.4,保本平仓,0.51,0.0,0.0,1.42,0.9,0.72,否,否,否,4,16
16%,2025-01-06 08:00,2025,1,做多,98852.6,98496.3,2025-01-05 12:00,是,0.36,99005.0,972.17,0.98,97880.43,114255.71,91168.32,8.6,8.25,2025-01-07 16:00,100763.24,KAMA跟踪止盈,2.3,1.93,1.97,4.33,3.95,4.02,否,否,否,8,32
16%,2025-01-07 20:00,2025,1,做空,98670.0,101223.0,2025-01-07 00:00,是,2.59,97915.3,1109.74,1.12,99779.74,85027.32,91330.34,7.21,10.35,2025-01-10 12:00,94258.56,KAMA跟踪止盈,6.88,4.47,3.98,10.04,7.72,6.86,是,否,是,16,64
16%,2025-01-10 16:00,2025,1,做多,94975.2,94644.8,2025-01-10 00:00,是,0.35,95030.5,1534.38,1.62,93440.82,109787.97,91554.76,3.8,3.17,2025-01-10 20:00,93440.82,ATR止损,-1.27,-1.62,-1.0,0.46,0.11,0.07,否,否,否,1,4
16%,2025-01-11 00:00,2025,1,做多,95239.9,94644.8,2025-01-10 00:00,是,0.62,95275.9,1572.53,1.65,93667.37,109787.97,91554.76,4.06,2.35,2025-01-11 16:00,95239.9,保本平仓,0.63,0.0,0.0,0.81,0.18,0.11,否,否,否,4,16
16%,2025-01-12 20:00,2025,1,做多,94988.0,94665.7,2025-01-12 08:00,是,0.34,95035.6,1224.85,1.29,93763.15,109812.21,91720.06,3.61,2.71,2025-01-13 04:00,93763.15,ATR止损,-0.95,-1.29,-1.0,0.65,0.31,0.24,否,否,否,2,8
16%,2025-01-13 12:00,2025,1,做空,93661.1,93661.1,2025-01-12 16:00,是,0.0,93557.9,1241.9,1.33,94903.0,78675.32,91797.95,1.92,2.63,2025-01-14 04:00,93470.34,KAMA跟踪止盈,0.2,0.2,0.15,5.07,5.07,3.83,否,否,否,4,16
16%,2025-01-14 16:00,2025,1,做多,95437.8,93626.1,2025-01-13 16:00,是,1.9,96508.4,1470.01,1.54,93967.79,108606.28,91930.83,4.98,3.15,2025-01-16 16:00,98890.25,KAMA跟踪止盈,5.62,3.62,2.35,7.72,5.67,3.68,否,否,否,12,48
16%,2025-01-17 08:00,2025,1,做多,100850.0,99869.2,2025-01-16 12:00,是,0.97,101005.1,1479.54,1.47,99370.46,115848.27,92718.1,8.94,8.17,2025-01-20 04:00,103411.75,KAMA跟踪止盈,3.55,2.54,1.73,6.59,5.55,3.78,否,否,否,17,68
16%,2025-01-20 12:00,2025,1,做多,106450.0,106450.0,2025-01-20 12:00,否,0.0,107178.8,1857.88,1.75,104592.12,123482.0,93535.88,14.59,8.91,2025-01-20 20:00,104592.12,ATR止损,-1.75,-1.75,-1.0,2.68,2.68,1.53,否,否,否,2,8
16%,2025-01-23 08:00,2025,1,做空,103211.6,103211.6,2025-01-23 08:00,否,0.0,102417.0,2183.72,2.12,105395.32,86697.74,94438.75,8.45,10.09,2025-01-23 20:00,105395.32,ATR止损,-2.12,-2.12,-1.0,1.94,1.94,0.92,否,否,否,3,12
16%,2025-01-27 04:00,2025,1,做空,104358.3,104358.3,2025-01-26 16:00,是,0.0,102560.1,1504.0,1.44,105862.3,87660.97,95224.35,7.7,10.32,2025-01-27 20:00,101032.69,KAMA跟踪止盈,3.19,3.19,2.21,6.4,6.4,4.44,否,否,否,4,16
16%,2025-01-30 00:00,2025,1,做多,103089.9,103089.9,2025-01-29 00:00,是,0.0,103550.5,1634.0,1.59,101455.9,119584.28,95809.65,8.08,6.39,2025-02-01 00:00,103995.92,KAMA跟踪止盈,0.88,0.88,0.55,3.26,3.26,2.06,否,否,否,12,48
16%,2025-02-02 04:00,2025,2,做空,101344.0,101344.0,2025-02-01 16:00,是,0.0,100603.6,1382.37,1.36,102726.37,85128.96,96360.45,4.4,5.46,2025-02-03 20:00,96827.78,KAMA跟踪止盈,4.46,4.46,3.27,10.08,10.08,7.39,是,是,是,10,40
16%,2025-02-04 00:00,2025,2,做多,99501.4,97748.0,2025-02-03 08:00,是,1.76,101831.9,1988.99,2.0,97512.41,113387.68,96535.12,5.49,2.35,2025-02-04 16:00,99501.4,保本平仓,1.79,0.0,0.0,4.82,2.97,1.49,否,否,否,4,16
16%,2025-02-05 04:00,2025,2,做空,97792.8,97792.8,2025-02-04 16:00,是,0.0,97709.9,2026.59,2.07,99819.39,82145.95,96568.21,1.18,2.32,2025-02-05 20:00,97505.44,KAMA跟踪止盈,0.29,0.29,0.14,0.74,0.74,0.36,否,否,否,4,16
16%,2025-02-07 00:00,2025,2,做空,96106.1,96373.4,2025-02-06 08:00,是,0.28,95946.1,1826.8,1.9,97932.9,80953.66,96566.3,-0.64,0.74,2025-02-07 16:00,96106.1,保本平仓,0.28,0.0,0.0,0.66,0.39,0.2,否,否,否,4,16
16%,2025-02-09 08:00,2025,2,做多,96850.0,96660.1,2025-02-08 12:00,是,0.2,97278.4,1484.03,1.53,95365.97,112125.72,96555.08,0.75,-0.15,2025-02-10 00:00,97212.69,KAMA跟踪止盈,0.57,0.37,0.24,0.66,0.47,0.3,否,否,否,4,16
16%,2025-02-10 12:00,2025,2,做多,97301.7,97279.3,2025-02-09 16:00,是,0.02,97386.3,1396.57,1.44,95905.13,112843.99,96578.3,0.84,0.2,2025-02-11 04:00,97301.7,保本平仓,0.02,0.0,0.0,1.08,1.05,0.73,否,否,否,4,16
16%,2025-02-12 00:00,2025,2,做空,96529.3,97352.2,2025-02-11 08:00,是,0.85,94988.0,1215.31,1.26,97744.61,81775.85,96554.44,-1.62,0.42,2025-02-12 20:00,96529.3,保本平仓,0.85,0.0,0.0,3.44,2.62,2.08,否,否,否,5,20
16%,2025-02-13 00:00,2025,2,做多,97002.0,96468.5,2025-02-12 04:00,是,0.55,97156.6,1292.04,1.33,95709.96,111903.46,96589.98,0.59,-0.86,2025-02-13 12:00,95709.96,ATR止损,-0.79,-1.33,-1.0,1.68,1.12,0.84,否,否,否,3,12
16%,2025-02-15 00:00,2025,2,做多,97561.1,97561.1,2025-02-15 00:00,否,0.0,97898.3,1213.34,1.24,96347.76,113170.88,96613.27,1.33,0.28,2025-02-15 16:00,97561.1,保本平仓,0.0,0.0,0.0,0.68,0.68,0.55,否,否,否,4,16
16%,2025-02-16 12:00,2025,2,做空,97255.2,97274.5,2025-02-16 00:00,是,0.02,97207.4,1032.57,1.06,98287.77,81710.58,96623.2,0.6,0.91,2025-02-17 04:00,97166.68,KAMA跟踪止盈,0.11,0.09,0.09,1.31,1.29,1.21,否,否,否,4,16
16%,2025-02-17 20:00,2025,2,做空,95739.6,95739.6,2025-02-17 20:00,否,0.0,95605.5,899.47,0.94,96639.07,80421.26,96598.41,-1.03,-0.6,2025-02-18 12:00,95739.6,保本平仓,0.0,0.0,0.0,0.62,0.62,0.65,否,否,否,4,16
16%,2025-02-19 00:00,2025,2,做空,95000.0,95150.6,2025-02-18 00:00,是,0.16,94062.1,953.99,1.0,95953.99,79926.5,96570.9,-2.6,-1.11,2025-02-19 16:00,95000.0,保本平仓,0.16,0.0,0.0,1.53,1.37,1.37,否,否,否,4,16
16%,2025-02-20 08:00,2025,2,做多,96878.7,96878.7,2025-02-20 08:00,否,0.0,97017.4,1037.39,1.07,95841.31,112379.29,96619.02,0.41,0.03,2025-02-21 00:00,96878.7,保本平仓,0.0,0.0,0.0,1.65,1.65,1.54,否,否,否,4,16
16%,2025-02-22 00:00,2025,2,做空,96838.1,98030.3,2025-02-21 08:00,是,1.23,95247.5,1023.08,1.06,97861.18,82345.45,96605.19,-1.41,1.5,2025-02-22 20:00,96838.1,保本平仓,1.22,0.0,0.0,3.26,2.07,1.96,否,否,否,5,20
16%,2025-02-23 16:00,2025,2,做空,96102.2,96107.0,2025-02-22 16:00,是,0.0,96064.3,907.58,0.94,97009.78,80729.88,96591.5,-0.55,-0.14,2025-02-24 08:00,96102.2,保本平仓,0.0,0.0,0.0,0.96,0.96,1.02,否,否,否,4,16
16%,2025-02-24 20:00,2025,2,做空,95018.0,95180.2,2025-02-24 00:00,是,0.17,94295.9,881.75,0.93,95899.75,79951.37,96448.49,-2.23,-0.7,2025-02-28 08:00,79951.37,固定止盈,16.0,15.86,17.09,16.47,16.33,17.6,是,是,是,21,84
16%,2025-02-28 12:00,2025,2,做空,79500.0,79500.0,2025-02-28 12:00,否,0.0,79159.9,1976.08,2.49,81476.08,66780.0,95256.23,-16.9,-15.57,2025-02-28 20:00,81476.08,ATR止损,-2.49,-2.49,-1.0,1.63,1.63,0.66,否,否,否,2,8
16%,2025-03-01 08:00,2025,3,做多,85084.5,84858.6,2025-02-28 08:00,是,0.27,85279.3,2075.68,2.44,83008.82,98435.98,94995.7,-10.23,-11.5,2025-03-02 00:00,85084.5,保本平仓,0.27,0.0,0.0,1.95,1.68,0.69,否,否,否,4,16
16%,2025-03-02 20:00,2025,3,做多,86515.0,86515.0,2025-03-02 20:00,否,0.0,87390.1,1698.44,1.96,84816.56,100357.4,94973.93,-7.99,-9.4,2025-03-03 16:00,91176.19,KAMA跟踪止盈,5.39,5.39,2.74,9.77,9.77,4.98,否,否,是,5,20
16%,2025-03-04 00:00,2025,3,做空,87236.0,87236.0,2025-03-03 00:00,是,0.0,85552.0,2169.83,2.49,89405.83,73278.24,94726.57,-9.69,-4.98,2025-03-05 00:00,87236.0,保本平仓,0.0,0.0,0.0,6.92,6.92,2.78,否,否,否,6,24
16%,2025-03-05 16:00,2025,3,做多,88931.0,88931.0,2025-03-05 04:00,是,0.0,89777.6,2458.94,2.76,86472.06,103159.96,94404.59,-4.9,-7.24,2025-03-06 20:00,89307.0,KAMA跟踪止盈,0.42,0.42,0.15,4.33,4.33,1.57,否,否,否,7,28
16%,2025-03-07 08:00,2025,3,做空,87790.5,89955.0,2025-03-06 08:00,是,2.47,86958.5,2383.86,2.72,90174.36,75562.2,94065.42,-7.56,-4.66,2025-03-07 20:00,90174.36,ATR止损,-0.24,-2.72,-1.0,3.5,1.12,0.41,否,否,否,3,12
16%,2025-03-09 16:00,2025,3,做空,85605.5,85605.5,2025-03-09 00:00,是,0.0,84990.1,1970.38,2.3,87575.88,71908.62,93472.88,-9.08,-8.03,2025-03-10 16:00,83158.57,KAMA跟踪止盈,2.86,2.86,1.24,6.63,6.63,2.88,否,否,否,6,24
16%,2025-03-11 00:00,2025,3,做空,79142.8,80001.0,2025-03-10 08:00,是,1.08,79037.1,2173.9,2.75,81316.7,67200.84,93053.02,-15.06,-14.02,2025-03-11 16:00,79142.8,保本平仓,1.07,0.0,0.0,4.3,3.26,1.19,否,否,否,4,16
16%,2025-03-12 00:00,2025,3,做多,82240.0,80217.6,2025-03-11 00:00,是,2.46,83060.1,2207.39,2.68,80032.61,93052.42,92766.9,-10.46,-12.48,2025-03-12 16:00,82240.0,保本平仓,2.52,0.0,0.0,4.39,1.83,0.68,否,否,否,4,16
16%,2025-03-14 00:00,2025,3,做空,80914.4,82662.0,2025-03-13 04:00,是,2.16,80177.9,1977.16,2.44,82891.56,69436.08,92188.01,-13.03,-12.12,2025-03-14 16:00,80914.4,保本平仓,2.11,0.0,0.0,3.02,0.93,0.38,否,否,否,4,16
16%,2025-03-14 20:00,2025,3,做多,84030.0,84030.0,2025-03-13 20:00,是,0.0,84692.2,1799.73,2.14,82230.27,97474.8,91955.67,-7.9,-9.52,2025-03-15 12:00,84030.0,保本平仓,0.0,0.0,0.0,1.05,1.05,0.49,否,否,否,4,16
16%,2025-03-16 16:00,2025,3,做空,83564.5,83961.6,2025-03-15 20:00,是,0.48,82367.9,1340.88,1.6,84905.38,70527.74,91480.99,-9.96,-7.91,2025-03-17 00:00,84905.38,ATR止损,-1.12,-1.6,-1.0,1.91,1.45,0.9,否,否,否,2,8
16%,2025-03-18 20:00,2025,3,做空,82207.7,82384.0,2025-03-17 20:00,是,0.21,81567.8,1311.5,1.6,83519.2,69202.56,91026.87,-10.39,-9.31,2025-03-19 12:00,82207.7,保本平仓,0.21,0.0,0.0,1.43,1.22,0.77,否,否,否,4,16
16%,2025-03-19 16:00,2025,3,做多,83422.8,82791.3,2025-03-18 20:00,是,0.76,83848.4,1241.35,1.49,82181.45,96037.91,90908.08,-7.77,-8.53,2025-03-20 20:00,84593.97,KAMA跟踪止盈,2.18,1.4,0.94,5.69,4.89,3.28,否,否,否,7,28
16%,2025-03-21 20:00,2025,3,做空,83613.6,83613.6,2025-03-21 00:00,是,0.0,83525.9,1247.8,1.49,84861.4,70235.42,90530.81,-7.74,-7.21,2025-03-22 12:00,83613.6,保本平仓,0.0,0.0,0.0,0.34,0.34,0.22,否,否,否,4,16
16%,2025-03-23 16:00,2025,3,做多,84509.0,84292.0,2025-03-23 00:00,是,0.26,84651.5,931.71,1.1,83577.29,97778.72,90220.31,-6.17,-6.64,2025-03-25 04:00,87366.67,KAMA跟踪止盈,3.65,3.38,3.07,5.29,5.02,4.55,否,否,否,9,36
16%,2025-03-26 20:00,2025,3,做空,86839.2,86980.0,2025-03-26 08:00,是,0.16,86696.9,993.49,1.14,87832.69,73063.2,89974.66,-3.64,-2.29,2025-03-27 12:00,86839.2,保本平仓,0.16,0.0,0.0,1.34,1.18,1.03,否,否,否,4,16
16%,2025-03-28 12:00,2025,3,做空,85724.5,85724.5,2025-03-27 20:00,是,0.0,85175.1,985.69,1.15,86710.19,72008.58,89740.89,-5.09,-3.34,2025-03-30 08:00,83359.11,KAMA跟踪止盈,2.76,2.76,2.4,4.81,4.81,4.18,否,否,否,11,44
16%,2025-03-31 08:00,2025,3,做空,81501.4,82450.9,2025-03-30 08:00,是,1.17,81491.5,950.74,1.17,82452.14,69258.76,89145.3,-8.59,-7.82,2025-03-31 20:00,82452.14,ATR止损,-0.0,-1.17,-1.0,1.46,0.31,0.26,否,否,否,3,12
16%,2025-04-01 20:00,2025,4,做多,84474.8,83655.4,2025-04-01 00:00,是,0.97,85245.4,1003.37,1.19,83471.43,97040.26,89031.94,-4.25,-5.79,2025-04-02 12:00,84474.8,保本平仓,0.98,0.0,0.0,2.32,1.33,1.12,否,否,否,4,16
16%,2025-04-02 20:00,2025,4,做多,85595.5,85595.5,2025-04-02 04:00,是,0.0,86709.5,1056.12,1.23,84539.38,99290.78,88847.52,-2.41,-4.86,2025-04-03 04:00,84539.38,ATR止损,-1.23,-1.23,-1.0,3.39,3.39,2.75,否,否,否,2,8
16%,2025-04-03 20:00,2025,4,做空,82137.3,82137.3,2025-04-03 08:00,是,0.0,82001.8,1351.03,1.64,83488.33,68995.33,88687.92,-7.54,-6.35,2025-04-04 12:00,82137.3,保本平仓,0.0,0.0,0.0,0.77,0.77,0.47,否,否,否,4,16
16%,2025-04-07 00:00,2025,4,做空,82155.4,82781.5,2025-04-06 04:00,是,0.76,79572.6,1151.63,1.4,83307.03,69536.46,88127.57,-9.71,-6.39,2025-04-07 20:00,78577.46,KAMA跟踪止盈,5.08,4.36,3.11,10.06,9.37,6.68,是,否,是,5,20
16%,2025-04-09 00:00,2025,4,做空,77262.6,78726.5,2025-04-08 08:00,是,1.89,76830.0,1764.22,2.28,79026.82,66130.26,87548.3,-12.24,-10.38,2025-04-09 16:00,77262.6,保本平仓,1.86,0.0,0.0,5.27,3.47,1.52,否,否,否,4,16
