序号,信号时间,方向,信号收盘价,6K极值,回调基准,ATR,挂单价格,成交,取消原因,成交时间,成交价格,入场价,紧止损价,确认阈值,止盈价,加仓阈值,确认,出场时间,出场价,出场类型,持仓K数,R值,前3K
111,2020/02/23 08:00,做多,9793.8,9710.7,9710.7,147.1416365211966,9857.841636521198,是,,2020/02/23 12:00,9857.841636521198,9857.841636521198,9813.699145564839,9931.412454781796,11847.054,9931.412454781796,是,2020/02/23 12:00,9793.8,止损,0,-0.4352380334710565,是
112,2020/02/25 20:00,做空,9404.39,9487.38,9487.38,151.77071469189787,9335.6092853081,是,,2020/02/26 00:00,9335.6092853081,9335.6092853081,9381.14049971567,9259.723927962152,8348.8944,9259.723927962152,是,2020/02/26 00:00,9404.93,止损,0,-0.4567463152072778,是
113,2020/02/26 08:00,做空,9178.92,9247.0,9247.0,162.9501140089659,9084.049885991035,是,,2020/02/26 20:00,9084.049885991035,9084.049885991035,9132.934920193724,9002.574828986551,8137.36,9002.574828986551,是,2020/02/26 20:00,9170.0,止损,0,-0.5274627423963381,是
114,2020/02/27 00:00,做空,8838.29,8981.06,8981.06,170.60357073601529,8810.456429263984,是,,2020/02/27 04:00,8810.456429263984,8810.456429263984,8861.637500484789,8725.154643895976,7903.332799999999,8725.154643895976,是,2020/02/27 04:00,8861.637500484789,止损,0,-0.2999999999999987,是
115,2020/02/28 16:00,做空,8593.54,8684.46,8742.2,178.67843410600616,8563.521565893994,是,,2020/02/28 20:00,8563.521565893994,8563.521565893994,8617.125096125796,8474.182348840992,7693.136,8474.182348840992,是,2020/02/28 20:00,8617.125096125796,止损,0,-0.29999999999999755,是
116,2020/03/01 04:00,做空,8531.98,8576.13,8576.13,173.8738467256111,8402.256153274388,否,KAMA,,,,,,,,,2020/03/02 16:00,,挂单取消,0,,
117,2020/03/02 20:00,做多,8828.53,8779.88,8762.24,163.7771392507087,8926.017139250709,是,,2020/03/03 04:00,8926.017139250709,8926.017139250709,8876.883997475496,9007.905708876064,10689.932799999999,9007.905708876064,是,2020/03/03 04:00,8876.883997475496,止损,0,-0.30000000000000554,是
118,2020/03/05 08:00,做多,8878.52,8853.88,8853.88,139.51557596713647,8993.395575967135,是,,2020/03/05 16:00,8993.395575967135,8993.395575967135,8951.540903176994,9063.153363950703,10801.7336,9063.153363950703,是,2020/03/05 16:00,8902.92,止损,0,-0.6484980285530783,是
119,2020/03/06 00:00,做多,9161.33,9147.05,9147.05,142.63771009758244,9289.687710097582,否,3K跌破基准,,,,,,,,,2020/03/06 12:00,,挂单取消,0,,
120,2020/03/08 00:00,做空,8896.9,9016.0,9016.0,116.93589444584644,8899.064105554153,是,,2020/03/08 04:00,8897.31,8897.31,8932.390768333753,8838.842052777076,7934.08,8840.596158331231,否,2020/03/08 04:00,8897.18,弱突破平仓,0,0.0011117202345375932,是
121,2020/03/08 08:00,做空,8756.73,8850.0,9056.1,125.71514473737636,8930.384855262624,是,,2020/03/08 12:00,8756.0,8756.0,8793.714543421213,8693.142427631312,7969.368,8867.527282893936,否,2020/03/08 12:00,8749.93,弱突破平仓,0,0.04828376097947599,是
122,2020/03/08 20:00,做空,8400.0,8672.0,8672.0,123.32607596920796,8548.673924030792,是,,2020/03/09 00:00,8399.99,8399.99,8436.987822790763,8338.326962015395,7631.36,8487.010886046188,是,2020/03/10 04:00,7883.891550540815,止损,7,5.43815972127275,否
123,2020/03/10 16:00,做多,8068.62,7996.28,7996.28,171.17399292293803,8167.453992922938,否,KAMA,,,,,,,,,2020/03/10 20:00,,挂单取消,0,,
124,2020/03/12 12:00,做空,7397.9,7575.0,7575.0,194.49153726846941,7380.508462731531,是,,2020/03/12 16:00,7380.508462731531,7380.508462731531,7438.855923912071,7283.262694097296,6666.0,7283.262694097296,是,2020/03/12 16:00,7438.855923912071,止损,0,-0.29999999999999805,是
125,2020/03/13 04:00,做空,4764.65,5199.17,5199.17,317.3203256772762,4881.849674322724,是,,2020/03/13 08:00,4762.28,4762.28,4857.476097703183,4603.619837161362,4575.2696000000005,4723.189511484085,是,2020/03/13 08:00,4857.476097703183,止损,0,-0.3000000000000008,是
126,2020/03/16 12:00,做空,4783.83,5169.6,5173.15,416.8225644477941,4756.327435552205,是,,2020/03/16 16:00,4756.327435552205,4756.327435552205,4881.374204886543,4547.916153328309,4552.371999999999,4547.916153328309,是,2020/03/16 16:00,4881.374204886543,止损,0,-0.2999999999999995,是
127,2020/03/19 16:00,做多,5616.23,5448.07,5448.07,337.77714047191114,5785.847140471911,是,,2020/03/19 20:00,5785.847140471911,5785.847140471911,5684.513998330338,5954.735710707867,6646.645399999999,5954.735710707866,是,2020/03/19 20:00,5617.68,止损,0,-0.49786418416877837,是
128,2020/03/20 00:00,做多,6207.57,5925.0,5925.0,335.2128692758998,6260.2128692759,是,,2020/03/20 04:00,6260.2128692759,6260.2128692759,6159.64900849313,6427.81930391385,7228.5,6427.81930391385,是,2020/03/20 04:00,6159.64900849313,止损,0,-0.2999999999999989,是
129,2020/03/20 16:00,做多,6656.7,6400.0,6400.0,332.05483210565325,6732.054832105653,否,KAMA,,,,,,,,,2020/03/21 00:00,,挂单取消,0,,
130,2020/03/23 04:00,做空,5810.17,5855.68,6073.02,320.52413212112435,5752.495867878876,是,,2020/03/23 08:00,5752.495867878876,5752.495867878876,5848.653107515213,5592.233801818314,5344.257600000001,5592.233801818314,是,2020/03/23 08:00,5848.653107515213,止损,0,-0.2999999999999996,是
131,2020/03/23 20:00,做多,6230.0,6153.19,6153.19,310.29588032598144,6463.485880325981,是,,2020/03/24 04:00,6463.485880325981,6463.485880325981,6370.397116228187,6618.633820488972,7506.891799999999,6618.633820488972,是,2020/03/24 04:00,6263.32,止损,0,-0.6450806891657641,是
132,2020/03/24 16:00,做多,6732.6,6689.51,6619.9,313.31263191540063,6933.2126319154,是,,2020/03/25 16:00,6933.2126319154,6933.2126319154,6839.218842340781,7089.8689478731,8076.277999999999,7089.8689478731,是,2020/03/25 16:00,6673.0,止损,0,-0.8305207176762088,是
133,2020/03/27 08:00,做多,6790.17,6777.5,6777.5,248.4226742640629,7025.922674264063,否,KAMA,,,,,,,,,2020/03/27 20:00,,挂单取消,0,,
134,2020/03/28 04:00,做空,6353.64,6566.0,6566.0,219.75573886642866,6346.244261133571,是,,2020/03/28 08:00,6346.244261133571,6346.244261133571,6412.170982793499,6236.366391700357,5778.08,6236.366391700357,是,2020/03/30 12:00,6125.554758869065,止损,13,1.2338005132154526,否
135,2020/03/30 16:00,做多,6351.23,6330.0,6206.89,202.24083689913437,6409.130836899135,是,,2020/03/30 20:00,6409.130836899135,6409.130836899135,6348.458585829395,6510.251255348702,7572.4058,6510.251255348702,是,2020/03/30 20:00,6348.458585829395,止损,0,-0.29999999999999855,是
136,2020/04/01 20:00,做空,6225.43,6240.0,6320.0,170.43279964336907,6149.567200356631,是,,2020/04/02 00:00,6149.567200356631,6149.567200356631,6200.697040249641,6064.350800534946,5561.6,6064.350800534947,是,2020/04/02 00:00,6225.44,止损,0,-0.44517721824750284,是
137,2020/04/02 04:00,做多,6641.51,6492.0,6492.0,166.75745167814057,6658.757451678141,是,,2020/04/02 08:00,6658.757451678141,6658.757451678141,6608.730216174698,6742.136177517211,7920.24,6742.136177517211,是,2020/04/02 08:00,6608.730216174698,止损,0,-0.3,是
138,2020/04/02 20:00,做多,6801.0,6750.0,6750.0,177.93523912591843,6927.935239125918,是,,2020/04/03 00:00,6927.935239125918,6927.935239125918,6874.554667388143,7016.902858688877,8235.0,7016.902858688878,是,2020/04/03 00:00,6801.0,止损,0,-0.7133788660945938,是
139,2020/04/06 12:00,做多,7024.02,6887.2,6839.59,167.67676361038139,7007.2667636103815,是,,2020/04/06 16:00,7024.45,7024.45,6974.146970916885,7108.2883818051905,8344.2998,7091.105145415572,否,2020/04/06 16:00,7095.36,弱突破平仓,0,0.4228969982076252,是
140,2020/04/07 00:00,做多,7263.84,7159.69,7159.69,168.38637770045068,7328.07637770045,是,,2020/04/07 04:00,7328.07637770045,7328.07637770045,7277.560464390315,7412.269566550675,8734.8218,7412.269566550675,是,2020/04/07 04:00,7263.15,止损,0,-0.38557975168247227,是
141,2020/04/09 16:00,做空,7179.77,7192.0,7192.0,157.45316781571617,7034.546832184284,否,KAMA,,,,,,,,,2020/04/09 20:00,,挂单取消,0,,
142,2020/04/10 12:00,做空,6919.58,7105.98,7105.98,154.7646755016647,6951.215324498335,是,,2020/04/10 16:00,6919.58,6919.58,6966.009402650499,6842.1976622491675,6253.2624,6873.832986747502,是,2020/04/10 16:00,6966.009402650499,止损,0,-0.3000000000000004,是
143,2020/04/10 20:00,做空,6766.65,6851.0,7105.98,160.29754464025234,6945.682455359747,是,,2020/04/11 00:00,6767.64,6767.64,6815.729263392076,6687.491227679874,6253.2624,6865.533683039621,是,2020/04/11 00:00,6815.729263392076,止损,0,-0.3000000000000002,是
144,2020/04/12 20:00,做多,7014.12,6908.0,6887.12,133.52614237814805,7020.6461423781475,是,,2020/04/13 00:00,7020.6461423781475,7020.6461423781475,6980.588299664703,7087.409213567222,8402.286399999999,7087.409213567222,是,2020/04/13 04:00,6980.588299664703,止损,1,-0.2999999999999983,是
145,2020/04/13 08:00,做空,6671.0,6775.66,6775.66,144.2825263214647,6631.377473678535,是,,2020/04/13 20:00,6631.377473678535,6631.377473678535,6674.662231574975,6559.236210517803,5962.5808,6559.236210517803,是,2020/04/13 20:00,6765.43,止损,0,-0.9290974433230599,是
146,2020/04/15 20:00,做空,6699.85,6736.84,6793.09,136.3499917818496,6656.74000821815,是,,2020/04/16 04:00,6656.74000821815,6656.74000821815,6697.645005752705,6588.565012327225,5977.9192,6588.565012327225,是,2020/04/16 04:00,6725.31,止损,0,-0.5028969264006801,是
147,2020/04/16 16:00,做多,7019.97,6984.7,6878.02,148.27093979095181,7026.2909397909525,是,,2020/04/16 20:00,7026.2909397909525,7026.2909397909525,6981.809657853667,7100.426409686428,8391.1844,7100.426409686428,是,2020/04/16 20:00,6981.809657853667,止损,0,-0.2999999999999999,是
148,2020/04/18 20:00,做多,7238.83,7140.0,7140.0,133.6273297528275,7273.627329752828,是,,2020/04/19 04:00,7273.627329752828,7273.627329752828,7233.539130826979,7340.440994629242,8710.8,7340.440994629242,是,2020/04/19 04:00,7204.66,止损,0,-0.5161169491330692,是
149,2020/04/20 16:00,做空,6964.2,7055.0,7055.0,118.12197450940886,6936.878025490591,是,,2020/04/20 20:00,6936.878025490591,6936.878025490591,6972.314617843414,6877.817038235887,6208.4,6877.817038235887,是,2020/04/20 20:00,6972.314617843414,止损,0,-0.30000000000000315,是
150,2020/04/21 00:00,做空,6766.71,6911.99,6911.99,126.8105819947415,6785.179418005258,是,,2020/04/21 04:00,6766.72,6766.72,6804.763174598423,6703.31470900263,6082.5512,6721.774127007888,是,2020/04/21 04:00,6804.763174598423,止损,0,-0.2999999999999997,是
151,2020/04/22 20:00,做多,7105.69,6970.0,6940.0,121.26511300520148,7061.265113005202,是,,2020/04/23 00:00,7105.7,7105.7,7069.320466098439,7166.332556502601,8466.8,7121.897669507802,是,2020/04/23 00:00,7069.320466098439,止损,0,-0.3000000000000007,是
152,2020/04/23 20:00,做多,7528.14,7178.0,7178.0,117.15858769506653,7295.158587695067,是,,2020/04/24 00:00,7528.15,7528.15,7493.00242369148,7586.729293847533,8757.16,7353.7378815426,是,2020/04/24 00:00,7493.00242369148,止损,0,-0.3000000000000004,是
153,2020/04/27 08:00,做多,7733.26,7709.57,7709.57,127.12852453802432,7836.698524538024,是,,2020/04/29 08:00,7836.698524538024,7836.698524538024,7798.559967176617,7900.262786807036,9405.6754,7900.262786807036,是,2020/04/29 08:00,7735.76,止损,0,-0.7939880125630869,是
154,2020/04/29 12:00,做多,7943.25,7879.99,7879.99,111.81452220505476,7991.804522205054,是,,2020/04/29 16:00,7991.804522205054,7991.804522205054,7958.260165543537,8047.711783307582,9613.5878,8047.711783307582,是,2020/04/29 16:00,7942.56,止损,0,-0.44041257999336647,是
155,2020/04/29 20:00,做多,8353.85,8182.49,8182.49,121.30260629006189,8303.792606290062,是,,2020/04/30 00:00,8353.66,8353.66,8317.26921811298,8414.31130314503,9982.6378,8364.443909435093,是,2020/04/30 16:00,8955.915795638894,止损,4,6.380502570794282,否
156,2020/05/03 08:00,做多,9139.48,9020.0,9020.0,205.34672267902903,9225.346722679029,否,KAMA,,,,,,,,,2020/05/03 20:00,,挂单取消,0,,
157,2020/05/05 12:00,做多,9020.52,8954.94,8954.94,198.12641169155907,9153.06641169156,否,KAMA,,,,,,,,,2020/05/05 16:00,,挂单取消,0,,
158,2020/05/06 16:00,做多,9321.44,9078.51,9078.51,189.40412302163568,9267.914123021636,是,,2020/05/06 20:00,9321.83,9321.83,9265.008763093509,9416.532061510818,11075.7822,9362.616184532453,是,2020/05/06 20:00,9265.008763093509,止损,0,-0.30000000000000326,是
159,2020/05/07 20:00,做多,9518.55,9405.0,9405.0,201.12792943071815,9606.127929430719,是,,2020/05/08 00:00,9606.127929430719,9606.127929430719,9545.789550601503,9706.691894146077,11474.1,9706.691894146077,是,2020/05/08 00:00,9518.55,止损,0,-0.4354339532983017,是
160,2020/05/08 04:00,做多,9995.0,9965.0,9405.0,221.78738131122313,9626.787381311224,是,,2020/05/08 08:00,9994.74,9994.74,9928.203785606633,10105.633690655612,11474.1,9737.681071966836,是,2020/05/08 08:00,9928.203785606633,止损,0,-0.3000000000000008,是
161,2020/05/09 12:00,做空,9609.65,9726.0,9726.0,218.8456281462992,9507.154371853701,否,KAMA,,,,,,,,,2020/05/10 00:00,,挂单取消,0,,
162,2020/05/10 08:00,做空,8621.65,9528.23,9528.23,213.8625309054448,9314.367469094555,是,,2020/05/10 12:00,8621.0,8621.0,8685.158759271633,8514.068734547278,8384.8424,9207.436203641832,是,2020/05/10 12:00,8685.158759271633,止损,0,-0.2999999999999991,是
163,2020/05/11 16:00,做多,8923.21,8900.2,8900.2,279.27945624243864,9179.47945624244,否,KAMA,,,,,,,,,2020/05/11 20:00,,挂单取消,0,,
164,2020/05/13 16:00,做多,9034.48,8981.0,8981.0,275.2808373350594,9256.28083733506,是,,2020/05/14 04:00,9256.28083733506,9256.28083733506,9173.696586134542,9393.92125600259,10956.82,9393.92125600259,是,2020/05/14 04:00,9145.82,止损,0,-0.4012659885969915,是
165,2020/05/14 12:00,做多,9502.66,9397.0,9397.0,255.20016884515726,9652.200168845156,是,,2020/05/14 16:00,9652.200168845156,9652.200168845156,9575.64011819161,9779.800253267735,11464.34,9779.800253267736,是,2020/05/14 16:00,9502.44,止损,0,-0.5868341291577395,是
166,2020/05/17 20:00,做多,9818.43,9572.38,9529.53,239.577689998371,9769.107689998371,是,,2020/05/18 00:00,9818.43,9818.43,9746.55669300049,9938.218844999186,11626.026600000001,9888.896534997557,是,2020/05/18 00:00,9746.55669300049,止损,0,-0.29999999999999677,是
167,2020/05/20 20:00,做空,9410.03,9555.0,9555.0,209.7950564325366,9345.204943567463,是,,2020/05/21 16:00,9345.204943567463,9345.204943567463,9408.143460497224,9240.307415351195,8408.4,9240.307415351195,是,2020/05/21 16:00,9453.61,止损,0,-0.5167188315869431,是
168,2020/05/21 20:00,做空,9082.3,9225.53,9281.42,213.59484004583427,9067.825159954165,是,,2020/05/22 00:00,9067.825159954165,9067.825159954165,9131.903611967915,8961.027739931249,8167.6496,8961.027739931249,否,2020/05/22 00:00,9062.54,弱突破平仓,0,0.024743855951906136,是
169,2020/05/23 08:00,做多,9280.0,9259.38,9259.38,204.31710025638802,9463.697100256388,否,KAMA,,,,,,,,,2020/05/23 16:00,,挂单取消,0,,
170,2020/05/24 20:00,做空,9050.0,9076.9,9076.9,176.41791285882567,8900.482087141174,是,,2020/05/25 00:00,8900.482087141174,8900.482087141174,8953.407460998822,8812.273130711761,7987.672,8812.273130711761,是,2020/05/25 00:00,9050.0,止损,0,-0.8475211526761136,是
171,2020/05/25 04:00,做空,8711.37,8851.24,8851.24,177.30856635509016,8673.93143364491,是,,2020/05/25 08:00,8673.93143364491,8673.93143364491,8727.124003551437,8585.277150467364,7789.0912,8585.277150467364,是,2020/05/25 08:00,8727.124003551437,止损,0,-0.2999999999999988,是
172,2020/05/26 20:00,做空,8720.48,8724.34,8724.34,176.90585619937963,8547.434143800621,否,3K跌破基准,,,,,,,,,2020/05/27 08:00,,挂单取消,0,,
173,2020/05/27 16:00,做多,9144.99,9011.82,9011.82,161.26195213107118,9173.081952131071,是,,2020/05/27 20:00,9173.081952131071,9173.081952131071,9124.70336649175,9253.712928196606,10994.420399999999,9253.712928196606,是,2020/05/27 20:00,9124.70336649175,止损,0,-0.29999999999999527,是
174,2020/05/28 20:00,做多,9494.98,9280.0,9230.0,157.52826725300412,9387.528267253005,是,,2020/05/29 00:00,9494.97,9494.97,9447.711519824099,9573.734133626502,11260.6,9466.292400879505,是,2020/05/29 00:00,9447.711519824099,止损,0,-0.29999999999999427,是
175,2020/05/29 04:00,做多,9569.59,9537.0,9280.0,162.5359111958362,9442.535911195837,是,,2020/05/29 08:00,9569.58,9569.58,9520.81922664125,9650.847955597917,11321.6,9523.803866793754,是,2020/05/29 08:00,9520.81922664125,止损,0,-0.29999999999999566,是
176,2020/05/31 04:00,做多,9695.0,9596.0,9596.0,144.54394325816128,9740.54394325816,否,3K跌破基准,,,,,,,,,2020/05/31 16:00,,挂单取消,0,,
177,2020/06/02 04:00,做多,10232.48,9615.0,9615.0,137.13206350069757,9752.132063500698,是,,2020/06/02 08:00,10232.41,10232.41,10191.27038094979,10300.976031750348,11730.3,9820.698095251046,是,2020/06/02 08:00,10191.27038094979,止损,0,-0.2999999999999991,是
178,2020/06/02 20:00,做空,9467.9,9486.89,9486.89,167.480314984215,9319.409685015784,否,3K跌破基准,,,,,,,,,2020/06/03 20:00,,挂单取消,0,,
179,2020/06/04 04:00,做多,9663.59,9644.0,9548.97,183.37486366655082,9732.34486366655,否,KAMA,,,,,,,,,2020/06/04 08:00,,挂单取消,0,,
180,2020/06/04 20:00,做多,9828.11,9694.75,9694.75,172.60726154930353,9867.357261549303,是,,2020/06/05 00:00,9867.357261549303,9867.357261549303,9815.575083084512,9953.660892323955,11827.595,9953.660892323955,是,2020/06/05 00:00,9815.575083084512,止损,0,-0.3000000000000013,是
181,2020/06/07 16:00,做空,9573.97,9579.0,9579.0,137.88632338911142,9441.113676610888,是,,2020/06/07 20:00,9441.113676610888,9441.113676610888,9482.479573627621,9372.170514916334,8429.52,9372.170514916334,是,2020/06/07 20:00,9573.65,止损,0,-0.9611999227443125,是
182,2020/06/08 00:00,做多,9771.75,9720.0,9720.0,142.48868185867306,9862.488681858673,否,KAMA,,,,,,,,,2020/06/08 04:00,,挂单取消,0,,
183,2020/06/11 00:00,做多,9855.04,9832.52,9832.52,122.90410030173405,9955.424100301734,是,,2020/06/11 08:00,9955.424100301734,9955.424100301734,9918.552870211213,10016.876150452601,11995.6744,10016.876150452601,是,2020/06/11 08:00,9884.99,止损,0,-0.573081777815517,是
184,2020/06/11 20:00,做空,9525.02,9681.21,9681.21,128.9180697603198,9552.291930239679,是,,2020/06/12 00:00,9525.02,9525.02,9563.695420928096,9460.560965119841,8519.4648,9487.83289535952,是,2020/06/12 00:00,9563.695420928096,止损,0,-0.2999999999999947,是
185,2020/06/15 08:00,做空,9160.68,9240.97,9240.97,123.38791991956133,9117.582080080438,是,,2020/06/15 12:00,9117.582080080438,9117.582080080438,9154.598456056307,9055.888120120657,8132.053599999999,9055.888120120657,是,2020/06/15 12:00,9161.08,止损,0,-0.3525298096273873,是
186,2020/06/16 08:00,做多,9559.49,9490.83,9368.32,143.67923213208138,9511.99923213208,是,,2020/06/16 12:00,9559.87,9559.87,9516.766230360376,9631.709616066042,11429.3504,9583.838848198122,是,2020/06/16 12:00,9516.766230360376,止损,0,-0.30000000000000526,是
187,2020/06/17 20:00,做空,9393.05,9400.0,9400.0,131.51616382143877,9268.48383617856,否,KAMA,,,,,,,,,2020/06/18 00:00,,挂单取消,0,,
188,2020/06/19 08:00,做空,9268.73,9272.41,9272.41,126.83687553800867,9145.573124461991,否,KAMA,,,,,,,,,2020/06/19 16:00,,挂单取消,0,,
189,2020/06/22 16:00,做多,9458.88,9450.0,9386.79,103.20720562895194,9489.997205628953,是,,2020/06/22 20:00,9489.997205628953,9489.997205628953,9459.035043940268,9541.600808443429,11451.883800000001,9541.600808443429,是,2020/06/22 20:00,9458.44,止损,0,-0.3057655270932017,是
190,2020/06/23 00:00,做多,9563.93,9508.0,9508.0,99.69677808012915,9607.69677808013,是,,2020/06/23 04:00,9607.69677808013,9607.69677808013,9577.78774465609,9657.545167120194,11599.76,9657.545167120194,是,2020/06/23 04:00,9563.94,止损,0,-0.4388986176159131,是
