序号,方向,基准线K时间,确认K时间,基准线,ATR,触发线,6K极值,状态,波段涨跌幅%_基准线,波段涨跌幅%_极值基准,峰值价,峰值K时间,未成交错过%,年份,成交时间,入场价,初始止损,保护线,止盈目标,出场时间,出场价,出场原因,平仓细节,保护性平仓第几K,持仓K数,R值,1m消歧
92,做空,2025-05-29 04:00,2025-05-29 12:00,106723.9,1278.1,105445.8,109076.2,成交,1.565,3.687,105054.2,2025-05-30 04:00,,2025,2025-05-30 04:00,105445.8,106723.9,104806.75,93917.03,2025-05-30 04:00,105539.9,保护性平仓,第0K(成交当根),0,0,-0.0736,否
93,做空,2025-05-15 00:00,2025-05-15 08:00,102536.0,1262.54,101273.46,104319.0,成交,1.234,2.922,101270.8,2025-05-15 20:00,,2025,2025-05-15 20:00,101273.46,102536.0,100642.18,90231.68,2025-05-15 20:00,102536.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
94,做多,2025-05-07 08:00,2025-05-07 16:00,97700.0,1013.19,98713.19,97700.0,成交,1.535,1.535,99199.9,2025-05-08 08:00,,2025,2025-05-08 08:00,98713.19,97700.0,99219.79,119194.0,2025-05-08 08:00,99097.9,保护性平仓,第0K(成交当根),0,0,0.3797,是
95,做多,2025-05-06 04:00,2025-05-06 12:00,95165.1,916.48,96081.58,95165.1,成交,1.802,1.802,96879.5,2025-05-07 04:00,,2025,2025-05-07 04:00,96081.58,95165.1,96539.82,116101.42,2025-05-07 08:00,96453.8,保护性平仓,第1K,1,1,0.4061,是
96,做空,2025-05-03 16:00,2025-05-04 00:00,95804.8,943.77,94861.03,97740.0,成交,1.762,3.707,94116.4,2025-05-05 04:00,,2025,2025-05-05 04:00,94861.03,95804.8,94389.14,84308.22,2025-05-05 12:00,94696.4,保护性平仓,第2K,2,2,0.1744,否
97,做多,2025-04-22 08:00,2025-04-22 16:00,88850.0,994.2,89844.2,88850.0,成交,2.84,2.84,91373.0,2025-04-22 20:00,,2025,2025-04-22 20:00,89844.2,88850.0,90341.3,108397.0,2025-04-23 20:00,92222.5,KAMA跟踪,,,6,2.3922,是
98,做多,2025-04-19 20:00,2025-04-20 04:00,85600.0,891.01,86491.01,85600.0,成交,2.362,2.362,87621.8,2025-04-21 08:00,,2025,2025-04-21 08:00,86491.01,85600.0,86936.52,104432.0,2025-04-21 16:00,86936.4,保护性平仓,第2K,2,2,0.4999,是
99,做多,2025-04-02 04:00,2025-04-02 12:00,85595.5,1075.62,86671.12,85595.5,成交,1.977,1.977,87288.0,2025-04-02 20:00,,2025,2025-04-02 20:00,86671.12,85595.5,87208.93,104426.51,2025-04-02 20:00,86709.5,保护性平仓,第0K(成交当根),0,0,0.0357,是
100,做多,2025-03-31 20:00,2025-04-01 04:00,83895.8,1028.56,84924.36,83895.8,成交,1.882,1.882,85475.0,2025-04-01 20:00,,2025,2025-04-01 20:00,84924.36,83895.8,85438.65,102352.88,2025-04-01 20:00,85245.4,保护性平仓,第0K(成交当根),0,0,0.3121,是
101,做空,2025-03-29 00:00,2025-03-29 08:00,83531.7,1015.25,82516.45,87470.0,成交,1.878,6.296,81963.0,2025-03-29 16:00,,2025,2025-03-29 16:00,82516.45,83531.7,82008.83,73507.9,2025-03-29 16:00,82255.1,保护性平仓,第0K(成交当根),0,0,0.2574,是
102,做空,2025-03-27 20:00,2025-03-28 04:00,85724.5,1026.08,84698.42,87722.4,成交,2.11,4.34,83915.6,2025-03-28 20:00,,2025,2025-03-28 20:00,84698.42,85724.5,84185.38,75437.56,2025-03-29 04:00,84380.8,保护性平仓,第2K,2,2,0.3095,否
103,做空,2025-03-10 04:00,2025-03-10 12:00,79933.4,2030.27,77903.13,86128.3,成交,3.157,10.122,77410.1,2025-03-11 00:00,,2025,2025-03-11 00:00,77903.13,79933.4,76887.99,70341.39,2025-03-11 00:00,79037.1,保护性平仓,第0K(成交当根),0,0,-0.5585,是
104,做多,2025-03-05 04:00,2025-03-05 12:00,88931.0,2589.41,91520.41,88931.0,成交,3.437,3.437,91988.0,2025-03-06 08:00,,2025,2025-03-06 08:00,91520.41,88931.0,92815.12,108495.82,2025-03-06 08:00,91563.2,保护性平仓,第0K(成交当根),0,0,0.0165,否
105,做多,2025-03-01 12:00,2025-03-01 20:00,86516.5,2052.49,88568.99,86516.5,成交,2.459,2.459,88644.0,2025-03-02 20:00,,2025,2025-03-02 20:00,88568.99,86516.5,89595.24,105550.13,2025-03-02 20:00,87390.1,保护性平仓,第0K(成交当根),0,0,-0.5744,是
106,做空,2025-02-27 04:00,2025-02-27 12:00,82222.0,1768.0,80454.0,89285.7,成交,3.311,10.96,79500.0,2025-02-28 08:00,,2025,2025-02-28 08:00,80454.0,82222.0,79570.01,72355.36,2025-02-28 08:00,80429.2,保护性平仓,第0K(成交当根),0,0,0.014,是
107,做空,2025-02-25 20:00,2025-02-26 04:00,86020.4,1473.71,84546.69,94551.1,成交,3.203,11.936,83265.5,2025-02-27 00:00,,2025,2025-02-27 00:00,84546.69,86020.4,83809.84,75697.95,2025-02-27 00:00,83832.0,保护性平仓,第0K(成交当根),0,0,0.485,是
108,做空,2025-02-18 00:00,2025-02-18 08:00,95150.6,920.88,94229.72,97000.0,成交,1.922,3.792,93321.6,2025-02-19 00:00,,2025,2025-02-19 00:00,94229.72,95150.6,93769.28,83732.53,2025-02-19 00:00,94062.1,保护性平仓,第0K(成交当根),0,0,0.182,是
109,做空,2025-02-01 16:00,2025-02-02 00:00,101344.0,1451.76,99892.24,105537.0,成交,2.203,6.089,99111.0,2025-02-02 08:00,,2025,2025-02-02 08:00,99892.24,101344.0,99166.36,89182.72,2025-02-02 12:00,99586.2,保护性平仓,第1K,1,1,0.2108,是
110,做空,2025-01-31 08:00,2025-01-31 16:00,103880.0,1563.29,102316.71,106450.0,成交,1.714,4.086,102100.0,2025-02-01 00:00,,2025,2025-02-01 00:00,102316.71,103880.0,101535.06,91414.4,2025-02-01 00:00,102275.8,保护性平仓,第0K(成交当根),0,0,0.0262,是
111,做空,2025-01-25 16:00,2025-01-26 00:00,104040.6,1946.97,102093.63,107076.5,成交,3.276,6.018,100632.5,2025-01-27 08:00,,2025,2025-01-27 08:00,102093.63,104040.6,101120.15,91555.73,2025-01-27 08:00,101349.2,保护性平仓,第0K(成交当根),0,0,0.3824,否
112,做多,2025-01-14 16:00,2025-01-15 00:00,97353.9,1523.04,98876.94,97353.9,成交,2.458,2.458,99746.6,2025-01-15 20:00,,2025,2025-01-15 20:00,98876.94,97353.9,99638.46,118771.76,2025-01-15 20:00,98943.4,保护性平仓,第0K(成交当根),0,0,0.0436,是
113,做空,2025-01-12 16:00,2025-01-13 00:00,93661.1,1224.85,92436.25,95444.0,成交,3.044,4.855,90809.8,2025-01-13 16:00,,2025,2025-01-13 16:00,92436.25,93661.1,91823.83,82421.77,2025-01-13 20:00,92093.6,保护性平仓,第1K,1,1,0.2798,否
114,做空,2025-01-09 00:00,2025-01-09 08:00,92500.0,1376.5,91123.5,97242.2,成交,1.561,6.362,91055.8,2025-01-10 04:00,,2025,2025-01-10 04:00,91123.5,92500.0,90435.25,81400.0,2025-01-10 04:00,92500.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
115,做多,2025-01-04 00:00,2025-01-04 08:00,98949.0,1248.64,100197.64,98949.0,成交,3.532,3.532,102443.9,2025-01-06 20:00,,2025,2025-01-06 20:00,100197.64,98949.0,100821.96,120717.78,2025-01-07 16:00,100763.24,KAMA跟踪,,,5,0.453,是
116,做空,2024-12-30 04:00,2024-12-30 12:00,92961.8,1266.78,91695.02,95286.4,成交,1.562,3.963,91510.0,2024-12-30 20:00,,2024,2024-12-30 20:00,91695.02,92961.8,91061.63,81806.38,2024-12-30 20:00,92081.5,保护性平仓,第0K(成交当根),0,0,-0.3051,是
117,做空,2024-12-20 04:00,2024-12-20 12:00,95681.2,1922.35,93758.85,102756.7,成交,3.206,9.871,92613.7,2024-12-20 16:00,,2024,2024-12-20 16:00,93758.85,95681.2,92797.67,84199.46,2024-12-20 20:00,95681.2,ATR止损,第1K,,1,-1.0,是
118,做空,2024-12-19 08:00,2024-12-19 16:00,98744.0,1687.32,97056.68,105343.8,成交,2.542,8.648,96233.7,2024-12-20 00:00,,2024,2024-12-20 00:00,97056.68,98744.0,96213.02,86894.72,2024-12-20 00:00,98744.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
119,做空,2024-12-18 12:00,2024-12-18 20:00,103065.6,1538.57,101527.03,108366.8,成交,3.022,7.766,99951.1,2024-12-19 04:00,,2024,2024-12-19 04:00,101527.03,103065.6,100757.74,90697.73,2024-12-19 08:00,101163.3,保护性平仓,第1K,1,1,0.2364,否
120,做多,2024-12-14 08:00,2024-12-14 16:00,102638.0,1577.67,104215.67,102638.0,成交,2.666,2.666,105374.6,2024-12-16 04:00,,2024,2024-12-16 04:00,104215.67,102638.0,105004.51,125218.36,2024-12-16 04:00,104460.4,保护性平仓,第0K(成交当根),0,0,0.1551,是
121,做空,2024-12-08 16:00,2024-12-09 00:00,98709.4,1671.23,97038.17,100597.5,成交,1.702,3.547,97029.5,2024-12-10 00:00,,2024,2024-12-10 00:00,97038.17,98709.4,96202.55,86864.27,2024-12-10 00:00,97126.8,保护性平仓,第0K(成交当根),0,0,-0.053,否
122,做空,2024-12-01 08:00,2024-12-01 16:00,95736.5,1273.23,94463.27,97128.4,成交,1.396,2.809,94400.0,2024-12-03 00:00,,2024,2024-12-03 00:00,94463.27,95736.5,93826.66,84248.12,2024-12-03 00:00,95736.5,ATR止损,成交当根(1m消歧),,0,-1.0,是
123,做多,2024-11-20 20:00,2024-11-21 04:00,94849.0,1630.49,96479.49,94849.0,成交,3.217,3.217,97899.9,2024-11-21 12:00,,2024,2024-11-21 12:00,96479.49,94849.0,97294.73,115715.78,2024-11-21 12:00,96950.0,保护性平仓,第0K(成交当根),0,0,0.2886,否
124,做多,2024-11-12 12:00,2024-11-12 20:00,90070.1,1652.3,91722.4,90070.1,成交,3.04,3.04,92808.0,2024-11-13 20:00,,2024,2024-11-13 20:00,91722.4,90070.1,92548.55,109885.52,2024-11-14 00:00,90070.1,ATR止损,第1K,,1,-1.0,是
125,做多,2024-11-09 00:00,2024-11-09 08:00,77182.9,1178.5,78361.4,77182.9,成交,3.498,3.498,79882.8,2024-11-10 12:00,,2024,2024-11-10 12:00,78361.4,77182.9,78950.65,94163.14,2024-11-10 12:00,78858.2,保护性平仓,第0K(成交当根),0,0,0.4216,是
126,做空,2024-10-30 20:00,2024-10-31 04:00,71444.2,845.49,70598.71,72999.0,成交,1.387,3.488,70453.1,2024-10-31 20:00,,2024,2024-10-31 20:00,70598.71,71444.2,70175.97,62870.9,2024-10-31 20:00,70638.7,保护性平仓,第0K(成交当根),0,0,-0.0473,是
127,做多,2024-10-29 08:00,2024-10-29 16:00,71607.0,806.96,72413.96,71607.0,成交,1.233,1.233,72490.0,2024-10-29 20:00,,2024,2024-10-29 20:00,72413.96,71607.0,72817.44,87360.54,2024-10-29 20:00,72374.9,保护性平仓,第0K(成交当根),0,0,-0.0484,是
128,做多,2024-10-27 04:00,2024-10-27 12:00,67450.0,774.88,68224.88,67450.0,成交,1.269,1.269,68306.1,2024-10-28 04:00,,2024,2024-10-28 04:00,68224.88,67450.0,68612.32,82289.0,2024-10-28 04:00,67992.6,保护性平仓,第0K(成交当根),0,0,-0.2998,否
129,做多,2024-10-24 08:00,2024-10-24 16:00,67615.3,773.72,68389.02,67615.3,成交,1.815,1.815,68842.5,2024-10-25 04:00,,2024,2024-10-25 04:00,68389.02,67615.3,68775.88,82490.67,2024-10-25 04:00,68173.8,保护性平仓,第0K(成交当根),0,0,-0.2782,否
130,做空,2024-10-22 08:00,2024-10-22 16:00,66536.5,729.45,65807.05,68675.0,成交,1.975,5.028,65222.3,2024-10-24 00:00,,2024,2024-10-24 00:00,65807.05,66536.5,65442.32,58552.12,2024-10-24 00:00,66465.2,保护性平仓,第0K(成交当根),0,0,-0.9023,是
131,做空,2024-10-20 00:00,2024-10-20 08:00,68000.0,732.09,67267.91,68684.9,成交,1.668,2.648,66865.9,2024-10-21 20:00,,2024,2024-10-21 20:00,67267.91,68000.0,66901.86,59840.0,2024-10-21 20:00,67354.3,保护性平仓,第0K(成交当根),0,0,-0.118,是
132,做多,2024-10-15 04:00,2024-10-15 12:00,66533.0,807.93,67340.93,66533.0,成交,2.135,2.135,67953.7,2024-10-15 20:00,,2024,2024-10-15 20:00,67340.93,66533.0,67744.89,81170.26,2024-10-15 20:00,66533.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
133,做多,2024-10-12 20:00,2024-10-13 04:00,63462.6,774.38,64236.98,63462.6,成交,1.442,1.442,64377.6,2024-10-14 08:00,,2024,2024-10-14 08:00,64236.98,63462.6,64624.18,77424.37,2024-10-14 08:00,64281.6,保护性平仓,第0K(成交当根),0,0,0.0576,是
134,做空,2024-10-10 04:00,2024-10-10 12:00,60251.9,772.63,59479.27,62520.9,成交,2.244,5.792,58900.0,2024-10-11 00:00,,2024,2024-10-11 00:00,59479.27,60251.9,59092.96,53021.67,2024-10-11 00:00,59696.9,保护性平仓,第0K(成交当根),0,0,-0.2817,是
135,做空,2024-10-08 20:00,2024-10-09 04:00,61836.0,803.24,61032.76,63379.9,成交,1.675,4.07,60800.2,2024-10-10 00:00,,2024,2024-10-10 00:00,61032.76,61836.0,60631.13,54415.68,2024-10-10 00:00,61013.7,保护性平仓,第0K(成交当根),0,0,0.0237,是
136,做多,2024-10-05 04:00,2024-10-05 12:00,62457.1,873.15,63330.25,62457.1,成交,2.39,2.39,63950.0,2024-10-07 08:00,,2024,2024-10-07 08:00,63330.25,62457.1,63766.83,76197.66,2024-10-07 08:00,63494.6,保护性平仓,第0K(成交当根),0,0,0.1882,否
137,做空,2024-10-01 04:00,2024-10-01 12:00,62825.0,690.76,62134.24,64686.0,成交,1.629,4.459,61801.6,2024-10-01 20:00,,2024,2024-10-01 20:00,62134.24,62825.0,61788.85,55286.0,2024-10-01 20:00,62613.8,保护性平仓,第0K(成交当根),0,0,-0.6943,是
138,做空,2024-09-28 20:00,2024-09-29 04:00,65368.1,717.74,64650.36,66237.0,成交,1.863,3.151,64150.0,2024-09-30 08:00,,2024,2024-09-30 08:00,64650.36,65368.1,64291.5,57523.93,2024-09-30 08:00,64539.9,保护性平仓,第0K(成交当根),0,0,0.1539,是
139,做多,2024-09-17 20:00,2024-09-18 04:00,61345.0,846.51,62191.51,61345.0,成交,1.972,1.972,62555.0,2024-09-19 08:00,,2024,2024-09-19 08:00,62191.51,61345.0,62614.77,74840.9,2024-09-19 08:00,62086.5,保护性平仓,第0K(成交当根),0,0,-0.1241,否
140,做空,2024-09-15 00:00,2024-09-15 08:00,59360.1,800.93,58559.17,60572.9,成交,2.157,4.116,58079.7,2024-09-16 08:00,,2024,2024-09-16 08:00,58559.17,59360.1,58158.71,52236.89,2024-09-16 08:00,58546.5,保护性平仓,第0K(成交当根),0,0,0.0158,否
141,做多,2024-09-12 20:00,2024-09-13 04:00,58606.6,916.23,59522.83,58606.6,成交,1.876,1.876,59706.1,2024-09-13 20:00,,2024,2024-09-13 20:00,59522.83,58606.6,59980.94,71500.05,2024-09-13 20:00,59623.5,保护性平仓,第0K(成交当根),0,0,0.1099,是
142,做多,2024-09-08 00:00,2024-09-08 08:00,54820.2,968.67,55788.87,54820.2,成交,4.247,4.247,57148.6,2024-09-10 00:00,,2024,2024-09-10 00:00,55788.87,54820.2,56273.21,66880.64,2024-09-11 08:00,56643.82,KAMA跟踪,,,8,0.8826,否
143,做多,2024-08-22 04:00,2024-08-22 12:00,61793.9,1043.19,62837.09,61793.9,成交,3.237,3.237,63794.0,2024-08-24 00:00,,2024,2024-08-24 00:00,62837.09,61793.9,63358.68,75388.56,2024-08-26 12:00,63557.91,KAMA跟踪,,,15,0.691,是
144,做空,2024-08-15 12:00,2024-08-15 20:00,57679.6,1244.54,56435.06,61839.7,成交,2.966,9.493,55969.0,2024-08-16 04:00,,2024,2024-08-16 04:00,56435.06,57679.6,55812.79,50758.05,2024-08-16 04:00,57679.6,ATR止损,成交当根(1m消歧),,0,-1.0,是
145,做多,2024-08-07 16:00,2024-08-08 00:00,57699.0,1751.19,59450.19,57699.0,成交,3.109,3.109,59493.0,2024-08-08 20:00,,2024,2024-08-08 20:00,59450.19,57699.0,60325.78,70392.78,2024-08-08 20:00,59391.3,保护性平仓,第0K(成交当根),0,0,-0.0336,是
146,做空,2024-08-04 04:00,2024-08-04 12:00,59800.0,1218.56,58581.44,62166.0,成交,4.615,8.246,57040.0,2024-08-05 00:00,,2024,2024-08-05 00:00,58581.44,59800.0,57972.16,52624.0,2024-08-05 00:00,59234.0,保护性平仓,第0K(成交当根),0,0,-0.5355,否
147,做空,2024-08-02 00:00,2024-08-02 08:00,62271.2,1060.27,61210.93,65650.0,成交,1.72,6.778,61200.2,2024-08-03 04:00,,2024,2024-08-03 04:00,61210.93,62271.2,60680.8,54798.66,2024-08-03 04:00,61483.7,保护性平仓,第0K(成交当根),0,0,-0.2573,是
148,做空,2024-07-31 04:00,2024-07-31 12:00,65254.5,1032.48,64222.02,66966.6,成交,2.348,4.845,63722.0,2024-08-01 08:00,,2024,2024-08-01 08:00,64222.02,65254.5,63705.78,57423.96,2024-08-01 08:00,63912.8,保护性平仓,第0K(成交当根),0,0,0.2995,否
149,做多,2024-07-26 08:00,2024-07-26 16:00,67470.4,1043.11,68513.51,67470.4,成交,2.833,2.833,69381.7,2024-07-27 20:00,,2024,2024-07-27 20:00,68513.51,67470.4,69035.07,82313.89,2024-07-27 20:00,68822.0,保护性平仓,第0K(成交当根),0,0,0.2957,否
150,做空,2024-07-24 00:00,2024-07-24 08:00,65416.5,991.7,64424.8,67729.3,成交,2.435,5.767,63823.3,2024-07-25 08:00,,2024,2024-07-25 08:00,64424.8,65416.5,63928.95,57566.52,2024-07-25 08:00,64074.0,保护性平仓,第0K(成交当根),0,0,0.3537,是
151,做多,2024-07-17 08:00,2024-07-17 16:00,66100.0,1116.22,67216.22,66100.0,成交,1.91,1.91,67362.8,2024-07-20 00:00,,2024,2024-07-20 00:00,67216.22,66100.0,67774.33,80642.0,2024-07-20 00:00,67107.8,保护性平仓,第0K(成交当根),0,0,-0.0971,是
152,做多,2024-07-16 12:00,2024-07-16 20:00,64988.8,1033.67,66022.47,64988.8,成交,1.71,1.71,66100.0,2024-07-17 08:00,,2024,2024-07-17 08:00,66022.47,64988.8,66539.3,79286.34,2024-07-17 08:00,65662.8,保护性平仓,第0K(成交当根),0,0,-0.348,是
153,做多,2024-07-14 16:00,2024-07-15 00:00,60397.2,911.53,61308.73,60397.2,成交,1.681,1.681,61412.4,2024-07-15 04:00,,2024,2024-07-15 04:00,61308.73,60397.2,61764.49,73684.58,2024-07-15 04:00,60766.0,保护性平仓,第0K(成交当根),0,0,-0.5954,是
154,做多,2024-07-13 00:00,2024-07-13 08:00,58500.0,1041.78,59541.78,58500.0,成交,2.308,2.308,59850.0,2024-07-14 04:00,,2024,2024-07-14 04:00,59541.78,58500.0,60062.67,71370.0,2024-07-14 04:00,59174.0,保护性平仓,第0K(成交当根),0,0,-0.353,是
155,做多,2024-07-10 00:00,2024-07-10 08:00,58290.6,1145.55,59436.15,58290.6,成交,1.988,1.988,59449.6,2024-07-10 12:00,,2024,2024-07-10 12:00,59436.15,58290.6,60008.92,71114.53,2024-07-10 12:00,58948.1,保护性平仓,第0K(成交当根),0,0,-0.426,是
156,做空,2024-07-03 16:00,2024-07-04 00:00,59515.1,744.75,58770.35,62362.8,成交,3.199,7.62,57611.0,2024-07-04 08:00,,2024,2024-07-04 08:00,58770.35,59515.1,58397.98,52373.29,2024-07-04 08:00,59092.4,保护性平仓,第0K(成交当根),0,0,-0.4324,是
157,做空,2024-06-14 00:00,2024-06-14 08:00,66251.1,962.97,65288.13,68607.7,成交,1.809,5.182,65052.4,2024-06-15 00:00,,2024,2024-06-15 00:00,65288.13,66251.1,64806.64,58300.97,2024-06-15 00:00,65514.9,保护性平仓,第0K(成交当根),0,0,-0.2355,是
158,做空,2024-06-09 08:00,2024-06-09 16:00,69160.0,674.45,68485.55,69613.6,成交,1.848,2.488,67881.9,2024-06-11 08:00,,2024,2024-06-11 08:00,68485.55,69160.0,68148.33,60860.8,2024-06-11 08:00,68472.3,保护性平仓,第0K(成交当根),0,0,0.0197,是
159,做空,2024-06-07 04:00,2024-06-07 12:00,70101.9,759.52,69342.38,71714.8,成交,2.421,4.615,68405.0,2024-06-08 00:00,,2024,2024-06-08 00:00,69342.38,70101.9,68962.61,61689.67,2024-06-08 00:00,69287.2,保护性平仓,第0K(成交当根),0,0,0.0726,是
160,做多,2024-06-02 20:00,2024-06-03 04:00,68545.9,699.04,69244.94,68545.9,成交,1.034,1.034,69255.0,2024-06-03 12:00,,2024,2024-06-03 12:00,69244.94,68545.9,69594.47,83626.0,2024-06-03 12:00,68949.9,保护性平仓,第0K(成交当根),0,0,-0.4221,是
161,做多,2024-05-25 16:00,2024-05-26 00:00,69622.8,989.47,70612.27,69622.8,成交,1.619,1.619,70750.0,2024-05-28 00:00,,2024,2024-05-28 00:00,70612.27,69622.8,71107.01,84939.82,2024-05-28 00:00,69622.8,ATR止损,成交当根(1m消歧),,0,-1.0,是
162,做空,2024-05-23 04:00,2024-05-23 12:00,68736.8,1010.4,67726.4,70715.4,成交,1.635,4.387,67612.8,2024-05-23 20:00,,2024,2024-05-23 20:00,67726.4,68736.8,67221.2,60488.38,2024-05-23 20:00,68103.0,保护性平仓,第0K(成交当根),0,0,-0.3727,是
163,做多,2024-05-19 16:00,2024-05-20 00:00,67750.0,768.75,68518.75,67750.0,成交,3.498,3.498,70120.0,2024-05-21 00:00,,2024,2024-05-21 00:00,68518.75,67750.0,68903.13,82655.0,2024-05-22 00:00,69630.55,KAMA跟踪,,,6,1.4462,是
164,做多,2024-05-13 00:00,2024-05-13 08:00,61849.4,818.09,62667.49,61849.4,成交,2.328,2.328,63289.3,2024-05-13 16:00,,2024,2024-05-13 16:00,62667.49,61849.4,63076.54,75456.27,2024-05-13 16:00,62700.0,保护性平仓,第0K(成交当根),0,0,0.0397,否
165,做空,2024-05-07 00:00,2024-05-07 08:00,62655.3,1111.71,61543.59,65500.0,成交,2.892,7.109,60843.6,2024-05-09 04:00,,2024,2024-05-09 04:00,61543.59,62655.3,60987.73,55136.66,2024-05-09 04:00,61157.9,保护性平仓,第0K(成交当根),0,0,0.3469,否
166,做多,2024-05-03 08:00,2024-05-03 16:00,59976.9,1248.39,61225.29,59976.9,成交,3.773,3.773,62239.6,2024-05-03 20:00,,2024,2024-05-03 20:00,61225.29,59976.9,61849.48,73171.82,2024-05-03 20:00,61662.1,保护性平仓,第0K(成交当根),0,0,0.3499,是
167,做空,2024-05-01 00:00,2024-05-01 08:00,59150.0,1018.31,58131.69,64700.0,成交,3.584,11.855,57030.0,2024-05-01 12:00,,2024,2024-05-01 12:00,58131.69,59150.0,57622.53,52052.0,2024-05-01 16:00,57862.1,保护性平仓,第1K,1,1,0.2647,是
168,做空,2024-04-16 16:00,2024-04-17 00:00,61521.0,1692.41,59828.59,64848.8,成交,2.939,7.919,59713.2,2024-04-17 20:00,,2024,2024-04-17 20:00,59828.59,61521.0,58982.38,54138.48,2024-04-17 20:00,60272.0,保护性平仓,第0K(成交当根),0,0,-0.262,是
169,做多,2024-04-08 00:00,2024-04-08 08:00,70395.0,1065.34,71460.34,70395.0,成交,3.351,3.351,72753.6,2024-04-08 16:00,,2024,2024-04-08 16:00,71460.34,70395.0,71993.01,85881.9,2024-04-08 20:00,71815.7,保护性平仓,第1K,1,1,0.3336,否
170,做多,2024-04-03 20:00,2024-04-04 04:00,66940.0,1203.59,68143.59,66940.0,成交,3.57,3.57,69329.7,2024-04-05 00:00,,2024,2024-04-05 00:00,68143.59,66940.0,68745.39,81666.8,2024-04-05 00:00,68484.0,保护性平仓,第0K(成交当根),0,0,0.2828,否
171,做空,2024-03-31 04:00,2024-03-31 12:00,69577.2,995.55,68581.65,70388.0,成交,1.965,3.094,68210.0,2024-04-01 20:00,,2024,2024-04-01 20:00,68581.65,69577.2,68083.88,61227.94,2024-04-01 20:00,68281.0,保护性平仓,第0K(成交当根),0,0,0.302,是
172,做多,2024-03-24 00:00,2024-03-24 08:00,66050.0,1644.79,67694.79,66050.0,成交,2.498,2.498,67700.0,2024-03-25 04:00,,2024,2024-03-25 04:00,67694.79,66050.0,68517.19,80581.0,2024-03-25 04:00,67260.9,保护性平仓,第0K(成交当根),0,0,-0.2638,是
173,做空,2024-03-22 04:00,2024-03-22 12:00,64550.1,1859.39,62690.71,67774.3,成交,2.999,7.613,62614.5,2024-03-22 20:00,,2024,2024-03-22 20:00,62690.71,64550.1,61761.01,56804.09,2024-03-22 20:00,63920.0,保护性平仓,第0K(成交当根),0,0,-0.6611,是
174,做多,2024-03-10 16:00,2024-03-11 00:00,69999.8,1259.42,71259.22,69999.8,成交,2.197,2.197,71537.7,2024-03-11 12:00,,2024,2024-03-11 12:00,71259.22,69999.8,71888.94,85399.76,2024-03-11 12:00,71223.8,保护性平仓,第0K(成交当根),0,0,-0.0281,是
175,做多,2024-03-08 00:00,2024-03-08 08:00,68101.3,1687.22,69788.52,68101.3,成交,3.274,3.274,70330.8,2024-03-08 20:00,,2024,2024-03-08 20:00,69788.52,68101.3,70632.13,83083.59,2024-03-08 20:00,68101.3,ATR止损,成交当根(1m消歧),,0,-1.0,是
176,做多,2024-03-02 04:00,2024-03-02 12:00,63199.0,1312.97,64511.97,63199.0,成交,3.985,3.985,65717.4,2024-03-04 16:00,,2024,2024-03-04 16:00,64511.97,63199.0,65168.45,77102.78,2024-03-05 12:00,67361.57,KAMA跟踪,,,5,2.1704,否
177,做多,2024-02-26 04:00,2024-02-26 12:00,52050.0,525.93,52575.93,52050.0,成交,1.605,1.605,52885.5,2024-02-26 20:00,,2024,2024-02-26 20:00,52575.93,52050.0,52838.89,63501.0,2024-02-29 00:00,63501.0,固定止盈,,,13,20.7729,是
178,做多,2024-02-13 08:00,2024-02-13 16:00,50428.8,687.85,51116.65,50428.8,成交,2.777,2.777,51829.1,2024-02-14 16:00,,2024,2024-02-14 16:00,51116.65,50428.8,51460.58,61523.14,2024-02-17 20:00,51401.34,KAMA跟踪,,,19,0.4139,是
179,做多,2024-02-12 08:00,2024-02-12 16:00,48846.0,586.09,49432.09,48846.0,成交,2.291,2.291,49965.3,2024-02-12 20:00,,2024,2024-02-12 20:00,49432.09,48846.0,49725.13,59592.12,2024-02-13 00:00,49545.9,保护性平仓,第1K,1,1,0.1942,是
180,做空,2024-02-04 12:00,2024-02-04 20:00,42702.4,460.57,42241.83,43264.3,成交,1.231,2.514,42176.7,2024-02-05 04:00,,2024,2024-02-05 04:00,42241.83,42702.4,42011.55,37578.11,2024-02-05 04:00,42570.3,保护性平仓,第0K(成交当根),0,0,-0.7132,是
181,做多,2024-01-24 16:00,2024-01-25 00:00,40560.6,661.53,41222.13,40560.6,成交,1.946,1.946,41350.0,2024-01-26 16:00,,2024,2024-01-26 16:00,41222.13,40560.6,41552.9,49483.93,2024-01-26 16:00,41272.0,保护性平仓,第0K(成交当根),0,0,0.0754,是
182,做空,2024-01-23 00:00,2024-01-23 08:00,39402.0,585.4,38816.6,41692.3,成交,1.903,7.292,38652.3,2024-01-23 16:00,,2024,2024-01-23 16:00,38816.6,39402.0,38523.9,34673.76,2024-01-23 16:00,38850.1,保护性平仓,第0K(成交当根),0,0,-0.0572,是
183,做空,2024-01-16 20:00,2024-01-17 04:00,42050.0,808.82,41241.18,43450.0,成交,2.96,6.087,40805.2,2024-01-19 00:00,,2024,2024-01-19 00:00,41241.18,42050.0,40836.76,37004.0,2024-01-19 00:00,41014.2,保护性平仓,第0K(成交当根),0,0,0.2806,是
