信号时间,方向,突破线,ATR,ATR%,MFE%,基准R,基准出场价,基准出场原因,基准持仓K,trailingR,trailing出场价,trailing出场原因,trailing持仓K,R差异,持仓K差异
2021-10-18 04:00:00+00:00,做多,61547.6,1164.7,1.89,105.1,0.0,61547.6,stop,4,0.58,62217.6,trailing_stop,4,0.58,0
2021-10-20 00:00:00+00:00,做多,63349.7,1307.5,2.06,99.2,0.67,64228.4,stop,8,0.38,63846.3,trailing_stop,4,-0.29,-4
2021-10-21 20:00:00+00:00,做空,63828.0,1368.4,2.14,75.8,1.48,61800.0,stop,21,0.82,62705.0,trailing_stop,4,-0.66,-17
2021-10-25 12:00:00+00:00,做多,62288.6,1275.6,2.05,102.6,0.02,62308.7,stop,6,0.68,63158.2,trailing_stop,4,0.67,-2
2021-10-27 04:00:00+00:00,做空,61851.4,1124.3,1.82,75.0,1.98,59629.9,stop,9,3.05,58427.1,trailing_stop,4,1.07,-5
2021-10-31 16:00:00+00:00,做空,60631.2,1211.9,2.0,74.5,0.0,60631.2,stop,4,0.01,60613.9,trailing_stop,4,0.01,0
2021-11-01 12:00:00+00:00,做多,61801.2,1214.3,1.96,104.2,-1.0,60587.0,stop,3,-1.0,60587.0,trailing_stop,3,0.0,0
2021-11-02 16:00:00+00:00,做多,62543.6,1215.8,1.94,101.8,0.0,62543.6,stop,7,0.99,63741.7,trailing_stop,4,0.99,-3
2021-11-06 16:00:00+00:00,做空,60517.4,1091.7,1.8,74.5,0.0,60517.4,stop,4,0.0,60517.4,trailing_stop,4,0.0,0
2021-11-08 04:00:00+00:00,做多,62560.9,961.0,1.54,101.7,4.93,67295.9,stop,10,3.6,66018.5,trailing_stop,4,-1.33,-6
2021-11-10 20:00:00+00:00,做多,68183.0,1078.3,1.58,85.1,-1.0,67104.7,stop,1,-1.0,67104.7,trailing_stop,1,0.0,0
2021-11-11 04:00:00+00:00,做空,65850.0,1243.0,1.89,76.5,0.8,64860.8,stop,17,0.87,64768.6,trailing_stop,4,0.07,-13
2021-11-15 04:00:00+00:00,做多,65400.0,1097.4,1.68,93.0,0.0,65400.0,stop,4,0.41,65846.3,trailing_stop,4,0.41,0
2021-11-16 04:00:00+00:00,做空,63666.0,1079.7,1.7,75.7,3.28,60123.9,stop,9,4.38,58937.0,trailing_stop,4,1.1,-5
2021-11-18 20:00:00+00:00,做空,59002.3,1315.3,2.23,73.8,0.91,57804.2,stop,6,2.08,56261.7,trailing_stop,4,1.17,-2
2021-11-20 08:00:00+00:00,做多,58333.0,1341.7,2.3,116.4,0.0,58333.0,stop,4,0.0,58333.0,trailing_stop,4,0.0,0
2021-11-21 04:00:00+00:00,做多,59665.0,1301.1,2.18,111.5,0.0,59665.0,stop,4,0.0,59665.0,trailing_stop,4,0.0,0
2021-11-22 08:00:00+00:00,做空,58518.9,1169.2,2.0,73.6,0.73,57670.5,stop,8,1.16,57161.6,trailing_stop,4,0.44,-4
2021-11-25 08:00:00+00:00,做多,57775.3,1226.8,2.12,118.4,0.43,58297.1,stop,6,0.86,58836.2,trailing_stop,5,0.44,-1
2021-11-26 12:00:00+00:00,做空,57029.0,1171.5,2.05,72.9,1.36,55434.9,stop,16,2.51,54085.7,trailing_stop,4,1.15,-12
2021-11-30 12:00:00+00:00,做空,56715.0,1146.4,2.02,72.8,-1.0,57861.4,stop,2,-1.0,57861.4,trailing_stop,2,0.0,0
2021-12-02 08:00:00+00:00,做空,56500.0,1261.4,2.23,72.7,0.0,56500.0,stop,4,0.0,56500.0,trailing_stop,4,0.0,0
2021-12-03 20:00:00+00:00,做空,56040.0,1158.7,2.07,72.4,5.8,49315.2,tp,4,4.19,51183.4,trailing_stop,4,-1.61,0
2021-12-07 04:00:00+00:00,做多,49517.0,1623.4,3.28,154.9,0.45,50246.9,stop,6,0.74,50721.4,trailing_stop,4,0.29,-2
2021-12-08 16:00:00+00:00,做空,50012.0,1396.1,2.79,69.1,0.0,50012.0,stop,4,0.56,49231.4,trailing_stop,4,0.56,0
2021-12-09 20:00:00+00:00,做空,48533.3,1385.9,2.86,68.2,0.0,48533.3,stop,4,0.38,48005.9,trailing_stop,4,0.38,0
2021-12-11 04:00:00+00:00,做空,47221.3,1389.3,2.94,67.3,-1.0,48610.6,stop,1,-1.0,48610.6,trailing_stop,1,0.0,0
2021-12-12 04:00:00+00:00,做多,49285.5,1347.1,2.73,156.1,0.0,49285.5,stop,4,0.0,49285.5,trailing_stop,4,0.0,0
2021-12-13 00:00:00+00:00,做多,49927.2,1218.6,2.44,152.8,-1.0,48708.6,stop,2,-1.0,48708.6,trailing_stop,2,0.0,0
2021-12-13 20:00:00+00:00,做空,48078.2,1194.2,2.48,67.9,0.35,47662.0,stop,8,1.58,46197.1,trailing_stop,4,1.23,-4
2021-12-17 04:00:00+00:00,做空,47667.5,1155.7,2.42,67.6,0.65,46914.0,stop,9,0.34,47277.9,trailing_stop,4,-0.31,-5
2021-12-19 08:00:00+00:00,做多,47337.0,1068.7,2.26,166.6,0.0,47337.0,stop,4,0.55,47926.8,trailing_stop,4,0.55,0
2021-12-21 08:00:00+00:00,做多,47533.4,1032.2,2.17,165.5,1.0,48561.6,stop,9,1.21,48782.7,trailing_stop,4,0.21,-5
2021-12-24 00:00:00+00:00,做多,49250.0,847.4,1.72,156.3,1.49,50508.7,stop,12,2.15,51075.2,trailing_stop,4,0.67,-8
2021-12-26 08:00:00+00:00,做空,50105.0,806.9,1.61,69.2,0.0,50105.0,stop,4,0.44,49753.4,trailing_stop,4,0.44,0
2021-12-27 20:00:00+00:00,做多,51300.0,763.5,1.49,146.0,-1.0,50536.5,stop,3,-1.0,50536.5,trailing_stop,3,0.0,0
2021-12-28 12:00:00+00:00,做空,49500.0,807.4,1.63,68.8,2.54,47450.2,stop,13,2.24,47693.7,trailing_stop,4,-0.3,-9
2021-12-31 16:00:00+00:00,做多,47911.7,871.4,1.82,163.4,-1.0,47040.3,stop,2,-1.0,47040.3,trailing_stop,2,0.0,0
2022-01-04 00:00:00+00:00,做空,46560.0,817.2,1.76,66.8,0.0,46560.0,stop,4,0.59,46074.0,trailing_stop,4,0.59,0
2022-01-06 00:00:00+00:00,做空,45445.6,810.2,1.78,66.0,3.71,42443.7,stop,24,3.42,42675.1,trailing_stop,4,-0.29,-20
2022-01-10 20:00:00+00:00,做空,41170.0,888.0,2.16,62.5,-1.0,42058.0,stop,1,-1.0,42058.0,trailing_stop,1,0.0,0
2022-01-11 08:00:00+00:00,做多,42219.8,971.8,2.3,198.9,0.09,42308.0,stop,4,0.09,42308.0,trailing_stop,4,0.0,0
2022-01-12 20:00:00+00:00,做多,43444.0,904.5,2.08,190.5,0.0,43444.0,stop,6,0.45,43847.8,trailing_stop,4,0.45,-2
2022-01-14 00:00:00+00:00,做空,42847.9,870.2,2.03,64.0,0.04,42814.8,stop,5,0.7,42242.3,trailing_stop,5,0.66,0
2022-01-16 00:00:00+00:00,做多,43450.0,772.8,1.78,190.5,0.0,43450.0,stop,4,0.0,43450.0,trailing_stop,4,0.0,0
2022-01-18 00:00:00+00:00,做空,42222.0,665.7,1.58,63.4,0.42,41944.6,stop,7,0.55,41856.6,trailing_stop,4,0.13,-3
2022-01-20 20:00:00+00:00,做多,42545.0,650.6,1.53,196.6,-1.0,41894.4,stop,2,-1.0,41894.4,trailing_stop,2,0.0,0
2022-01-21 08:00:00+00:00,做空,40550.0,780.1,1.92,61.9,6.24,35684.0,tp,5,3.22,38038.2,trailing_stop,4,-3.02,-1
2022-01-22 12:00:00+00:00,做空,35380.9,1010.8,2.86,56.4,0.0,35380.9,stop,4,0.92,34455.4,trailing_stop,4,0.92,0
2022-01-24 04:00:00+00:00,做多,36118.0,1051.5,2.91,249.4,-1.0,35066.6,stop,2,-1.0,35066.6,trailing_stop,2,0.0,0
2022-01-24 16:00:00+00:00,做空,34588.8,1068.1,3.09,55.4,-1.0,35656.9,stop,2,-1.0,35656.9,trailing_stop,2,0.0,0
2022-01-25 04:00:00+00:00,做多,36496.9,1236.1,3.39,245.8,0.0,36496.9,stop,4,0.0,36496.9,trailing_stop,4,0.0,0
2022-01-26 16:00:00+00:00,做多,37973.8,1130.5,2.98,232.4,-1.0,36843.3,stop,3,-1.0,36843.3,trailing_stop,3,0.0,0
2022-01-27 08:00:00+00:00,做空,36232.4,1140.3,3.15,57.4,0.0,36232.4,stop,4,0.0,36232.4,trailing_stop,4,0.0,0
2022-01-28 08:00:00+00:00,做多,37200.0,1128.9,3.03,239.3,0.0,37200.0,stop,4,0.0,37200.0,trailing_stop,4,0.0,0
2022-01-29 04:00:00+00:00,做多,37489.0,1049.9,2.8,236.7,0.0,37489.0,stop,4,0.0,37489.0,trailing_stop,4,0.0,0
2022-01-31 08:00:00+00:00,做空,37334.8,851.4,2.28,58.6,0.0,37334.8,stop,4,0.13,37220.5,trailing_stop,4,0.13,0
2022-02-02 20:00:00+00:00,做空,38170.9,753.2,1.97,59.5,1.23,37243.6,stop,8,1.68,36906.4,trailing_stop,4,0.45,-4
2022-02-04 12:00:00+00:00,做多,37435.5,749.3,2.0,237.1,4.94,41136.7,stop,9,4.09,40500.4,trailing_stop,4,-0.85,-5
2022-02-07 08:00:00+00:00,做多,42656.8,773.5,1.81,195.9,1.62,43907.4,stop,8,1.09,43501.0,trailing_stop,4,-0.53,-4
2022-02-10 00:00:00+00:00,做多,44436.4,918.8,2.07,184.0,0.0,44436.4,stop,4,0.0,44436.4,trailing_stop,4,0.0,0
2022-02-15 08:00:00+00:00,做多,42888.0,823.6,1.92,194.3,0.97,43688.8,stop,9,1.44,44077.2,trailing_stop,4,0.47,-5
2022-02-17 16:00:00+00:00,做空,43277.8,749.6,1.73,64.3,3.92,40341.2,stop,14,3.85,40394.9,trailing_stop,4,-0.07,-10
2022-02-20 12:00:00+00:00,做空,39610.3,720.3,1.82,61.0,0.82,39017.6,stop,5,1.87,38265.1,trailing_stop,4,1.04,-1
2022-02-21 16:00:00+00:00,做空,37905.0,754.2,1.99,59.3,-1.0,38659.2,stop,1,-1.0,38659.2,trailing_stop,1,0.0,0
2022-02-22 04:00:00+00:00,做空,37171.2,919.3,2.47,58.5,0.0,37171.2,stop,4,0.44,36769.8,trailing_stop,4,0.44,0
2022-02-23 16:00:00+00:00,做多,38450.0,920.9,2.4,228.2,-1.0,37529.1,stop,2,-1.0,37529.1,trailing_stop,2,0.0,0
2022-02-24 04:00:00+00:00,做空,37500.4,940.2,2.51,58.8,0.12,37384.9,stop,6,2.9,34773.8,trailing_stop,4,2.78,-2
2022-02-28 00:00:00+00:00,做空,38162.0,1024.0,2.68,59.5,0.0,38162.0,stop,4,0.7,37446.6,trailing_stop,4,0.7,0
2022-02-28 20:00:00+00:00,做多,39868.6,1056.5,2.65,216.6,3.85,43939.7,stop,10,3.73,43812.8,trailing_stop,4,-0.12,-6
2022-03-03 08:00:00+00:00,做空,43321.0,1140.6,2.63,64.4,3.38,39462.0,stop,16,0.61,42621.3,trailing_stop,5,-2.77,-11
2022-03-06 16:00:00+00:00,做空,38754.5,912.1,2.35,60.2,0.0,38754.5,stop,7,0.84,37986.0,trailing_stop,5,0.84,-2
2022-03-08 00:00:00+00:00,做空,37529.9,908.5,2.42,58.9,-1.0,38438.4,stop,1,-1.0,38438.4,trailing_stop,1,0.0,0
2022-03-09 08:00:00+00:00,做多,39340.5,970.8,2.47,220.8,2.05,41330.1,stop,6,2.91,42162.1,trailing_stop,4,0.86,-2
2022-03-10 12:00:00+00:00,做空,40500.0,1029.0,2.54,61.9,0.44,40051.3,stop,7,1.43,39026.5,trailing_stop,4,1.0,-3
2022-03-14 04:00:00+00:00,做空,38333.0,819.1,2.14,59.7,-1.0,39152.1,stop,2,-1.0,39152.1,trailing_stop,2,0.0,0
2022-03-15 04:00:00+00:00,做多,39287.4,813.0,2.07,221.2,-1.0,38474.4,stop,2,-1.0,38474.4,trailing_stop,2,0.0,0
2022-03-19 00:00:00+00:00,做多,41086.0,832.4,2.03,207.2,0.45,41460.1,stop,11,0.99,41906.6,trailing_stop,4,0.54,-7
2022-03-21 08:00:00+00:00,做空,40900.0,672.2,1.64,62.2,0.0,40900.0,stop,4,0.0,40900.0,trailing_stop,4,0.0,0
2022-03-22 08:00:00+00:00,做多,41544.4,650.7,1.57,203.8,0.37,41786.8,stop,7,2.53,43192.3,trailing_stop,4,2.16,-3
2022-03-24 20:00:00+00:00,做多,43500.0,708.9,1.63,190.1,5.16,47155.8,stop,26,0.83,44089.6,trailing_stop,4,-4.33,-22
2022-03-31 20:00:00+00:00,做空,46819.9,629.6,1.34,67.0,2.38,45319.3,stop,6,3.65,44521.0,trailing_stop,4,1.27,-2
2022-04-04 20:00:00+00:00,做空,45735.0,691.3,1.51,66.2,-1.0,46426.3,stop,2,-1.0,46426.3,trailing_stop,2,0.0,0
2022-04-06 08:00:00+00:00,做空,45300.0,721.1,1.59,65.9,2.01,43852.5,stop,9,1.77,44026.6,trailing_stop,4,-0.24,-5
2022-04-09 00:00:00+00:00,做空,42728.0,736.8,1.72,63.9,0.0,42728.0,stop,7,0.39,42442.4,trailing_stop,4,0.39,-3
2022-04-11 00:00:00+00:00,做多,42888.2,595.4,1.39,194.3,-1.0,42292.8,stop,1,-1.0,42292.8,trailing_stop,1,0.0,0
2022-04-11 16:00:00+00:00,做空,41650.0,633.8,1.52,62.9,1.9,40444.5,stop,13,3.47,39453.6,trailing_stop,4,1.56,-9
2022-04-15 00:00:00+00:00,做空,39908.0,738.2,1.85,61.3,0.0,39908.0,stop,4,0.0,39908.0,trailing_stop,4,0.0,0
2022-04-18 04:00:00+00:00,做空,39768.0,541.7,1.36,61.2,0.0,39768.0,stop,5,1.9,38736.6,trailing_stop,4,1.9,-1
2022-04-19 20:00:00+00:00,做多,41310.0,635.0,1.54,205.5,0.0,41310.0,stop,4,0.0,41310.0,trailing_stop,4,0.0,0
2022-04-20 16:00:00+00:00,做多,41788.0,604.9,1.45,202.0,-1.0,41183.1,stop,1,-1.0,41183.1,trailing_stop,1,0.0,0
2022-04-21 16:00:00+00:00,做多,42166.8,626.4,1.49,199.3,-1.0,41540.4,stop,2,-1.0,41540.4,trailing_stop,2,0.0,0
2022-04-22 04:00:00+00:00,做空,41118.2,671.0,1.63,62.4,2.36,39533.5,stop,23,1.0,40446.5,trailing_stop,4,-1.36,-19
2022-04-26 04:00:00+00:00,做多,40390.0,683.1,1.69,212.5,0.0,40390.0,stop,4,0.1,40458.4,trailing_stop,4,0.1,0
2022-04-27 00:00:00+00:00,做空,38530.2,721.0,1.87,59.9,0.0,38530.2,stop,4,0.69,38032.3,trailing_stop,4,0.69,0
2022-04-29 16:00:00+00:00,做空,38861.8,724.0,1.86,60.3,0.32,38631.8,stop,13,0.47,38522.0,trailing_stop,4,0.15,-9
2022-05-02 12:00:00+00:00,做多,38809.0,652.8,1.68,225.2,-1.0,38156.2,stop,3,-1.0,38156.2,trailing_stop,3,0.0,0
2022-05-04 00:00:00+00:00,做空,38032.2,615.8,1.62,59.4,-1.0,38648.0,stop,3,-1.0,38648.0,trailing_stop,3,0.0,0
2022-05-04 16:00:00+00:00,做多,38770.0,627.1,1.62,225.5,0.22,38906.8,stop,7,1.58,39758.1,trailing_stop,4,1.36,-3
2022-05-08 04:00:00+00:00,做空,35702.9,650.6,1.82,56.7,6.59,31418.6,tp,11,1.89,34475.3,trailing_stop,4,-4.7,-7
2022-05-10 04:00:00+00:00,做空,30300.0,844.3,2.79,49.0,-1.0,31144.3,stop,1,-1.0,31144.3,trailing_stop,1,0.0,0
2022-05-13 08:00:00+00:00,做多,30257.0,1404.5,4.64,317.1,0.0,30257.0,stop,4,0.08,30370.4,trailing_stop,4,0.08,0
2022-05-14 16:00:00+00:00,做空,29180.1,1234.1,4.23,47.1,0.0,29180.1,stop,4,0.0,29180.1,trailing_stop,4,0.0,0
2022-05-16 04:00:00+00:00,做多,30555.0,1074.3,3.52,313.1,-1.0,29480.7,stop,2,-1.0,29480.7,trailing_stop,2,0.0,0
2022-05-18 20:00:00+00:00,做空,29420.0,890.4,3.03,47.5,0.0,29420.0,stop,4,0.39,29074.8,trailing_stop,4,0.39,0
2022-05-19 20:00:00+00:00,做多,29890.0,845.1,2.83,322.2,0.0,29890.0,stop,4,0.56,30361.8,trailing_stop,4,0.56,0
2022-05-20 20:00:00+00:00,做空,29345.0,788.3,2.69,47.4,0.0,29345.0,stop,4,0.32,29096.2,trailing_stop,4,0.32,0
2022-05-22 16:00:00+00:00,做多,29650.0,622.8,2.1,325.7,0.58,30014.3,stop,7,0.86,30188.6,trailing_stop,4,0.28,-3
2022-05-24 00:00:00+00:00,做空,29730.6,603.7,2.03,48.1,0.0,29730.6,stop,7,0.97,29142.6,trailing_stop,4,0.97,-3
2022-05-25 08:00:00+00:00,做多,29887.3,610.5,2.04,322.3,0.0,29887.3,stop,4,0.03,29904.1,trailing_stop,4,0.03,0
2022-05-26 16:00:00+00:00,做空,29330.0,576.5,1.97,47.3,0.0,29330.0,stop,4,1.89,28240.3,trailing_stop,4,1.89,0
2022-05-30 08:00:00+00:00,做多,29595.2,469.2,1.59,326.4,4.0,31470.0,stop,9,2.46,30748.4,trailing_stop,4,-1.54,-5
2022-06-01 20:00:00+00:00,做空,31222.0,528.5,1.69,50.5,1.39,30489.5,stop,8,3.14,29564.3,trailing_stop,4,1.75,-4
2022-06-03 20:00:00+00:00,做空,29579.9,558.4,1.89,47.8,0.0,29579.9,stop,4,0.0,29579.9,trailing_stop,4,0.0,0
2022-06-06 00:00:00+00:00,做多,29975.0,435.7,1.45,321.0,2.64,31126.6,stop,8,3.22,31376.8,trailing_stop,5,0.57,-3
2022-06-10 20:00:00+00:00,做空,29470.5,564.2,1.91,47.6,2.06,28307.4,stop,12,0.68,29087.1,trailing_stop,4,-1.38,-8
2022-06-13 04:00:00+00:00,做空,26850.0,639.6,2.38,42.5,5.04,23628.0,tp,3,5.04,23628.0,tp,3,0.0,0
2022-06-13 20:00:00+00:00,做空,23464.3,808.7,3.45,34.2,3.48,20648.6,tp,10,2.77,21227.4,trailing_stop,4,-0.72,-6
2022-06-16 04:00:00+00:00,做多,22440.0,1050.4,4.68,462.4,-1.0,21389.6,stop,3,-1.0,21389.6,trailing_stop,3,0.0,0
2022-06-17 04:00:00+00:00,做空,20739.0,1006.9,4.86,25.5,0.0,20739.0,stop,4,0.01,20731.5,trailing_stop,4,0.01,0
2022-06-18 12:00:00+00:00,做空,20300.8,872.9,4.3,23.9,2.79,17864.7,tp,4,2.11,18457.3,trailing_stop,4,-0.68,0
2022-06-19 16:00:00+00:00,做多,19529.5,925.7,4.74,546.2,0.68,20161.0,stop,17,0.9,20358.1,trailing_stop,4,0.21,-13
2022-06-24 00:00:00+00:00,做多,20855.0,748.6,3.59,505.2,0.0,20855.0,stop,4,0.2,21004.9,trailing_stop,4,0.2,0
2022-06-26 16:00:00+00:00,做多,21600.0,566.4,2.62,484.3,-1.0,21033.6,stop,3,-1.0,21033.6,trailing_stop,3,0.0,0
2022-06-27 20:00:00+00:00,做空,20908.8,511.5,2.45,26.1,0.03,20892.9,stop,4,0.3,20755.7,trailing_stop,4,0.27,0
2022-06-29 00:00:00+00:00,做空,20500.0,484.9,2.37,24.7,0.15,20427.1,stop,7,0.76,20129.6,trailing_stop,4,0.61,-3
2022-06-30 12:00:00+00:00,做空,19817.2,436.3,2.2,22.1,0.89,19427.9,stop,4,2.06,18920.2,trailing_stop,4,1.16,0
2022-07-04 00:00:00+00:00,做多,19400.0,434.6,2.24,550.6,0.0,19400.0,stop,4,0.06,19428.1,trailing_stop,4,0.06,0
2022-07-05 04:00:00+00:00,做多,20123.0,440.2,2.19,527.2,-1.0,19682.8,stop,3,-1.0,19682.8,trailing_stop,3,0.0,0
2022-07-07 20:00:00+00:00,做多,20667.6,432.3,2.09,510.7,1.54,21335.2,stop,6,3.92,22363.7,trailing_stop,4,2.38,-2
2022-07-10 08:00:00+00:00,做空,21309.6,469.1,2.2,27.5,1.23,20734.2,stop,9,0.57,21042.7,trailing_stop,4,-0.66,-5
2022-07-12 04:00:00+00:00,做空,20260.0,431.0,2.13,23.8,0.64,19985.2,stop,4,1.14,19767.9,trailing_stop,4,0.5,0
2022-07-13 00:00:00+00:00,做空,19552.4,419.6,2.15,21.0,0.0,19552.4,stop,4,0.27,19438.1,trailing_stop,4,0.27,0
2022-07-14 04:00:00+00:00,做多,20150.0,481.3,2.39,526.3,-1.0,19668.7,stop,3,-1.0,19668.7,trailing_stop,3,0.0,0
2022-07-15 00:00:00+00:00,做多,20463.3,498.8,2.44,516.8,7.38,24146.7,tp,35,0.68,20804.6,trailing_stop,5,-6.7,-30
2022-07-21 08:00:00+00:00,做空,22912.4,661.6,2.89,32.6,0.3,22717.2,stop,4,0.36,22671.0,trailing_stop,4,0.07,0
2022-07-22 16:00:00+00:00,做多,23342.2,617.4,2.65,440.7,-1.0,22724.8,stop,2,-1.0,22724.8,trailing_stop,2,0.0,0
2022-07-23 16:00:00+00:00,做空,22500.0,577.6,2.57,31.4,0.0,22500.0,stop,4,0.48,22222.3,trailing_stop,4,0.48,0
2022-07-24 20:00:00+00:00,做多,22828.8,533.1,2.34,452.8,-1.0,22295.7,stop,3,-1.0,22295.7,trailing_stop,3,0.0,0
2022-07-26 04:00:00+00:00,做空,21544.5,496.6,2.3,28.3,0.85,21124.7,stop,6,0.96,21069.1,trailing_stop,4,0.11,-2
2022-07-27 12:00:00+00:00,做多,21294.0,474.5,2.23,492.7,4.92,23629.1,stop,13,3.31,22862.7,trailing_stop,4,-1.62,-9
2022-07-30 20:00:00+00:00,做多,24220.0,509.8,2.1,421.1,-1.0,23710.2,stop,2,-1.0,23710.2,trailing_stop,2,0.0,0
2022-08-01 04:00:00+00:00,做空,23340.0,506.0,2.17,33.8,0.0,23340.0,stop,4,0.3,23186.5,trailing_stop,4,0.3,0
2022-08-05 00:00:00+00:00,做空,22707.0,447.0,1.97,32.0,-1.0,23154.0,stop,2,-1.0,23154.0,trailing_stop,2,0.0,0
2022-08-08 12:00:00+00:00,做多,23400.0,333.0,1.42,439.4,0.85,23681.8,stop,5,2.03,24076.5,trailing_stop,4,1.19,-1
2022-08-09 16:00:00+00:00,做空,23617.6,334.2,1.42,34.6,1.0,23282.3,stop,7,1.8,23017.1,trailing_stop,4,0.79,-3
2022-08-11 08:00:00+00:00,做多,24235.2,403.7,1.67,420.8,0.0,24235.2,stop,4,1.32,24770.1,trailing_stop,4,1.32,0
2022-08-12 16:00:00+00:00,做空,23750.0,409.1,1.72,35.0,-1.0,24159.1,stop,2,-1.0,24159.1,trailing_stop,2,0.0,0
2022-08-13 04:00:00+00:00,做多,24325.0,410.2,1.69,418.8,0.0,24325.0,stop,4,0.85,24673.9,trailing_stop,4,0.85,0
2022-08-15 00:00:00+00:00,做空,24309.7,382.3,1.57,36.5,-1.0,24692.0,stop,2,-1.0,24692.0,trailing_stop,2,0.0,0
2022-08-15 12:00:00+00:00,做空,24138.0,411.0,1.7,36.0,0.0,24138.0,stop,4,0.18,24065.7,trailing_stop,4,0.18,0
2022-08-17 20:00:00+00:00,做空,23650.0,399.5,1.69,34.7,7.1,20812.0,tp,14,0.7,23369.7,trailing_stop,4,-6.4,-10
2022-08-21 16:00:00+00:00,做多,21350.0,392.8,1.84,491.1,0.0,21350.0,stop,5,0.66,21608.2,trailing_stop,4,0.66,-1
2022-08-25 00:00:00+00:00,做多,21662.0,351.8,1.62,482.6,-1.0,21310.2,stop,2,-1.0,21310.2,trailing_stop,2,0.0,0
2022-08-26 16:00:00+00:00,做空,21311.0,316.1,1.48,27.5,-1.0,21627.1,stop,1,-1.0,21627.1,trailing_stop,1,0.0,0
2022-08-27 04:00:00+00:00,做空,20518.0,369.1,1.8,24.7,1.14,20098.6,stop,7,1.17,20085.5,trailing_stop,4,0.04,-3
2022-08-29 04:00:00+00:00,做空,19793.8,322.9,1.63,22.0,0.0,19793.8,stop,4,0.29,19700.8,trailing_stop,4,0.29,0
2022-08-30 20:00:00+00:00,做空,19795.1,317.2,1.6,22.0,-1.0,20112.3,stop,3,-1.0,20112.3,trailing_stop,3,0.0,0
2022-09-01 20:00:00+00:00,做空,19790.4,363.0,1.83,22.0,-1.0,20153.4,stop,2,-1.0,20153.4,trailing_stop,2,0.0,0
2022-09-02 20:00:00+00:00,做多,20290.0,350.3,1.73,522.0,-1.0,19939.7,stop,1,-1.0,19939.7,trailing_stop,1,0.0,0
2022-09-04 12:00:00+00:00,做空,19628.7,301.7,1.54,21.3,-1.0,19930.4,stop,3,-1.0,19930.4,trailing_stop,3,0.0,0
2022-09-05 04:00:00+00:00,做多,19947.6,293.0,1.47,532.7,-1.0,19654.6,stop,3,-1.0,19654.6,trailing_stop,3,0.0,0
2022-09-07 00:00:00+00:00,做空,19650.4,277.8,1.41,21.4,1.96,19104.9,stop,6,3.64,18638.9,trailing_stop,4,1.68,-2
2022-09-08 04:00:00+00:00,做多,19188.0,315.0,1.64,557.7,0.0,19188.0,stop,4,0.17,19242.5,trailing_stop,4,0.17,0
2022-09-09 08:00:00+00:00,做多,19450.0,310.3,1.6,548.9,5.65,21203.5,stop,9,5.61,21189.9,trailing_stop,4,-0.04,-5
2022-09-13 20:00:00+00:00,做空,22003.9,399.7,1.82,29.8,6.61,19363.4,tp,19,4.91,20039.8,trailing_stop,4,-1.69,-15
2022-09-19 04:00:00+00:00,做空,19556.7,341.9,1.75,21.0,0.94,19234.6,stop,4,3.42,18385.9,trailing_stop,4,2.48,0
2022-09-23 20:00:00+00:00,做空,18767.6,466.4,2.48,17.7,-1.0,19234.0,stop,2,-1.0,19234.0,trailing_stop,2,0.0,0
2022-09-27 08:00:00+00:00,做多,19311.5,353.5,1.83,553.5,1.2,19734.2,stop,4,2.51,20198.2,trailing_stop,4,1.31,0
2022-09-28 08:00:00+00:00,做空,18801.5,420.6,2.24,17.9,-1.0,19222.1,stop,3,-1.0,19222.1,trailing_stop,3,0.0,0
2022-09-30 20:00:00+00:00,做多,19698.6,408.6,2.07,540.7,-1.0,19290.0,stop,2,-1.0,19290.0,trailing_stop,2,0.0,0
2022-10-04 00:00:00+00:00,做多,19489.9,315.7,1.62,547.6,1.93,20098.2,stop,9,1.02,19811.6,trailing_stop,4,-0.91,-5
2022-10-07 20:00:00+00:00,做空,19800.0,287.2,1.45,22.0,1.04,19501.3,stop,11,1.23,19448.0,trailing_stop,4,0.19,-7
2022-10-10 16:00:00+00:00,做空,19333.0,216.3,1.12,20.1,0.5,19224.8,stop,7,1.04,19108.1,trailing_stop,4,0.54,-3
2022-10-13 16:00:00+00:00,做空,18924.3,195.0,1.03,18.4,-1.0,19119.3,stop,2,-1.0,19119.3,trailing_stop,2,0.0,0
2022-10-14 08:00:00+00:00,做多,19498.6,267.6,1.37,547.3,0.0,19498.6,stop,4,0.79,19709.7,trailing_stop,4,0.79,0
2022-10-17 00:00:00+00:00,做多,19188.0,213.0,1.11,557.7,1.02,19405.2,stop,11,0.57,19309.4,trailing_stop,4,-0.45,-7
2022-10-19 00:00:00+00:00,做空,19275.0,218.1,1.13,19.9,0.0,19275.0,stop,5,0.14,19245.0,trailing_stop,4,0.14,-1
2022-10-20 08:00:00+00:00,做空,19050.0,212.5,1.12,18.9,-1.0,19262.5,stop,3,-1.0,19262.5,trailing_stop,3,0.0,0
2022-10-24 00:00:00+00:00,做多,19236.8,158.8,0.83,556.1,0.51,19317.3,stop,4,2.35,19610.6,trailing_stop,4,1.85,0
2022-10-25 20:00:00+00:00,做多,19439.8,167.6,0.86,549.2,6.67,20557.3,stop,11,5.32,20331.2,trailing_stop,4,-1.35,-7
2022-10-28 04:00:00+00:00,做空,20420.0,261.0,1.28,24.4,0.3,20341.7,stop,4,1.07,20140.6,trailing_stop,4,0.77,0
