信号时间,方向,突破线,ATR,ATR%,初始止损,止盈价,加仓,加仓价,加仓K,出场时间,出场价,出场原因,持仓K线,持仓小时,主仓R,加仓R,总R,累计R
2021-11-09 04:00:00+00:00,做多,66644.1,1056.1,1.58,65588.0,78640.1,是,68564.0,1,2021-11-09 20:00:00+00:00,68147.1,trailing_stop,4,16,1.42,-0.39,1.03,563.3
2021-11-10 20:00:00+00:00,做多,68183.0,1078.3,1.58,67104.7,80455.9,否,,,2021-11-11 00:00:00+00:00,67104.7,trailing_stop,1,4,-1.0,,-1.0,562.3
2021-11-11 04:00:00+00:00,做空,65850.0,1243.0,1.89,67093.0,57948.0,否,,,2021-11-11 20:00:00+00:00,64768.6,trailing_stop,4,16,0.87,,0.87,563.2
2021-11-12 16:00:00+00:00,做空,64105.0,1259.7,1.96,65364.7,56412.4,否,,,2021-11-13 08:00:00+00:00,62942.8,trailing_stop,4,16,0.92,,0.92,564.1
2021-11-13 20:00:00+00:00,做多,64577.6,1200.0,1.86,63377.6,76201.6,否,,,2021-11-14 12:00:00+00:00,64830.7,trailing_stop,4,16,0.21,,0.21,564.3
2021-11-15 04:00:00+00:00,做多,65400.0,1097.4,1.68,64302.6,77172.0,否,,,2021-11-15 20:00:00+00:00,65846.3,trailing_stop,4,16,0.41,,0.41,564.7
2021-11-16 04:00:00+00:00,做空,63666.0,1079.7,1.7,64745.7,56026.1,是,60943.7,1,2021-11-16 20:00:00+00:00,58937.0,trailing_stop,4,16,4.38,1.86,6.24,571.0
2021-11-18 20:00:00+00:00,做空,59002.3,1315.3,2.23,60317.6,51922.0,是,56921.1,2,2021-11-19 12:00:00+00:00,56261.7,trailing_stop,4,16,2.08,0.5,2.58,573.5
2021-11-20 08:00:00+00:00,做多,58333.0,1341.7,2.3,56991.3,68832.9,否,,,2021-11-21 00:00:00+00:00,58333.0,trailing_stop,4,16,0.0,,0.0,573.5
2021-11-21 04:00:00+00:00,做多,59665.0,1301.1,2.18,58363.9,70404.7,否,,,2021-11-21 20:00:00+00:00,59665.0,trailing_stop,4,16,0.0,,0.0,573.5
2021-11-22 08:00:00+00:00,做空,58518.9,1169.2,2.0,59688.0,51496.6,是,56007.9,4,2021-11-23 00:00:00+00:00,57161.6,trailing_stop,4,16,1.16,-0.99,0.17,573.7
2021-11-25 08:00:00+00:00,做多,57775.3,1226.8,2.12,56548.5,68174.8,否,,,2021-11-26 04:00:00+00:00,58836.2,trailing_stop,5,20,0.86,,0.86,574.6
2021-11-26 12:00:00+00:00,做空,57029.0,1171.5,2.05,58200.5,50185.5,是,53766.3,1,2021-11-27 04:00:00+00:00,54085.7,trailing_stop,4,16,2.51,-0.27,2.24,576.8
2021-11-29 04:00:00+00:00,做多,55088.0,1107.2,2.01,53980.8,65003.8,是,57407.2,1,2021-11-29 20:00:00+00:00,57784.4,trailing_stop,4,16,2.44,0.34,2.78,579.6
2021-11-30 12:00:00+00:00,做空,56715.0,1146.4,2.02,57861.4,49909.2,否,,,2021-11-30 20:00:00+00:00,57861.4,trailing_stop,2,8,-1.0,,-1.0,578.6
2021-12-02 08:00:00+00:00,做空,56500.0,1261.4,2.23,57761.4,49720.0,否,,,2021-12-03 00:00:00+00:00,56500.0,trailing_stop,4,16,0.0,,0.0,578.6
2021-12-03 20:00:00+00:00,做空,56040.0,1158.7,2.07,57198.7,49315.2,是,53884.3,1,2021-12-04 12:00:00+00:00,51183.4,trailing_stop,4,16,4.19,2.33,6.52,585.1
2021-12-07 04:00:00+00:00,做多,49517.0,1623.4,3.28,47893.6,58430.1,是,50922.0,1,2021-12-07 20:00:00+00:00,50721.4,trailing_stop,4,16,0.74,-0.12,0.62,585.7
2021-12-08 16:00:00+00:00,做空,50012.0,1396.1,2.79,51408.1,44010.6,否,,,2021-12-09 08:00:00+00:00,49231.4,trailing_stop,4,16,0.56,,0.56,586.3
2021-12-09 20:00:00+00:00,做空,48533.3,1385.9,2.86,49919.3,42709.3,否,,,2021-12-10 12:00:00+00:00,48005.9,trailing_stop,4,16,0.38,,0.38,586.7
2021-12-11 04:00:00+00:00,做空,47221.3,1389.3,2.94,48610.6,41554.8,否,,,2021-12-11 08:00:00+00:00,48610.6,trailing_stop,1,4,-1.0,,-1.0,585.7
2021-12-12 04:00:00+00:00,做多,49285.5,1347.1,2.73,47938.4,58156.9,否,,,2021-12-12 20:00:00+00:00,49285.5,trailing_stop,4,16,0.0,,0.0,585.7
2021-12-13 00:00:00+00:00,做多,49927.2,1218.6,2.44,48708.6,58914.1,否,,,2021-12-13 08:00:00+00:00,48708.6,trailing_stop,2,8,-1.0,,-1.0,584.7
2021-12-13 20:00:00+00:00,做空,48078.2,1194.2,2.48,49272.4,42308.8,是,46699.4,1,2021-12-14 12:00:00+00:00,46197.1,trailing_stop,4,16,1.58,0.42,2.0,586.7
2021-12-15 04:00:00+00:00,做多,47958.6,1208.5,2.52,46750.2,56591.2,否,,,2021-12-15 20:00:00+00:00,48180.0,trailing_stop,4,16,0.18,,0.18,586.8
2021-12-17 04:00:00+00:00,做空,47667.5,1155.7,2.42,48823.2,41947.4,是,46487.2,4,2021-12-17 20:00:00+00:00,47277.9,trailing_stop,4,16,0.34,-0.68,-0.35,586.5
2021-12-19 08:00:00+00:00,做多,47337.0,1068.7,2.26,46268.3,55857.6,否,,,2021-12-20 00:00:00+00:00,47926.8,trailing_stop,4,16,0.55,,0.55,587.0
2021-12-21 08:00:00+00:00,做多,47533.4,1032.2,2.17,46501.2,56089.4,是,48844.6,2,2021-12-22 00:00:00+00:00,48782.7,trailing_stop,4,16,1.21,-0.06,1.15,588.2
2021-12-24 00:00:00+00:00,做多,49250.0,847.4,1.72,48402.6,58115.0,是,50817.9,1,2021-12-24 16:00:00+00:00,51075.2,trailing_stop,4,16,2.15,0.3,2.46,590.6
2021-12-26 08:00:00+00:00,做空,50105.0,806.9,1.61,50911.9,44092.4,否,,,2021-12-27 00:00:00+00:00,49753.4,trailing_stop,4,16,0.44,,0.44,591.1
2021-12-27 20:00:00+00:00,做多,51300.0,763.5,1.49,50536.5,60534.0,否,,,2021-12-28 08:00:00+00:00,50536.5,trailing_stop,3,12,-1.0,,-1.0,590.1
2021-12-28 12:00:00+00:00,做空,49500.0,807.4,1.63,50307.4,43560.0,是,47676.7,3,2021-12-29 04:00:00+00:00,47693.7,trailing_stop,4,16,2.24,-0.02,2.22,592.3
2021-12-30 04:00:00+00:00,做空,46559.5,884.4,1.9,47443.9,40972.3,否,,,2021-12-30 16:00:00+00:00,47443.9,trailing_stop,3,12,-1.0,,-1.0,591.3
2021-12-31 16:00:00+00:00,做多,47911.7,871.4,1.82,47040.3,56535.8,否,,,2022-01-01 00:00:00+00:00,47040.3,trailing_stop,2,8,-1.0,,-1.0,590.3
2022-01-04 00:00:00+00:00,做空,46560.0,817.2,1.76,47377.2,40972.8,否,,,2022-01-04 16:00:00+00:00,46074.0,trailing_stop,4,16,0.59,,0.59,590.9
2022-01-06 00:00:00+00:00,做空,45445.6,810.2,1.78,46255.8,39992.1,是,43421.7,1,2022-01-06 16:00:00+00:00,42675.1,trailing_stop,4,16,3.42,0.92,4.34,595.2
2022-01-07 08:00:00+00:00,做空,42385.8,914.0,2.16,43299.8,37299.5,是,41297.4,3,2022-01-08 00:00:00+00:00,40913.5,trailing_stop,4,16,1.61,0.42,2.03,597.3
2022-01-09 00:00:00+00:00,做空,40900.0,953.3,2.33,41853.3,35992.0,否,,,2022-01-09 04:00:00+00:00,41853.3,trailing_stop,1,4,-1.0,,-1.0,596.3
2022-01-10 00:00:00+00:00,做多,42335.0,932.9,2.2,41402.1,49955.3,否,,,2022-01-10 16:00:00+00:00,42442.1,trailing_stop,4,16,0.11,,0.11,596.4
2022-01-10 20:00:00+00:00,做空,41170.0,888.0,2.16,42058.0,36229.6,否,,,2022-01-11 00:00:00+00:00,42058.0,trailing_stop,1,4,-1.0,,-1.0,595.4
2022-01-11 08:00:00+00:00,做多,42219.8,971.8,2.3,41248.1,49819.4,否,,,2022-01-12 00:00:00+00:00,42308.0,trailing_stop,4,16,0.09,,0.09,595.5
2022-01-12 20:00:00+00:00,做多,43444.0,904.5,2.08,42539.5,51263.9,否,,,2022-01-13 12:00:00+00:00,43847.8,trailing_stop,4,16,0.45,,0.45,595.9
2022-01-14 00:00:00+00:00,做空,42847.9,870.2,2.03,43718.1,37706.1,否,,,2022-01-14 20:00:00+00:00,42242.3,trailing_stop,5,20,0.7,,0.7,596.6
2022-01-16 00:00:00+00:00,做多,43450.0,772.8,1.78,42677.2,51271.0,否,,,2022-01-16 16:00:00+00:00,43450.0,trailing_stop,4,16,0.0,,0.0,596.6
2022-01-18 00:00:00+00:00,做空,42222.0,665.7,1.58,42887.7,37155.4,否,,,2022-01-18 16:00:00+00:00,41856.6,trailing_stop,4,16,0.55,,0.55,597.2
2022-01-20 20:00:00+00:00,做多,42545.0,650.6,1.53,41894.4,50203.1,否,,,2022-01-21 04:00:00+00:00,41894.4,trailing_stop,2,8,-1.0,,-1.0,596.2
2022-01-21 08:00:00+00:00,做空,40550.0,780.1,1.92,41330.1,35684.0,是,39106.4,1,2022-01-22 00:00:00+00:00,38038.2,trailing_stop,4,16,3.22,1.37,4.59,600.8
2022-01-22 04:00:00+00:00,做空,37648.2,909.1,2.41,38557.2,33130.4,是,36320.0,1,2022-01-22 20:00:00+00:00,34404.5,trailing_stop,4,16,3.57,2.11,5.68,606.4
2022-01-24 04:00:00+00:00,做多,36118.1,1051.5,2.91,35066.6,42619.3,否,,,2022-01-24 12:00:00+00:00,35066.6,trailing_stop,2,8,-1.0,,-1.0,605.4
2022-01-24 16:00:00+00:00,做空,34588.8,1068.1,3.09,35656.9,30438.1,否,,,2022-01-25 00:00:00+00:00,35656.9,trailing_stop,2,8,-1.0,,-1.0,604.4
2022-01-25 04:00:00+00:00,做多,36496.9,1236.1,3.39,35260.8,43066.4,否,,,2022-01-25 20:00:00+00:00,36496.9,trailing_stop,4,16,0.0,,0.0,604.4
2022-01-26 16:00:00+00:00,做多,37973.8,1130.5,2.98,36843.3,44809.1,否,,,2022-01-27 04:00:00+00:00,36843.3,trailing_stop,3,12,-1.0,,-1.0,603.4
2022-01-27 08:00:00+00:00,做空,36232.4,1140.3,3.15,37372.7,31884.5,否,,,2022-01-28 00:00:00+00:00,36232.4,trailing_stop,4,16,0.0,,0.0,603.4
2022-01-28 08:00:00+00:00,做多,37200.0,1128.9,3.03,36071.1,43896.0,否,,,2022-01-29 00:00:00+00:00,37200.0,trailing_stop,4,16,0.0,,0.0,603.4
2022-01-29 04:00:00+00:00,做多,37489.0,1049.9,2.8,36439.0,44237.0,否,,,2022-01-29 20:00:00+00:00,37489.0,trailing_stop,4,16,0.0,,0.0,603.4
2022-01-31 08:00:00+00:00,做空,37334.8,851.4,2.28,38186.2,32854.7,否,,,2022-02-01 00:00:00+00:00,37220.5,trailing_stop,4,16,0.13,,0.13,603.6
2022-02-02 20:00:00+00:00,做空,38170.9,753.2,1.97,38924.1,33590.4,是,36892.0,2,2022-02-03 12:00:00+00:00,36906.4,trailing_stop,4,16,1.68,-0.02,1.66,605.2
2022-02-04 12:00:00+00:00,做多,37435.5,749.3,2.0,36686.3,44173.9,是,39481.7,2,2022-02-05 04:00:00+00:00,40500.4,trailing_stop,4,16,4.09,1.36,5.45,610.7
2022-02-07 08:00:00+00:00,做多,42656.8,773.5,1.81,41883.3,50335.0,是,43805.3,3,2022-02-08 00:00:00+00:00,43501.0,trailing_stop,4,16,1.09,-0.39,0.7,611.4
2022-02-08 12:00:00+00:00,做多,44541.2,807.7,1.81,43733.5,52558.6,否,,,2022-02-08 16:00:00+00:00,43733.5,trailing_stop,1,4,-1.0,,-1.0,610.4
2022-02-10 00:00:00+00:00,做多,44436.4,918.8,2.07,43517.7,52435.0,否,,,2022-02-10 16:00:00+00:00,44436.4,trailing_stop,4,16,0.0,,0.0,610.4
2022-02-15 08:00:00+00:00,做多,42888.0,823.6,1.92,42064.4,50607.8,是,44214.4,2,2022-02-16 00:00:00+00:00,44077.2,trailing_stop,4,16,1.44,-0.17,1.28,611.7
2022-02-16 04:00:00+00:00,做多,44489.0,788.8,1.77,43700.2,52497.0,否,,,2022-02-16 12:00:00+00:00,43700.2,trailing_stop,2,8,-1.0,,-1.0,610.7
2022-02-16 20:00:00+00:00,做空,43650.4,755.8,1.73,44406.2,38412.4,否,,,2022-02-17 12:00:00+00:00,43650.4,trailing_stop,4,16,0.0,,0.0,610.7
2022-02-17 16:00:00+00:00,做空,43277.8,749.6,1.73,44027.4,38084.5,是,41907.7,1,2022-02-18 08:00:00+00:00,40394.9,trailing_stop,4,16,3.85,2.02,5.86,616.5
2022-02-18 20:00:00+00:00,做空,40020.1,823.3,2.06,40843.4,35217.7,否,,,2022-02-19 12:00:00+00:00,39833.6,trailing_stop,4,16,0.23,,0.23,616.8
2022-02-20 12:00:00+00:00,做空,39610.3,720.3,1.82,40330.6,34857.1,是,38316.0,1,2022-02-21 04:00:00+00:00,38265.1,trailing_stop,4,16,1.87,0.07,1.94,618.7
2022-02-21 16:00:00+00:00,做空,37905.0,754.2,1.99,38659.2,33356.4,否,,,2022-02-21 20:00:00+00:00,38659.2,trailing_stop,1,4,-1.0,,-1.0,617.7
2022-02-22 04:00:00+00:00,做空,37171.2,919.3,2.47,38090.5,32710.7,否,,,2022-02-22 20:00:00+00:00,36769.8,trailing_stop,4,16,0.44,,0.44,618.1
2022-02-23 16:00:00+00:00,做多,38450.0,920.9,2.4,37529.1,45371.0,否,,,2022-02-24 00:00:00+00:00,37529.1,trailing_stop,2,8,-1.0,,-1.0,617.1
2022-02-24 04:00:00+00:00,做空,37500.4,940.2,2.51,38440.6,33000.4,是,34907.8,1,2022-02-24 20:00:00+00:00,34773.8,trailing_stop,4,16,2.9,0.14,3.04,620.2
2022-02-25 04:00:00+00:00,做多,37775.0,1072.8,2.84,36702.2,44574.5,是,38899.4,1,2022-02-26 00:00:00+00:00,39213.6,trailing_stop,5,20,1.34,0.29,1.63,621.8
2022-02-28 00:00:00+00:00,做空,38162.0,1024.0,2.68,39186.0,33582.6,否,,,2022-02-28 16:00:00+00:00,37446.6,trailing_stop,4,16,0.7,,0.7,622.5
2022-02-28 20:00:00+00:00,做多,39868.6,1056.5,2.65,38812.1,47044.9,是,41306.4,1,2022-03-01 12:00:00+00:00,43812.8,trailing_stop,4,16,3.73,2.37,6.11,628.6
2022-03-03 08:00:00+00:00,做空,43321.0,1140.6,2.63,44461.6,38122.5,是,42220.6,4,2022-03-04 04:00:00+00:00,42621.3,trailing_stop,5,20,0.61,-0.35,0.26,628.9
2022-03-04 08:00:00+00:00,做空,41831.0,1086.9,2.6,42917.9,36811.3,是,40694.6,3,2022-03-05 08:00:00+00:00,39064.5,trailing_stop,6,24,2.55,1.5,4.04,632.9
2022-03-06 16:00:00+00:00,做空,38754.5,912.1,2.35,39666.6,34104.0,是,37848.8,4,2022-03-07 12:00:00+00:00,37986.0,trailing_stop,5,20,0.84,-0.15,0.69,633.6
2022-03-08 00:00:00+00:00,做空,37529.9,908.5,2.42,38438.4,33026.3,否,,,2022-03-08 04:00:00+00:00,38438.4,trailing_stop,1,4,-1.0,,-1.0,632.6
2022-03-09 08:00:00+00:00,做多,39340.5,970.8,2.47,38369.7,46421.8,是,41773.8,1,2022-03-10 00:00:00+00:00,42162.1,trailing_stop,4,16,2.91,0.4,3.31,635.9
2022-03-10 12:00:00+00:00,做空,40500.0,1029.0,2.54,41529.0,35640.0,是,39055.4,1,2022-03-11 04:00:00+00:00,39026.5,trailing_stop,4,16,1.43,0.03,1.46,637.4
2022-03-14 04:00:00+00:00,做空,38333.0,819.1,2.14,39152.1,33733.0,否,,,2022-03-14 12:00:00+00:00,39152.1,trailing_stop,2,8,-1.0,,-1.0,636.4
2022-03-15 04:00:00+00:00,做多,39287.4,813.0,2.07,38474.4,46359.1,否,,,2022-03-15 12:00:00+00:00,38474.4,trailing_stop,2,8,-1.0,,-1.0,635.4
2022-03-19 00:00:00+00:00,做多,41086.0,832.4,2.03,40253.6,48481.5,否,,,2022-03-19 16:00:00+00:00,41906.6,trailing_stop,4,16,0.99,,0.99,636.4
2022-03-20 20:00:00+00:00,做空,41555.0,690.6,1.66,42245.6,36568.4,否,,,2022-03-21 12:00:00+00:00,40775.3,trailing_stop,4,16,1.13,,1.13,637.5
2022-03-22 08:00:00+00:00,做多,41544.4,650.7,1.57,40893.7,49022.4,是,42977.0,2,2022-03-23 00:00:00+00:00,43192.3,trailing_stop,4,16,2.53,0.33,2.86,640.4
2022-03-24 20:00:00+00:00,做多,43500.0,708.9,1.63,42791.1,51330.0,否,,,2022-03-25 12:00:00+00:00,44089.6,trailing_stop,4,16,0.83,,0.83,641.2
2022-03-25 16:00:00+00:00,做多,44444.0,687.6,1.55,43756.4,52443.9,否,,,2022-03-26 08:00:00+00:00,44798.2,trailing_stop,4,16,0.52,,0.52,641.7
2022-03-28 04:00:00+00:00,做多,45100.0,556.6,1.23,44543.4,53218.0,是,47042.8,1,2022-03-28 20:00:00+00:00,47452.9,trailing_stop,4,16,4.23,0.74,4.96,646.7
2022-03-31 20:00:00+00:00,做空,46819.9,629.6,1.34,47449.5,41201.5,是,45578.1,1,2022-04-01 12:00:00+00:00,44521.0,trailing_stop,4,16,3.65,1.68,5.33,652.0
2022-04-04 20:00:00+00:00,做空,45735.0,691.3,1.51,46426.3,40246.8,否,,,2022-04-05 04:00:00+00:00,46426.3,trailing_stop,2,8,-1.0,,-1.0,651.0
2022-04-06 08:00:00+00:00,做空,45300.0,721.1,1.59,46021.1,39864.0,是,44159.4,3,2022-04-07 00:00:00+00:00,44026.6,trailing_stop,4,16,1.77,0.18,1.95,652.9
2022-04-09 00:00:00+00:00,做空,42728.0,736.8,1.72,43464.8,37600.6,否,,,2022-04-09 16:00:00+00:00,42442.4,trailing_stop,4,16,0.39,,0.39,653.3
2022-04-11 00:00:00+00:00,做多,42888.2,595.4,1.39,42292.8,50608.1,否,,,2022-04-11 04:00:00+00:00,42292.8,trailing_stop,1,4,-1.0,,-1.0,652.3
2022-04-11 16:00:00+00:00,做空,41650.0,633.8,1.52,42283.8,36652.0,是,40575.7,1,2022-04-12 08:00:00+00:00,39453.6,trailing_stop,4,16,3.47,1.77,5.24,657.6
2022-04-13 20:00:00+00:00,做多,40700.0,718.7,1.77,39981.3,48026.0,否,,,2022-04-14 12:00:00+00:00,41220.7,trailing_stop,4,16,0.72,,0.72,658.3
2022-04-15 00:00:00+00:00,做空,39908.0,738.2,1.85,40646.2,35119.0,否,,,2022-04-15 16:00:00+00:00,39908.0,trailing_stop,4,16,0.0,,0.0,658.3
2022-04-18 04:00:00+00:00,做空,39768.0,541.7,1.36,40309.7,34995.8,否,,,2022-04-18 20:00:00+00:00,38736.6,trailing_stop,4,16,1.9,,1.9,660.2
2022-04-19 00:00:00+00:00,做多,40461.8,578.5,1.43,39883.3,47744.9,否,,,2022-04-19 16:00:00+00:00,41016.8,trailing_stop,4,16,0.96,,0.96,661.2
2022-04-19 20:00:00+00:00,做多,41310.0,635.0,1.54,40675.0,48745.8,否,,,2022-04-20 12:00:00+00:00,41310.0,trailing_stop,4,16,0.0,,0.0,661.2
2022-04-20 16:00:00+00:00,做多,41788.0,604.9,1.45,41183.1,49309.8,否,,,2022-04-20 20:00:00+00:00,41183.1,trailing_stop,1,4,-1.0,,-1.0,660.2
2022-04-21 16:00:00+00:00,做多,42166.8,626.4,1.49,41540.4,49756.8,否,,,2022-04-22 00:00:00+00:00,41540.4,trailing_stop,2,8,-1.0,,-1.0,659.2
2022-04-22 04:00:00+00:00,做空,41118.2,671.0,1.63,41789.2,36184.0,是,39414.6,4,2022-04-22 20:00:00+00:00,40446.5,trailing_stop,4,16,1.0,-1.54,-0.54,658.6
2022-04-25 12:00:00+00:00,做空,38620.0,597.5,1.55,39217.5,33985.6,否,,,2022-04-25 20:00:00+00:00,39217.5,trailing_stop,2,8,-1.0,,-1.0,657.6
2022-04-26 00:00:00+00:00,做多,39786.0,640.6,1.61,39145.4,46947.5,否,,,2022-04-26 16:00:00+00:00,40479.7,trailing_stop,4,16,1.08,,1.08,658.7
2022-04-26 20:00:00+00:00,做空,38604.1,648.5,1.68,39252.6,33971.6,否,,,2022-04-27 12:00:00+00:00,37996.0,trailing_stop,4,16,0.94,,0.94,659.6
2022-04-29 16:00:00+00:00,做空,38861.8,724.0,1.86,39585.8,34198.4,否,,,2022-04-30 08:00:00+00:00,38522.0,trailing_stop,4,16,0.47,,0.47,660.1
2022-05-01 04:00:00+00:00,做空,38135.0,639.2,1.68,38774.2,33558.8,否,,,2022-05-01 20:00:00+00:00,37669.6,trailing_stop,4,16,0.73,,0.73,660.8
2022-05-02 12:00:00+00:00,做多,38809.0,652.8,1.68,38156.2,45794.6,否,,,2022-05-03 00:00:00+00:00,38156.2,trailing_stop,3,12,-1.0,,-1.0,659.8
2022-05-04 00:00:00+00:00,做空,38032.2,615.8,1.62,38648.0,33468.3,否,,,2022-05-04 12:00:00+00:00,38648.0,trailing_stop,3,12,-1.0,,-1.0,658.8
2022-05-04 16:00:00+00:00,做多,38770.0,627.1,1.62,38142.9,45748.6,是,39855.2,2,2022-05-05 08:00:00+00:00,39758.1,trailing_stop,4,16,1.58,-0.15,1.42,660.3
2022-05-05 20:00:00+00:00,做空,38600.0,587.7,1.52,39187.7,33968.0,是,36284.0,1,2022-05-06 12:00:00+00:00,35681.8,trailing_stop,4,16,4.97,1.02,5.99,666.2
2022-05-08 04:00:00+00:00,做空,35702.9,650.6,1.82,36353.5,31418.6,是,34475.7,1,2022-05-08 20:00:00+00:00,34475.3,trailing_stop,4,16,1.89,0.0,1.89,668.1
2022-05-09 08:00:00+00:00,做空,33665.0,708.4,2.1,34373.4,29625.2,是,32339.9,3,2022-05-10 00:00:00+00:00,32398.2,trailing_stop,4,16,1.79,-0.08,1.71,669.8
2022-05-10 04:00:00+00:00,做空,30300.0,844.3,2.79,31144.3,26664.0,否,,,2022-05-10 08:00:00+00:00,31144.3,trailing_stop,1,4,-1.0,,-1.0,668.8
2022-05-13 08:00:00+00:00,做多,30257.0,1404.5,4.64,28852.5,35703.3,否,,,2022-05-14 00:00:00+00:00,30370.4,trailing_stop,4,16,0.08,,0.08,668.9
2022-05-14 16:00:00+00:00,做空,29180.1,1234.1,4.23,30414.2,25678.5,否,,,2022-05-15 08:00:00+00:00,29180.1,trailing_stop,4,16,0.0,,0.0,668.9
2022-05-16 04:00:00+00:00,做多,30555.0,1074.3,3.52,29480.7,36054.9,否,,,2022-05-16 12:00:00+00:00,29480.7,trailing_stop,2,8,-1.0,,-1.0,667.9
2022-05-18 20:00:00+00:00,做空,29420.0,890.4,3.03,30310.4,25889.6,是,28700.6,2,2022-05-19 12:00:00+00:00,29074.8,trailing_stop,4,16,0.39,-0.42,-0.03,667.9
2022-05-19 20:00:00+00:00,做多,29890.0,845.1,2.83,29044.9,35270.2,否,,,2022-05-20 12:00:00+00:00,30361.8,trailing_stop,4,16,0.56,,0.56,668.5
2022-05-20 20:00:00+00:00,做空,29345.0,788.3,2.69,30133.3,25823.6,否,,,2022-05-21 12:00:00+00:00,29096.2,trailing_stop,4,16,0.32,,0.32,668.8
2022-05-22 16:00:00+00:00,做多,29650.0,622.8,2.1,29027.2,34987.0,否,,,2022-05-23 08:00:00+00:00,30188.6,trailing_stop,4,16,0.86,,0.86,669.6
2022-05-24 00:00:00+00:00,做空,29730.6,603.7,2.03,30334.3,26162.9,否,,,2022-05-24 16:00:00+00:00,29142.6,trailing_stop,4,16,0.97,,0.97,670.6
2022-05-25 08:00:00+00:00,做多,29887.3,610.5,2.04,29276.8,35267.0,否,,,2022-05-26 00:00:00+00:00,29904.1,trailing_stop,4,16,0.03,,0.03,670.6
2022-05-26 16:00:00+00:00,做空,29330.0,576.5,1.97,29906.5,25810.4,否,,,2022-05-27 08:00:00+00:00,28240.3,trailing_stop,4,16,1.89,,1.89,672.5
2022-05-30 08:00:00+00:00,做多,29595.2,469.2,1.59,29126.0,34922.3,是,30625.3,1,2022-05-31 00:00:00+00:00,30748.4,trailing_stop,4,16,2.46,0.26,2.72,675.2
2022-05-31 04:00:00+00:00,做多,30983.0,502.0,1.62,30481.0,36559.9,是,31763.3,1,2022-05-31 20:00:00+00:00,31597.7,trailing_stop,4,16,1.22,-0.33,0.89,676.1
2022-06-01 20:00:00+00:00,做空,31222.0,528.5,1.69,31750.5,27475.4,是,30116.5,1,2022-06-02 12:00:00+00:00,29564.3,trailing_stop,4,16,3.14,1.04,4.18,680.3
2022-06-03 04:00:00+00:00,做多,30399.8,567.3,1.87,29832.5,35871.8,否,,,2022-06-03 16:00:00+00:00,29832.5,trailing_stop,3,12,-1.0,,-1.0,679.3
2022-06-03 20:00:00+00:00,做空,29579.9,558.4,1.89,30138.3,26030.3,否,,,2022-06-04 12:00:00+00:00,29579.9,trailing_stop,4,16,0.0,,0.0,679.3
2022-06-06 00:00:00+00:00,做多,29975.0,435.7,1.45,29539.3,35370.5,是,31235.0,2,2022-06-06 20:00:00+00:00,31376.8,trailing_stop,5,20,3.22,0.33,3.54,682.9
2022-06-07 08:00:00+00:00,做空,29876.2,470.6,1.58,30346.8,26291.1,否,,,2022-06-08 00:00:00+00:00,29555.3,trailing_stop,4,16,0.68,,0.68,683.5
2022-06-10 20:00:00+00:00,做空,29470.5,564.2,1.91,30034.7,25934.0,否,,,2022-06-11 12:00:00+00:00,29087.1,trailing_stop,4,16,0.68,,0.68,684.2
2022-06-11 16:00:00+00:00,做空,28805.0,547.3,1.9,29352.3,25348.4,是,27538.2,4,2022-06-12 08:00:00+00:00,28353.7,trailing_stop,4,16,0.82,-1.49,-0.67,683.5
2022-06-13 04:00:00+00:00,做空,26850.0,639.6,2.38,27489.6,23628.0,是,25500.0,1,2022-06-13 16:00:00+00:00,23628.0,take_profit,3,12,5.04,2.93,7.96,691.5
2022-06-13 20:00:00+00:00,做空,23464.3,808.7,3.45,24273.0,20648.6,是,22471.5,2,2022-06-14 12:00:00+00:00,21227.4,trailing_stop,4,16,2.77,1.54,4.3,695.8
2022-06-15 12:00:00+00:00,做空,21350.0,995.7,4.66,22345.7,18788.0,否,,,2022-06-16 00:00:00+00:00,22345.7,trailing_stop,3,12,-1.0,,-1.0,694.8
2022-06-16 04:00:00+00:00,做多,22440.0,1050.4,4.68,21389.6,26479.2,否,,,2022-06-16 16:00:00+00:00,21389.6,trailing_stop,3,12,-1.0,,-1.0,693.8
2022-06-17 04:00:00+00:00,做空,20739.0,1006.9,4.86,21745.9,18250.3,否,,,2022-06-17 20:00:00+00:00,20731.5,trailing_stop,4,16,0.01,,0.01,693.8
2022-06-18 12:00:00+00:00,做空,20300.8,872.9,4.3,21173.7,17864.7,是,19237.0,1,2022-06-19 04:00:00+00:00,18457.3,trailing_stop,4,16,2.11,0.89,3.01,696.8
2022-06-19 16:00:00+00:00,做多,19529.5,925.7,4.74,18603.8,23044.8,是,20111.2,2,2022-06-20 08:00:00+00:00,20358.1,trailing_stop,4,16,0.9,0.27,1.16,698.0
2022-06-21 12:00:00+00:00,做多,21099.9,904.3,4.29,20195.6,24897.9,否,,,2022-06-22 04:00:00+00:00,21287.8,trailing_stop,4,16,0.21,,0.21,698.2
2022-06-22 08:00:00+00:00,做空,20337.8,858.8,4.22,21196.6,17897.3,否,,,2022-06-23 00:00:00+00:00,20163.4,trailing_stop,4,16,0.2,,0.2,698.4
2022-06-24 00:00:00+00:00,做多,20855.0,748.6,3.59,20106.4,24608.9,否,,,2022-06-24 16:00:00+00:00,21004.9,trailing_stop,4,16,0.2,,0.2,698.6
