signal_time,direction,breakthrough,entry_kama,exit_time,exit_price,final_return,max_excursion,duration_bars,duration_hours,dd1,dd1_time,dd2,dd2_time,dd3,dd3_time,exited_by_stop
2023-03-13 12:00:00+00:00,long,22598.0,21722.216737868057,2023-03-14 16:00:00+00:00,24502.237762131736,0.0842657652062897,0.1722232055934154,7,28.0,0.0326421291096934,2023-03-14 16:00:00+00:00,0.0080239855889053,2023-03-13 20:00:00+00:00,0.0,2023-03-13 16:00:00+00:00,True
2024-11-10 00:00:00+00:00,long,76920.0,75458.78585935914,2024-11-12 08:00:00+00:00,86956.4393014999,0.1304789300767016,0.1709581383255331,14,56.0,0.0209427198261638,2024-11-12 08:00:00+00:00,0.0065795924439499,2024-11-12 00:00:00+00:00,0.006300329160054,2024-11-11 04:00:00+00:00,True
2023-01-12 16:00:00+00:00,long,18400.0,17893.18521282869,2023-01-15 00:00:00+00:00,20677.246526713025,0.1237633981909252,0.1708695652173913,14,56.0,0.0125212537447073,2023-01-14 08:00:00+00:00,0.0039626029348028,2023-01-14 04:00:00+00:00,0.002856143623222,2023-01-13 04:00:00+00:00,True
2024-02-27 00:00:00+00:00,long,54991.8,52666.70922854973,2024-02-29 16:00:00+00:00,61970.10467482642,0.1268971860318523,0.1692652359078989,16,64.0,0.0212314225053078,2024-02-29 16:00:00+00:00,0.0135914313010999,2024-02-29 00:00:00+00:00,0.0074471996333899,2024-02-28 00:00:00+00:00,True
2021-01-20 08:00:00+00:00,short,34750.0,36812.04878500784,2021-01-22 16:00:00+00:00,33323.5439718137,0.0410490943362964,0.1689208633093525,14,56.0,0.0707797851487913,2021-01-22 16:00:00+00:00,0.0408902347114695,2021-01-22 12:00:00+00:00,0.0360959390721913,2021-01-20 20:00:00+00:00,True
2022-05-07 20:00:00+00:00,short,35702.9,36143.50315868973,2022-05-10 04:00:00+00:00,31615.21464270197,0.1144916899551024,0.1680955888737329,14,56.0,0.0374009654358488,2022-05-10 04:00:00+00:00,0.0141308658934151,2022-05-10 00:00:00+00:00,0.008272384856797,2022-05-08 08:00:00+00:00,True
2026-02-05 00:00:00+00:00,short,71838.0,75939.01968932427,2026-02-06 04:00:00+00:00,65507.25389609773,0.0881253111709995,0.1675714802750633,7,28.0,0.0240459163027377,2026-02-06 04:00:00+00:00,0.015716285165188,2026-02-06 00:00:00+00:00,0.0,2026-02-05 04:00:00+00:00,True
2020-03-19 16:00:00+00:00,long,5925.0,5356.3211254137095,2020-03-20 16:00:00+00:00,6270.536033162732,0.0583183178333724,0.1664135021097046,6,24.0,0.0707452641699339,2020-03-20 16:00:00+00:00,0.0066324154611143,2020-03-20 12:00:00+00:00,0.0012711864406779,2020-03-20 00:00:00+00:00,True
2025-02-24 20:00:00+00:00,short,93612.9,95995.51942924086,2025-02-28 12:00:00+00:00,84330.22044748941,0.0991602605251048,0.1646429071207066,22,88.0,0.0443081490090769,2025-02-28 12:00:00+00:00,0.0273062794867777,2025-02-27 08:00:00+00:00,0.0231725693416819,2025-02-27 04:00:00+00:00,True
2022-11-08 04:00:00+00:00,short,20111.1,20665.81824060805,2022-11-08 16:00:00+00:00,20021.45332110687,0.0044575721314661,0.1631487089219385,3,12.0,0.0,2022-11-08 08:00:00+00:00,0.0,,0.0,,True
2022-01-21 00:00:00+00:00,short,40550.0,41982.80037291311,2022-01-23 04:00:00+00:00,35458.04210158162,0.1255723279511315,0.1627620221948212,13,52.0,0.0224651362538961,2022-01-23 04:00:00+00:00,0.0115307854974714,2022-01-22 20:00:00+00:00,0.0002504053504952,2022-01-22 08:00:00+00:00,True
2019-09-23 20:00:00+00:00,short,9708.91,9964.152254808974,2019-09-25 20:00:00+00:00,8435.32660184876,0.1311767642455477,0.1618945896089262,12,48.0,0.0122962387658275,2019-09-25 20:00:00+00:00,0.0063889456042351,2019-09-25 00:00:00+00:00,0.0038106589161274,2019-09-24 04:00:00+00:00,True
2024-11-10 04:00:00+00:00,long,77543.1,75629.39765937392,2024-11-12 08:00:00+00:00,86956.4393014999,0.1213949313543034,0.1615488676619841,13,52.0,0.0209427198261637,2024-11-12 08:00:00+00:00,0.0065795924439499,2024-11-12 00:00:00+00:00,0.006300329160054,2024-11-11 04:00:00+00:00,True
2023-10-23 16:00:00+00:00,long,30990.0,30108.412263337683,2023-10-24 12:00:00+00:00,33497.679620221126,0.0809189938761254,0.16108099386899,5,20.0,0.0253545586107091,2023-10-24 12:00:00+00:00,0.0013266375315148,2023-10-24 04:00:00+00:00,0.0,2023-10-23 20:00:00+00:00,True
2021-02-22 12:00:00+00:00,short,53500.0,56058.27763837638,2021-02-24 00:00:00+00:00,50092.38488107538,0.0636937405406471,0.1608631775700934,9,36.0,0.0870165215393198,2021-02-24 00:00:00+00:00,0.0549960715696862,2021-02-23 20:00:00+00:00,0.0372355806623005,2021-02-23 12:00:00+00:00,True
2021-07-21 04:00:00+00:00,long,29978.0,30273.948651726914,2021-07-25 12:00:00+00:00,34113.62075444713,0.1379551922892498,0.160184135032357,26,104.0,0.0149970755140348,2021-07-25 12:00:00+00:00,0.0107356929322255,2021-07-23 16:00:00+00:00,0.0089617789156223,2021-07-21 16:00:00+00:00,True
2023-08-15 16:00:00+00:00,short,29233.0,29432.39304106508,2023-08-19 12:00:00+00:00,25983.735772085944,0.111150556833512,0.1591352238908083,23,92.0,0.0096928252222167,2023-08-19 12:00:00+00:00,0.0029176966405964,2023-08-18 08:00:00+00:00,0.000952959982512,2023-08-16 00:00:00+00:00,True
2026-02-05 04:00:00+00:00,short,71111.0,74947.10311192897,2026-02-06 04:00:00+00:00,65507.25389609773,0.0788028027155048,0.1590611860331031,6,24.0,0.0244865091696816,2026-02-06 04:00:00+00:00,0.016004254359269,2026-02-06 00:00:00+00:00,0.0,2026-02-05 08:00:00+00:00,True
2020-04-29 12:00:00+00:00,long,8182.49,7792.773648428183,2020-04-30 08:00:00+00:00,8955.915795638894,0.0945220581557562,0.1585434262675543,5,20.0,0.0495216542392406,2020-04-30 08:00:00+00:00,0.0136191265233402,2020-04-30 04:00:00+00:00,0.0,2020-04-29 16:00:00+00:00,True
